phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,65.141144,8215.254,3650.780485,79.690505,3650.780485,11866.034485
eval,1,13.939835,1684.621,759.00126,17.752881,759.00126,2443.62226
train,2,67.82455,8578.386,3750.760636,85.233553,3750.760636,12329.146636
eval,2,13.88011,1675.477,757.561699,17.055087,757.561699,2433.038699
train,3,65.391,8262.604,3612.827492,81.360492,3612.827492,11875.431492
eval,3,13.820701,1674.874,755.858967,18.442237,755.858967,2430.732967
train,4,64.944107,8201.75,3581.11023,83.739291,3581.11023,11782.86023
eval,4,13.843958,1676.289,743.240952,18.201573,743.240952,2419.529952
train,5,65.015375,8253.479,3573.644124,80.767826,3573.644124,11827.123124
eval,5,13.884238,1682.169,744.221294,17.417587,744.221294,2426.390294
train,6,64.531604,8169.573,3560.829295,70.581494,3560.829295,11730.402295
eval,6,13.830418,1674.079,739.679033,17.503597,739.679033,2413.758033
train,7,65.080145,8261.34,3568.197628,82.542667,3568.197628,11829.537628
eval,7,13.874946,1697.579,741.870951,17.273856,741.870951,2439.449951
train,8,64.956954,8233.113,3557.046472,83.99529,3557.046472,11790.159472
eval,8,13.846932,1639.415,745.956739,16.384758,745.956739,2385.371739
train,9,65.143746,8236.088,3576.099625,75.568449,3576.099625,11812.187625
eval,9,13.78999,1683.757,742.085632,17.278678,742.085632,2425.842632
train,10,65.440991,8287.631,3570.301614,84.218728,3570.301614,11857.932614
eval,10,13.985416,1663.887,749.718003,17.758313,749.718003,2413.605003
train,11,64.811184,8221.104,3545.189586,81.84675,3545.189586,11766.293586
eval,11,13.852225,1678.096,739.751676,17.699676,739.751676,2417.847676
train,12,65.617996,8336.719,3590.341609,76.399079,3590.341609,11927.060609
eval,12,13.875469,1697.037,738.589414,16.683967,738.589414,2435.626414
train,13,65.059263,8242.668,3545.301855,81.158447,3545.301855,11787.969855
eval,13,13.801618,1653.56,733.34208,16.962288,733.34208,2386.90208
train,14,65.214805,8232.503,3543.995785,83.853437,3543.995785,11776.498785
eval,14,14.089839,1700.549,745.050322,17.830972,745.050322,2445.599322
train,15,65.2854,8233.617,3565.524579,75.424993,3565.524579,11799.141579
eval,15,13.833162,1654.629,738.52568,17.469311,738.52568,2393.15468
train,16,65.214961,8249.639,3539.725864,82.45289,3539.725864,11789.364864
eval,16,13.765557,1672.359,738.26512,15.93367,738.26512,2410.62412
train,17,64.969546,8222.214,3547.203749,67.562912,3547.203749,11769.417749
eval,17,13.856916,1682.772,735.798832,17.470013,735.798832,2418.570832
train,18,64.611566,8191.121,3533.691524,66.806085,3533.691524,11724.812524
eval,18,13.794933,1676.76,731.406801,17.082659,731.406801,2408.166801
train,19,64.891817,8207.377,3521.645013,80.65362,3521.645013,11729.022013
eval,19,13.927664,1684.609,733.948113,18.044919,733.948113,2418.557113
train,20,65.067254,8178.963,3529.109882,78.837002,3529.109882,11708.072882
eval,20,13.793584,1662.606,729.090241,17.099763,729.090241,2391.696241
train,21,65.603389,8276.902,3556.642027,79.893986,3556.642027,11833.544027
eval,21,13.822908,1651.987,730.50751,17.078753,730.50751,2382.49451
train,22,65.135915,8230.708,3547.707965,73.43921,3547.707965,11778.415965
eval,22,13.859063,1653.354,738.104056,16.724432,738.104056,2391.458056
train,23,65.230752,8210.541,3549.291654,68.654301,3549.291654,11759.832654
eval,23,13.936024,1708.264,739.362399,17.417724,739.362399,2447.626399
train,24,65.186306,8207.59,3536.787097,75.079689,3536.787097,11744.377097
eval,24,13.897736,1660.057,736.049856,17.216029,736.049856,2396.106856
train,25,64.969669,8188.412,3513.585645,80.401207,3513.585645,11701.997645
eval,25,13.922118,1665.801,733.850447,17.563987,733.850447,2399.651447
train,26,64.57628,8158.863,3514.495083,67.994225,3514.495083,11673.358083
eval,26,13.816769,1645.081,729.806801,16.197588,729.806801,2374.887801
train,27,65.679177,8290.115,3546.258485,76.984483,3546.258485,11836.373485
eval,27,13.806175,1679.275,725.991325,17.535821,725.991325,2405.266325
train,28,64.609255,8133.708,3505.302748,70.753375,3505.302748,11639.010748
eval,28,13.978571,1658.802,735.277512,16.097236,735.277512,2394.079512
train,29,64.692529,8147.444,3506.369511,71.174756,3506.369511,11653.813511
eval,29,13.912372,1652.544,732.203498,15.66226,732.203498,2384.747498
train,30,65.063455,8206.742,3516.367011,75.79497,3516.367011,11723.109011
eval,30,13.754581,1629.095,723.851787,16.543624,723.851787,2352.946787
