phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,5.008757,932.64,348.944601,12.58164,348.944601,1281.584601
eval,1,0.783332,102.439,48.161877,1.42612,48.161877,150.600877
train,2,1.501449,449.227,89.619313,2.953522,89.619313,538.846313
eval,2,0.322033,39.146,18.411081,0.436012,18.411081,57.557081
train,3,1.527892,439.29,90.832384,2.258413,90.832384,530.122384
eval,3,0.308418,30.863,17.56919,0.612365,17.56919,48.43219
train,4,1.530217,468.339,92.27544,2.464441,92.27544,560.61444
eval,4,0.290723,29.305,16.609004,0.658291,16.609004,45.914004
train,5,1.576828,459.617,92.568333,3.161305,92.568333,552.185333
eval,5,0.312465,36.279,17.78625,0.468756,17.78625,54.06525
train,6,1.57466,472.345,93.009777,2.845724,93.009777,565.354777
eval,6,0.327563,38.417,18.708963,0.53139,18.708963,57.125963
train,7,1.560913,469.86,91.938437,2.390242,91.938437,561.798437
eval,7,0.312501,43.248,17.673768,0.636198,17.673768,60.921768
train,8,1.539742,457.578,90.731453,3.190052,90.731453,548.309453
eval,8,0.317242,45.922,18.214527,0.436577,18.214527,64.136527
train,9,1.534705,474.669,90.1047,2.743052,90.1047,564.7737
eval,9,0.300985,42.532,17.106217,0.615554,17.106217,59.638217
train,10,1.50629,460.22,88.407156,2.883991,88.407156,548.627156
eval,10,0.287999,28.619,16.392371,0.601669,16.392371,45.011371
train,11,1.569821,471.601,92.719876,2.756693,92.719876,564.320876
eval,11,0.288837,38.37,16.435292,0.685725,16.435292,54.805292
train,12,1.601984,469.85,94.386782,2.400007,94.386782,564.236782
eval,12,0.317551,42.081,18.708337,0.550127,18.708337,60.789337
train,13,1.493561,461.048,88.23352,2.793847,88.23352,549.28152
eval,13,0.289992,28.932,16.441822,0.602188,16.441822,45.373822
train,14,1.518449,467.083,89.150327,2.78605,89.150327,556.233327
eval,14,0.317885,40.095,18.10438,0.573274,18.10438,58.19938
train,15,1.544921,451.558,91.093174,2.756998,91.093174,542.651174
eval,15,0.318395,40.804,18.379833,0.339689,18.379833,59.183833
train,16,1.53822,446.186,90.436455,2.624941,90.436455,536.622455
eval,16,0.311318,32.931,17.779141,0.575288,17.779141,50.710141
train,17,1.605748,460.61,95.392284,2.493676,95.392284,556.002284
eval,17,0.324456,46.441,18.386256,0.522007,18.386256,64.827256
train,18,1.516142,462.088,89.737364,2.725964,89.737364,551.825364
eval,18,0.291078,43.189,16.826263,0.528506,16.826263,60.015263
train,19,1.508457,448.97,88.518356,2.845998,88.518356,537.488356
eval,19,0.295776,43.677,17.01676,0.477683,17.01676,60.69376
train,20,1.572631,458.859,92.697308,2.52584,92.697308,551.556308
eval,20,0.294133,36.678,16.789323,0.404352,16.789323,53.467323
train,21,1.559797,472.273,93.572553,2.920885,93.572553,565.845553
eval,21,0.326398,44.841,18.853105,0.534884,18.853105,63.694105
train,22,1.546096,460.04,91.186157,2.328386,91.186157,551.226157
eval,22,0.294439,32.868,16.760883,0.628813,16.760883,49.628883
train,23,1.538947,486.393,90.29425,2.626039,90.29425,576.68725
eval,23,0.289686,43.611,16.540496,0.602081,16.540496,60.151496
train,24,1.507474,471.199,89.133132,2.954971,89.133132,560.332132
eval,24,0.304183,30.991,17.249703,0.770483,17.249703,48.240703
train,25,1.522223,476.563,90.287842,2.852406,90.287842,566.850842
eval,25,0.297309,31.06,17.194744,0.47991,17.194744,48.254744
train,26,1.509361,454.348,89.304113,2.818641,89.304113,543.652113
eval,26,0.330187,47.587,18.899902,0.659573,18.899902,66.486902
train,27,1.510887,463.297,89.426115,2.590107,89.426115,552.723115
eval,27,0.322257,42.778,18.415201,0.466804,18.415201,61.193201
train,28,1.482573,461.379,87.520727,2.35283,87.520727,548.899727
eval,28,0.310361,45.041,17.630039,0.537295,17.630039,62.671039
train,29,1.560621,453.491,91.85313,2.491036,91.85313,545.34413
eval,29,0.318176,32.54,18.832904,0.445823,18.832904,51.372904
train,30,1.734635,505.905,101.247617,2.541419,101.247617,607.152617
eval,30,0.316684,41.883,18.071789,0.474905,18.071789,59.954789
