ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,cifar100,2,1002,1,4.504517,,4.359234,2.8
C++/LibTorch,vgg16,cifar100,2,1002,2,4.069501,,3.869629,7.41
C++/LibTorch,vgg16,cifar100,2,1002,3,3.772416,,3.6321,10.91
C++/LibTorch,vgg16,cifar100,2,1002,4,3.52867,,3.399225,16.01
C++/LibTorch,vgg16,cifar100,2,1002,5,3.30607,,3.313523,17.84
C++/LibTorch,vgg16,cifar100,2,1002,6,3.064955,,3.098804,21.48
C++/LibTorch,vgg16,cifar100,2,1002,7,2.842196,,2.996317,24.5
C++/LibTorch,vgg16,cifar100,2,1002,8,2.60694,,2.882823,27.64
C++/LibTorch,vgg16,cifar100,2,1002,9,2.358433,,2.898742,28.66
C++/LibTorch,vgg16,cifar100,2,1002,10,2.092852,,2.92406,30.02
C++/LibTorch,vgg16,cifar100,2,1002,11,1.813928,,3.002879,31.3
C++/LibTorch,vgg16,cifar100,2,1002,12,1.537849,,3.145112,31.81
C++/LibTorch,vgg16,cifar100,2,1002,13,1.303462,,3.242126,32.52
C++/LibTorch,vgg16,cifar100,2,1002,14,1.074187,,3.600994,32.89
C++/LibTorch,vgg16,cifar100,2,1002,15,0.896583,,3.790476,32.53
C++/LibTorch,vgg16,cifar100,2,1002,16,0.737798,,4.073484,33.2
C++/LibTorch,vgg16,cifar100,2,1002,17,0.596512,,4.435367,32.32
C++/LibTorch,vgg16,cifar100,2,1002,18,0.516631,,4.606348,33.61
C++/LibTorch,vgg16,cifar100,2,1002,19,0.429219,,4.749372,33.47
C++/LibTorch,vgg16,cifar100,2,1002,20,0.377515,,4.779972,33.76
C++/LibTorch,vgg16,cifar100,2,1002,21,0.337427,,5.085199,32.85
C++/LibTorch,vgg16,cifar100,2,1002,22,0.308919,,5.143488,34.02
C++/LibTorch,vgg16,cifar100,2,1002,23,0.275206,,5.380146,33.87
C++/LibTorch,vgg16,cifar100,2,1002,24,0.24646,,5.499759,33.64
C++/LibTorch,vgg16,cifar100,2,1002,25,0.239412,,5.373695,34.14
C++/LibTorch,vgg16,cifar100,2,1002,26,0.22426,,5.326868,33.3
C++/LibTorch,vgg16,cifar100,2,1002,27,0.213748,,5.230037,34.35
C++/LibTorch,vgg16,cifar100,2,1002,28,0.195932,,5.230041,34.67
C++/LibTorch,vgg16,cifar100,2,1002,29,0.187951,,5.335425,33.89
C++/LibTorch,vgg16,cifar100,2,1002,30,0.178588,,5.659004,34.29
