phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,10.247425,1814.097,520.955588,14.483031,520.955588,2335.052588
eval,1,0.445678,56.704,24.363624,0.59497,24.363624,81.067624
train,2,3.053627,909.053,163.999102,5.339186,163.999102,1073.052102
eval,2,0.22831,37.204,13.319959,0.434136,13.319959,50.523959
train,3,2.907262,895.019,157.236253,5.573854,157.236253,1052.255253
eval,3,0.26258,33.047,15.337205,0.455085,15.337205,48.384205
train,4,2.904657,886.771,154.870057,5.86844,154.870057,1041.641057
eval,4,0.242506,25.348,14.13788,0.595794,14.13788,39.48588
train,5,2.907113,880.986,156.46107,5.161873,156.46107,1037.44707
eval,5,0.244059,39.558,14.08115,0.488302,14.08115,53.63915
train,6,2.913311,903.664,156.257193,5.212453,156.257193,1059.921193
eval,6,0.254702,34.244,15.063537,0.413202,15.063537,49.307537
train,7,2.89684,905.099,155.608194,4.720719,155.608194,1060.707194
eval,7,0.271075,45.653,15.914384,0.449608,15.914384,61.567384
train,8,2.909734,915.449,156.422514,5.449516,156.422514,1071.871514
eval,8,0.25567,35.821,15.029817,0.356381,15.029817,50.850817
train,9,2.911339,894.701,155.606364,5.569368,155.606364,1050.307364
eval,9,0.230077,28.146,13.693353,0.413446,13.693353,41.839353
train,10,2.923757,891.506,156.775126,5.837146,156.775126,1048.281126
eval,10,0.267868,38.856,15.612321,0.485708,15.612321,54.468321
train,11,2.88852,912.419,155.917337,5.618255,155.917337,1068.336337
eval,11,0.233682,33.06,13.572693,0.626631,13.572693,46.632693
train,12,2.914657,898.331,155.532286,5.323745,155.532286,1053.863286
eval,12,0.272981,43.531,16.327846,0.428139,16.327846,59.858846
train,13,2.893361,918.849,156.674164,4.278923,156.674164,1075.523164
eval,13,0.263227,36.294,15.342728,0.367321,15.342728,51.636728
train,14,2.874542,912.412,155.982488,4.464216,155.982488,1068.394488
eval,14,0.250283,33.793,14.615348,0.341413,14.615348,48.408348
train,15,2.893021,905.059,156.542594,4.15695,156.542594,1061.601594
eval,15,0.257461,30.246,15.562123,0.48406,15.562123,45.808123
train,16,2.895083,890.428,155.948295,5.498327,155.948295,1046.376295
eval,16,0.264258,42.233,15.292178,0.543933,15.292178,57.525178
train,17,2.894663,925.191,156.501245,4.874992,156.501245,1081.692245
eval,17,0.237921,37.796,13.927899,0.420922,13.927899,51.723899
train,18,2.902882,911.682,157.604291,4.219111,157.604291,1069.286291
eval,18,0.22476,36.75,13.328,0.466559,13.328,50.078
train,19,2.909814,922.493,157.592742,5.209005,157.592742,1080.085742
eval,19,0.213338,34.084,12.665665,0.521137,12.665665,46.749665
train,20,2.92395,903.046,158.031135,4.064411,158.031135,1061.077135
eval,20,0.258655,29.72,15.080961,0.474585,15.080961,44.800961
train,21,2.901342,888.307,156.622287,4.345264,156.622287,1044.929287
eval,21,0.2641,40.011,15.34993,0.375591,15.34993,55.36093
train,22,2.911964,913.996,158.999193,4.239619,158.999193,1072.995193
eval,22,0.261024,30.652,15.244802,0.455832,15.244802,45.896802
train,23,2.906724,898.364,156.699828,5.746986,156.699828,1055.063828
eval,23,0.254336,39.729,14.819805,0.461921,14.819805,54.548805
train,24,2.876026,884.534,155.400319,5.361905,155.400319,1039.934319
eval,24,0.248294,39.459,14.49597,0.372555,14.49597,53.95497
train,25,2.878543,893.764,158.237132,5.040068,158.237132,1052.001132
eval,25,0.2318,40.305,13.450064,0.409555,13.450064,53.755064
train,26,2.902209,924.884,156.501017,5.18,156.501017,1081.385017
eval,26,0.256654,44.357,14.955067,0.497549,14.955067,59.312067
train,27,2.8998,914.237,156.72923,5.323532,156.72923,1070.96623
eval,27,0.273208,30.736,15.831518,0.662838,15.831518,46.567518
train,28,2.897628,895.957,160.94735,4.89945,160.94735,1056.90435
eval,28,0.245402,41.097,14.358343,0.570802,14.358343,55.455343
train,29,2.89832,921.514,156.991439,4.628468,156.991439,1078.505439
eval,29,0.270742,36.722,16.065697,0.451423,16.065697,52.787697
train,30,2.922024,908.107,158.409929,4.522578,158.409929,1066.516929
eval,30,0.258582,41.412,15.250875,0.353802,15.250875,56.662875
