ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,tinyimagenet,1,1001,1,4.782783,,4.397744,9.6
Rust/tch,resnet18,tinyimagenet,1,1001,2,4.131427,,4.080047,13.39
Rust/tch,resnet18,tinyimagenet,1,1001,3,3.770499,,4.001961,14.97
Rust/tch,resnet18,tinyimagenet,1,1001,4,3.468958,,3.887212,16.7
Rust/tch,resnet18,tinyimagenet,1,1001,5,3.17333,,3.904286,17.04
Rust/tch,resnet18,tinyimagenet,1,1001,6,2.86306,,3.894463,17.76
Rust/tch,resnet18,tinyimagenet,1,1001,7,2.523764,,4.048299,16.76
Rust/tch,resnet18,tinyimagenet,1,1001,8,2.168633,,4.111581,16.91
Rust/tch,resnet18,tinyimagenet,1,1001,9,1.809057,,4.291286,16.36
Rust/tch,resnet18,tinyimagenet,1,1001,10,1.450158,,4.463384,16.27
Rust/tch,resnet18,tinyimagenet,1,1001,11,1.122642,,4.863299,14.75
Rust/tch,resnet18,tinyimagenet,1,1001,12,0.840898,,4.977198,15.49
Rust/tch,resnet18,tinyimagenet,1,1001,13,0.629717,,5.14842,15.19
Rust/tch,resnet18,tinyimagenet,1,1001,14,0.471147,,5.479012,14.44
Rust/tch,resnet18,tinyimagenet,1,1001,15,0.371106,,5.64993,14.98
Rust/tch,resnet18,tinyimagenet,1,1001,16,0.310407,,5.907575,14.59
Rust/tch,resnet18,tinyimagenet,1,1001,17,0.277587,,6.045501,14.46
Rust/tch,resnet18,tinyimagenet,1,1001,18,0.256799,,6.254252,14.36
Rust/tch,resnet18,tinyimagenet,1,1001,19,0.233053,,6.372774,14.63
Rust/tch,resnet18,tinyimagenet,1,1001,20,0.231529,,6.615287,13.96
Rust/tch,resnet18,tinyimagenet,1,1001,21,0.221301,,6.68491,14.36
Rust/tch,resnet18,tinyimagenet,1,1001,22,0.206232,,6.857503,13.93
Rust/tch,resnet18,tinyimagenet,1,1001,23,0.190097,,6.82612,14.1
Rust/tch,resnet18,tinyimagenet,1,1001,24,0.197296,,6.85749,14.83
Rust/tch,resnet18,tinyimagenet,1,1001,25,0.181865,,7.060401,13.9
Rust/tch,resnet18,tinyimagenet,1,1001,26,0.169135,,7.193921,14.06
Rust/tch,resnet18,tinyimagenet,1,1001,27,0.186745,,7.105186,14.59
Rust/tch,resnet18,tinyimagenet,1,1001,28,0.148073,,7.17373,14.27
Rust/tch,resnet18,tinyimagenet,1,1001,29,0.171147,,7.302306,14.47
Rust/tch,resnet18,tinyimagenet,1,1001,30,0.172133,,7.413521,13.94
