ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,1,4.604677677154541,0.008954326622188091,4.605171203613281,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,2,4.60524320602417,0.008794070221483707,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,3,4.605224609375,0.009354967623949051,4.605170726776123,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,4,4.605217456817627,0.008393429219722748,4.605169296264648,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,5,4.605212211608887,0.00883413478732109,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,6,4.605213165283203,0.008994391188025475,4.605170726776123,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,7,4.605209827423096,0.008854166604578495,4.605170249938965,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,8,4.605213642120361,0.008733974769711494,4.605171203613281,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,9,4.60521125793457,0.008493590168654919,4.605170249938965,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,10,4.605212211608887,0.009274839423596859,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,11,4.60521125793457,0.008673878386616707,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,12,4.605212211608887,0.00861378200352192,4.605169296264648,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,13,4.605213165283203,0.00883413478732109,4.605169296264648,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,14,4.605213165283203,0.008293269202113152,4.605169296264648,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,15,4.605210304260254,0.008633813820779324,4.605171203613281,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,16,4.605209827423096,0.008994391188025475,4.605171203613281,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,17,4.605210304260254,0.009034454822540283,4.605170726776123,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,18,4.6052117347717285,0.008914262987673283,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,19,4.60521125793457,0.008733974769711494,4.605170726776123,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,20,4.605212211608887,0.00923477578908205,4.605170249938965,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,21,4.60521125793457,0.007932692766189575,4.605171203613281,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,22,4.60521125793457,0.008313301019370556,4.605170726776123,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,23,4.605210304260254,0.00821314100176096,4.605170726776123,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,24,4.605213165283203,0.009354967623949051,4.60516881942749,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,25,4.6052117347717285,0.008493590168654919,4.60516881942749,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,26,4.605209827423096,0.008313301019370556,4.605169296264648,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,27,4.605212688446045,0.008413461968302727,4.6051716804504395,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,28,4.605212211608887,0.008593750186264515,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,29,4.605208873748779,0.0088741984218359,4.605169773101807,1.0016025975346565
Python/TensorFlow,vgg16,cifar100,0,1000,fp32,30,4.605215549468994,0.008693910203874111,4.605168342590332,1.0016025975346565
