ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,cifar100,4,1004,1,3.816858,,3.39647,19.91
C++/LibTorch,resnet18,cifar100,4,1004,2,3.079899,,3.134753,24.0
C++/LibTorch,resnet18,cifar100,4,1004,3,2.661799,,2.961981,27.45
C++/LibTorch,resnet18,cifar100,4,1004,4,2.289576,,2.890897,29.54
C++/LibTorch,resnet18,cifar100,4,1004,5,1.923621,,2.939206,29.35
C++/LibTorch,resnet18,cifar100,4,1004,6,1.540677,,2.91702,31.13
C++/LibTorch,resnet18,cifar100,4,1004,7,1.153244,,3.030649,30.93
C++/LibTorch,resnet18,cifar100,4,1004,8,0.806428,,3.193547,29.58
C++/LibTorch,resnet18,cifar100,4,1004,9,0.514454,,3.321261,30.28
C++/LibTorch,resnet18,cifar100,4,1004,10,0.315066,,3.461078,29.99
C++/LibTorch,resnet18,cifar100,4,1004,11,0.19023,,3.634322,29.06
C++/LibTorch,resnet18,cifar100,4,1004,12,0.130911,,3.719404,29.99
C++/LibTorch,resnet18,cifar100,4,1004,13,0.111408,,3.814345,30.09
C++/LibTorch,resnet18,cifar100,4,1004,14,0.121295,,4.139577,27.08
C++/LibTorch,resnet18,cifar100,4,1004,15,0.225197,,4.188066,27.79
C++/LibTorch,resnet18,cifar100,4,1004,16,0.1644,,4.170953,29.2
C++/LibTorch,resnet18,cifar100,4,1004,17,0.081197,,4.174036,29.59
C++/LibTorch,resnet18,cifar100,4,1004,18,0.05399,,4.274182,30.24
C++/LibTorch,resnet18,cifar100,4,1004,19,0.06837,,4.425956,28.54
C++/LibTorch,resnet18,cifar100,4,1004,20,0.234154,,4.535281,28.28
C++/LibTorch,resnet18,cifar100,4,1004,21,0.173213,,4.433682,29.6
C++/LibTorch,resnet18,cifar100,4,1004,22,0.058868,,4.426591,30.28
C++/LibTorch,resnet18,cifar100,4,1004,23,0.030415,,4.485194,31.01
C++/LibTorch,resnet18,cifar100,4,1004,24,0.034447,,4.557675,30.22
C++/LibTorch,resnet18,cifar100,4,1004,25,0.182921,,4.781708,27.97
C++/LibTorch,resnet18,cifar100,4,1004,26,0.205358,,4.680135,29.18
C++/LibTorch,resnet18,cifar100,4,1004,27,0.061617,,4.628487,30.28
C++/LibTorch,resnet18,cifar100,4,1004,28,0.031824,,4.665975,30.76
C++/LibTorch,resnet18,cifar100,4,1004,29,0.030043,,4.768343,30.53
C++/LibTorch,resnet18,cifar100,4,1004,30,0.096667,,5.027045,27.57
