language,mean_energy,std_energy,min_energy,max_energy,mean_duration,std_duration,min_duration,max_duration
C++,0.0006123670680701822,0.0007128210824946917,4.1841278291646734e-05,0.0026929934791707,7.117714766678142,6.215068836732032,1.2456612386740744,21.027179595083
JAX,0.0008728244563521498,0.000855054126046272,0.000105093505764,0.0050719864711728,8.070420206326,7.943993960009545,1.0735905799083412,54.15584357100306
MATLAB,0.0017874519680754466,0.0025575362835644276,8.530282125898243e-05,0.0110960997551837,19.087046779434765,21.62552570441647,1.9106449047103524,80.59332790179178
PyTorch,0.0008187454248628906,0.000784645721291035,7.853991170485132e-05,0.0027965757711334,7.2119431568578065,6.187170571078163,0.8471579779870808,21.73955698299688
R,0.002201566269318907,0.001949917429320982,0.0003723396829549,0.0060989650362227,57.831749204128734,51.148500553245846,10.075803475105204,162.69383322808426
Rust,0.0006112654743445354,0.000527543985686356,5.04765157477844e-05,0.0019960373832761,6.075116522896052,5.322617568763748,0.5104108192026615,18.946981308981776
TensorFlow,0.002135802376205915,0.0020828614510575837,0.0002592539233012,0.0079618613577544,22.44781524153336,21.7311128211466,2.767500350018963,84.24003410094883
java,0.0021356781387996057,0.0020838270601752523,0.0001253002264013,0.0062114049775551,28.7985921155532,29.24958414694594,2.502851055003702,108.41263030003756
