ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,1,4.7578707991027835,4.4061514701843265,8.95
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,2,4.143243250122071,4.203305435943603,12.2
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,3,3.788468924179077,3.9546651748657227,15.55
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,4,3.49171299407959,3.865336290740967,17.13
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,5,3.208327437286377,3.9772566917419434,16.65
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,6,2.903434299621582,3.896468808746338,17.7
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,7,2.579186209182739,3.9617396781921386,17.56
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,8,2.235934596328735,4.114920138549805,16.86
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,9,1.8724606121826173,4.197198404693603,17.41
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,10,1.5223887256622315,4.468668547058106,15.59
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,11,1.1913119933700562,4.6778224716186525,15.4
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,12,0.9100273556137085,4.918573294067383,15.33
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,13,0.6710270129013062,5.163349652862549,15.08
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,14,0.5169917211723327,5.36658067855835,14.86
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,15,0.39571275164604186,5.578522953796386,15.25
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,16,0.32526556089401243,5.781282981872558,14.67
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,17,0.2966664727973938,6.018642811584472,14.16
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,18,0.2750365684890747,6.178848661804199,13.98
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,19,0.2488533535671234,6.336647843170166,14.33
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,20,0.22460404732704162,6.391803022003174,14.75
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,21,0.2153366617298126,6.553995249938965,14.05
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,22,0.22749707196235658,6.673645008087158,14.4
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,23,0.20358536761283874,6.826810980224609,13.87
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,24,0.19367585267066956,6.821993055725097,14.63
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,25,0.1859576580953598,6.986498132324218,14.23
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,26,0.18682615889549256,7.069300846099853,14.17
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,27,0.18268049928188324,7.171852600097656,13.69
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,28,0.17615870056152344,7.314337533569336,13.93
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,29,0.16362252636909486,7.286682658386231,14.54
Python/PyTorch,resnet18,tinyimagenet,3,1003,fp32,30,0.15816265807151794,7.353365696716309,14.49
