modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
resnet18,fashion_mnist_png,train,1,2025-09-01T15:56:27,codecarbon,b4682cb3-858e-4e0a-9546-62db86e95530,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,97.21165345201734,0.0012028106513602,1.2373111747903262e-05,42.5,101.11031629232772,0.0371932983398437,0.0011433861471132,0.0024926439385577,9.375162141992128e-07,0.0036369676018851,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,eval,1,2025-09-01T15:56:46,codecarbon,dfa36a12-41b4-4d4f-b49a-1ac4ab86c6bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.615344772988465,0.000178997441059,1.2247226722275998e-05,42.5,85.33882907362054,0.0378427505493164,0.0001718983145745,0.0003691983509135,1.422179685315379e-07,0.0005412388834566,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,train,2,2025-09-01T15:58:27,codecarbon,d0387381-ff04-4751-a477-f3946b14a3de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,95.97529266803758,0.0011893511879567,1.2392264247325802e-05,42.5,98.47189477858798,0.0379142761230468,0.0011287607914529,0.0024665694732544,9.396327785973416e-07,0.0035962698974859,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,eval,2,2025-09-01T15:58:47,codecarbon,c06dbd6e-9085-4e42-818b-00068feaf895,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.325114291044883,0.0001878387513463,1.2256923359854684e-05,42.5,76.25290692506393,0.0379528999328613,0.0001800872533794,0.0003877353101877,1.5000323090914485e-07,0.0005679725667981,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,train,3,2025-09-01T16:00:31,codecarbon,dd3625f0-d248-4c95-9aae-7da95809d665,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,99.58480740798404,0.0012348576632548,1.2400060766255924e-05,42.5,102.04387217828898,0.0379972457885742,0.0011701018995955,0.0025627917724531,9.752533043482229e-07,0.003733868925353,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,eval,3,2025-09-01T16:00:51,codecarbon,062ca27f-174b-454e-99ad-89f3a1438d38,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.176597315003164,0.0001866197968346,1.2296550600982114e-05,42.5,184.41624290438503,0.0380129814147949,0.0001781582164304,0.0003859697532213,1.588149642864616e-07,0.000564286784616,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,train,4,2025-09-01T16:02:35,codecarbon,a0fea09c-1b9b-429f-abc0-fad7ad4dd98b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,99.74210851901444,0.0012381102129248,1.2413114494053664e-05,42.5,89.54951206541006,0.0380358695983886,0.001173137539469,0.0025695831667764,9.830320597707476e-07,0.0037437037383052,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,eval,4,2025-09-01T16:02:55,codecarbon,18a9edf8-ff53-4313-b5b5-c5041436fc6c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.17156597803114,0.0001866532055968,1.2302830562585528e-05,42.5,145.1744320502049,0.0380516052246093,0.000178312480425,0.0003859166976241,1.5862544751716665e-07,0.0005643878034966,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,train,5,2025-09-01T16:04:40,codecarbon,d58a95fd-4d08-49d2-980a-58ad43859885,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,99.8414228290203,0.0012388599415407,1.240827610862761e-05,42.5,88.25763195716884,0.0380659103393554,0.0011737239263203,0.0025712551125582,9.916719406012192e-07,0.0037459707108192,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
resnet18,fashion_mnist_png,eval,5,2025-09-01T16:04:59,codecarbon,540acabb-35ae-45f9-92b2-9550ea510e62,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.028438490990084,0.0001853280914514,1.2331826194890122e-05,42.5,96.93066142665737,0.0380773544311523,0.0001765903761512,0.0003836433624684,1.472852480761839e-07,0.0005603810238677,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,process,N,1.0
