ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,resnet18,fashionmnist,4,1004,1,0.404771,,nan,86.0
Java/DL4J,resnet18,fashionmnist,4,1004,2,0.338485,,nan,87.51
Java/DL4J,resnet18,fashionmnist,4,1004,3,0.158296,,nan,87.94
Java/DL4J,resnet18,fashionmnist,4,1004,4,0.143205,,nan,88.27
Java/DL4J,resnet18,fashionmnist,4,1004,5,0.153232,,nan,87.82
Java/DL4J,resnet18,fashionmnist,4,1004,6,0.180717,,nan,88.01
Java/DL4J,resnet18,fashionmnist,4,1004,7,0.05793,,nan,88.44
Java/DL4J,resnet18,fashionmnist,4,1004,8,0.036535,,nan,88.43
Java/DL4J,resnet18,fashionmnist,4,1004,9,0.060181,,nan,88.17
Java/DL4J,resnet18,fashionmnist,4,1004,10,0.10236,,nan,88.81
Java/DL4J,resnet18,fashionmnist,4,1004,11,0.064736,,nan,88.63
Java/DL4J,resnet18,fashionmnist,4,1004,12,0.067858,,nan,89.01
Java/DL4J,resnet18,fashionmnist,4,1004,13,0.038482,,nan,88.35
Java/DL4J,resnet18,fashionmnist,4,1004,14,0.1368,,nan,87.55
Java/DL4J,resnet18,fashionmnist,4,1004,15,0.068224,,nan,88.76
Java/DL4J,resnet18,fashionmnist,4,1004,16,0.016435,,nan,88.9
Java/DL4J,resnet18,fashionmnist,4,1004,17,0.032216,,nan,89.03
Java/DL4J,resnet18,fashionmnist,4,1004,18,0.014272,,nan,89.16
Java/DL4J,resnet18,fashionmnist,4,1004,19,0.046089,,nan,89.05
Java/DL4J,resnet18,fashionmnist,4,1004,20,0.015268,,nan,88.78
Java/DL4J,resnet18,fashionmnist,4,1004,21,0.005006,,nan,88.55
Java/DL4J,resnet18,fashionmnist,4,1004,22,0.013704,,nan,88.97
Java/DL4J,resnet18,fashionmnist,4,1004,23,0.048447,,nan,89.37
Java/DL4J,resnet18,fashionmnist,4,1004,24,0.040031,,nan,89.32
Java/DL4J,resnet18,fashionmnist,4,1004,25,0.027007,,nan,89.08
Java/DL4J,resnet18,fashionmnist,4,1004,26,0.081077,,nan,89.23
Java/DL4J,resnet18,fashionmnist,4,1004,27,0.039201,,nan,88.52
Java/DL4J,resnet18,fashionmnist,4,1004,28,0.025901,,nan,89.22
Java/DL4J,resnet18,fashionmnist,4,1004,29,0.004097,,nan,89.37
Java/DL4J,resnet18,fashionmnist,4,1004,30,0.00476,,nan,89.46
