phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
eval,1,0.960486,141.753,53.224649,1.487609,53.224649,194.977649
eval,2,0.935608,142.732,52.078865,1.267238,52.078865,194.810865
eval,3,0.952328,145.82,52.660134,1.30784,52.660134,198.480134
eval,4,0.949538,155.573,52.694739,1.296716,52.694739,208.267739
eval,5,0.929461,151.572,51.915406,1.345924,51.915406,203.487406
eval,6,0.952656,158.074,53.017827,1.384511,53.017827,211.091827
eval,7,0.950909,145.695,52.902217,1.289622,52.902217,198.597217
eval,8,0.947668,150.326,52.756625,1.344077,52.756625,203.082625
eval,9,0.937396,156.259,52.301449,1.284907,52.301449,208.560449
eval,10,0.943199,148.705,52.667869,1.253597,52.667869,201.372869
eval,11,0.964137,155.359,53.716781,1.312691,53.716781,209.075781
eval,12,0.94762,156.364,53.094316,1.296,53.094316,209.458316
eval,13,0.954871,158.464,53.558997,1.094625,53.558997,212.022997
eval,14,0.934965,159.245,52.481951,1.321297,52.481951,211.726951
eval,15,0.929368,144.551,52.482683,1.330941,52.482683,197.033683
eval,16,0.955233,151.21,53.678682,1.045585,53.678682,204.888682
eval,17,0.931368,153.732,52.77315,1.200286,52.77315,206.50515
eval,18,0.956522,158.14,53.513956,1.374471,53.513956,211.653956
eval,19,0.949857,156.445,53.48286,1.227613,53.48286,209.92786
eval,20,0.932915,158.086,52.210298,1.39774,52.210298,210.296298
eval,21,0.934913,160.037,52.624613,1.401188,52.624613,212.661613
eval,22,0.939477,160.875,52.877576,1.286143,52.877576,213.752576
eval,23,0.94479,148.034,53.222406,1.305124,53.222406,201.256406
eval,24,0.938779,151.636,53.016866,1.30195,53.016866,204.652866
eval,25,0.945351,157.248,53.123275,1.271678,53.123275,210.371275
eval,26,0.953268,160.074,53.686158,1.179932,53.686158,213.760158
eval,27,0.940833,161.37,53.155576,1.338981,53.155576,214.525576
eval,28,0.961586,162.606,54.081981,1.347372,54.081981,216.687981
eval,29,0.940548,160.874,53.504206,1.273768,53.504206,214.378206
eval,30,0.94866,162.584,53.340473,1.30729,53.340473,215.924473
train,1,10.53018,3490.028,576.073953,14.95789,576.073953,4066.101953
train,2,10.194246,3475.66,560.506795,14.876656,560.506795,4036.166795
train,3,10.210959,3467.847,553.862242,14.201521,553.862242,4021.709242
train,4,10.254139,3485.185,564.980303,19.292596,564.980303,4050.165303
train,5,10.252954,3477.158,557.456553,17.60439,557.456553,4034.614553
train,6,10.282176,3497.527,562.452388,14.16185,562.452388,4059.979388
train,7,10.281374,3474.191,560.068021,11.94912,560.068021,4034.259021
train,8,10.282506,3493.896,564.557688,12.456235,564.557688,4058.453688
train,9,10.287249,3495.409,560.474586,13.643474,560.474586,4055.883586
train,10,10.272759,3478.224,568.967295,18.674189,568.967295,4047.191295
train,11,10.281296,3522.227,564.493848,16.796449,564.493848,4086.720848
train,12,10.295508,3521.164,571.701193,14.264445,571.701193,4092.865193
train,13,10.30211,3519.505,569.072239,12.757107,569.072239,4088.577239
train,14,10.303507,3530.289,574.928031,15.229254,574.928031,4105.217031
train,15,10.312346,3523.861,568.643994,13.49744,568.643994,4092.504994
train,16,10.297298,3490.203,574.336937,12.874319,574.336937,4064.539937
train,17,10.299161,3500.168,566.483309,12.638476,566.483309,4066.651309
train,18,10.29871,3490.543,574.095708,17.124663,574.095708,4064.638708
train,19,10.315966,3513.843,568.377375,14.310722,568.377375,4082.220375
train,20,10.302535,3501.433,573.209965,14.754944,573.209965,4074.642965
train,21,10.306,3525.482,568.224826,14.657659,568.224826,4093.706826
train,22,10.31757,3518.16,572.433546,17.016866,572.433546,4090.593546
train,23,10.295398,3491.069,566.650735,15.156168,566.650735,4057.719735
train,24,10.304238,3500.018,573.005966,14.592598,573.005966,4073.023966
train,25,10.291579,3514.827,567.920856,12.45332,567.920856,4082.747856
train,26,10.303327,3519.234,570.537099,12.51957,570.537099,4089.771099
train,27,10.297521,3505.609,569.85171,15.100126,569.85171,4075.46071
train,28,10.307495,3505.072,572.91985,16.408301,572.91985,4077.99185
train,29,10.313309,3546.576,568.53232,15.625779,568.53232,4115.10832
train,30,10.29952,3530.361,569.308846,12.655565,569.308846,4099.669846
