ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,fashionmnist,3,1003,1,0.445792,,0.371139,86.45
C++/LibTorch,resnet18,fashionmnist,3,1003,2,0.282236,,0.32729,87.58
C++/LibTorch,resnet18,fashionmnist,3,1003,3,0.223491,,0.319777,88.31
C++/LibTorch,resnet18,fashionmnist,3,1003,4,0.18204,,0.298677,89.26
C++/LibTorch,resnet18,fashionmnist,3,1003,5,0.152788,,0.351864,88.37
C++/LibTorch,resnet18,fashionmnist,3,1003,6,0.126493,,0.344468,88.9
C++/LibTorch,resnet18,fashionmnist,3,1003,7,0.105848,,0.33409,89.58
C++/LibTorch,resnet18,fashionmnist,3,1003,8,0.092011,,0.371209,88.97
C++/LibTorch,resnet18,fashionmnist,3,1003,9,0.080006,,0.424485,88.87
C++/LibTorch,resnet18,fashionmnist,3,1003,10,0.071907,,0.393002,89.22
C++/LibTorch,resnet18,fashionmnist,3,1003,11,0.059556,,0.390593,89.74
C++/LibTorch,resnet18,fashionmnist,3,1003,12,0.057633,,0.455629,89.05
C++/LibTorch,resnet18,fashionmnist,3,1003,13,0.051814,,0.45282,89.22
C++/LibTorch,resnet18,fashionmnist,3,1003,14,0.051141,,0.406667,89.96
C++/LibTorch,resnet18,fashionmnist,3,1003,15,0.044239,,0.454302,89.25
C++/LibTorch,resnet18,fashionmnist,3,1003,16,0.037657,,0.461789,89.78
C++/LibTorch,resnet18,fashionmnist,3,1003,17,0.040264,,0.448805,89.72
C++/LibTorch,resnet18,fashionmnist,3,1003,18,0.036226,,0.465187,89.79
C++/LibTorch,resnet18,fashionmnist,3,1003,19,0.03699,,0.458374,89.87
C++/LibTorch,resnet18,fashionmnist,3,1003,20,0.033165,,0.434529,90.27
C++/LibTorch,resnet18,fashionmnist,3,1003,21,0.02849,,0.491387,89.68
C++/LibTorch,resnet18,fashionmnist,3,1003,22,0.031881,,0.484861,89.95
C++/LibTorch,resnet18,fashionmnist,3,1003,23,0.02794,,0.515092,89.51
C++/LibTorch,resnet18,fashionmnist,3,1003,24,0.027997,,0.453145,90.4
C++/LibTorch,resnet18,fashionmnist,3,1003,25,0.02549,,0.4663,90.36
C++/LibTorch,resnet18,fashionmnist,3,1003,26,0.025588,,0.518188,89.77
C++/LibTorch,resnet18,fashionmnist,3,1003,27,0.025482,,0.498872,89.91
C++/LibTorch,resnet18,fashionmnist,3,1003,28,0.022461,,0.519751,90.17
C++/LibTorch,resnet18,fashionmnist,3,1003,29,0.023962,,0.514979,90.03
C++/LibTorch,resnet18,fashionmnist,3,1003,30,0.02333,,0.509353,90.21
