phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,84.57846,27774.633,4147.341414,86.135454,4147.341414,31921.974414
eval,1,2.853229,938.078,151.313082,3.314191,151.313082,1089.391082
train,2,81.584594,27371.955,4040.559721,83.86903,4040.559721,31412.514721
eval,2,2.821317,945.854,145.332648,3.056529,145.332648,1091.186648
train,3,81.484531,27361.519,4079.427111,87.54958,4079.427111,31440.946111
eval,3,2.843403,956.45,148.399812,3.272032,148.399812,1104.849812
train,4,81.526041,27382.697,4105.964084,89.286307,4105.964084,31488.661084
eval,4,2.842481,956.092,149.691736,3.276762,149.691736,1105.783736
train,5,81.602447,27458.12,4117.073723,89.855948,4117.073723,31575.193723
eval,5,2.843501,962.546,149.654873,3.553252,149.654873,1112.200873
train,6,81.448729,27603.203,4125.736956,91.902169,4125.736956,31728.939956
eval,6,2.837429,943.181,150.811536,3.538483,150.811536,1093.992536
train,7,81.529863,27630.213,4169.49507,91.817762,4169.49507,31799.70807
eval,7,2.81923,936.806,152.153783,3.483875,152.153783,1088.959783
train,8,81.489038,27605.374,4162.340303,94.111283,4162.340303,31767.714303
eval,8,2.812917,946.111,151.546347,3.520936,151.546347,1097.657347
train,9,81.513073,27573.768,4174.50424,94.850777,4174.50424,31748.27224
eval,9,2.815731,952.552,151.962966,3.355402,151.962966,1104.514966
train,10,81.503386,27585.252,4189.985709,94.520563,4189.985709,31775.237709
eval,10,2.816857,975.496,153.061817,2.704679,153.061817,1128.557817
train,11,81.421805,27595.291,4206.621095,93.536178,4206.621095,31801.912095
eval,11,2.814651,929.347,152.658152,3.507661,152.658152,1082.005152
train,12,81.442073,27589.451,4208.662294,91.207899,4208.662294,31798.113294
eval,12,2.828929,948.89,153.612082,3.44135,153.612082,1102.502082
train,13,81.382345,27550.863,4197.850994,94.796901,4197.850994,31748.713994
eval,13,2.832222,941.386,154.284807,3.47713,154.284807,1095.670807
train,14,81.465894,27626.266,4215.244443,96.805647,4215.244443,31841.510443
eval,14,2.826233,955.506,152.87805,3.488391,152.87805,1108.38405
train,15,81.46178,27615.839,4224.835134,97.051668,4224.835134,31840.674134
eval,15,2.809827,943.666,151.528541,3.475742,151.528541,1095.194541
train,16,81.451349,27573.858,4238.371222,96.637016,4238.371222,31812.229222
eval,16,2.817683,946.251,152.295225,3.478915,152.295225,1098.546225
train,17,81.471569,27618.497,4253.078027,95.133249,4253.078027,31871.575027
eval,17,2.812442,955.756,151.873081,3.552535,151.873081,1107.629081
train,18,81.441799,27591.183,4248.135015,95.670742,4248.135015,31839.318015
eval,18,2.81522,950.714,152.793521,3.314327,152.793521,1103.507521
train,19,81.467707,27587.982,4249.365954,97.249259,4249.365954,31837.347954
eval,19,2.823477,946.691,152.92303,3.420371,152.92303,1099.61403
train,20,81.451363,27637.507,4250.287324,97.957702,4250.287324,31887.794324
eval,20,2.836091,953.497,154.576097,3.753437,154.576097,1108.073097
train,21,81.458131,27613.039,4272.550943,98.275893,4272.550943,31885.589943
eval,21,2.82918,934.846,154.324951,3.683708,154.324951,1089.170951
train,22,81.428689,27628.705,4276.085,98.531312,4276.085,31904.79
eval,22,2.825279,977.948,154.327605,3.700599,154.327605,1132.275605
train,23,81.443938,27626.896,4300.621756,97.662049,4300.621756,31927.517756
eval,23,2.81784,970.035,155.220732,3.503648,155.220732,1125.255732
train,24,81.390436,27606.924,4289.57385,96.114658,4289.57385,31896.49785
eval,24,2.81333,945.714,153.17732,3.489337,153.17732,1098.89132
train,25,81.469029,27637.063,4292.983175,98.483692,4292.983175,31930.046175
eval,25,2.818654,954.496,153.969332,3.270842,153.969332,1108.465332
train,26,81.406923,27590.908,4280.535485,97.500756,4280.535485,31871.443485
eval,26,2.812179,980.927,153.56884,3.53328,153.56884,1134.49584
train,27,81.376283,27552.093,4282.203077,98.827257,4282.203077,31834.296077
eval,27,2.841505,938.744,155.172517,3.515764,155.172517,1093.916517
train,28,81.363622,27564.528,4284.311794,96.346839,4284.311794,31848.839794
eval,28,2.838101,953.548,154.735894,3.502337,154.735894,1108.283894
train,29,81.405047,27541.195,4254.134247,98.063655,4254.134247,31795.329247
eval,29,2.83005,956.185,153.610465,3.420294,153.610465,1109.795465
train,30,81.461556,27599.687,4258.290678,96.77153,4258.290678,31857.977678
eval,30,2.8093,943.987,152.821199,3.316585,152.821199,1096.808199
