phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,48.411913,5957.796,2608.124246,60.794967,2608.124246,8565.920246
eval,1,12.466483,1471.33,660.462625,15.52973,660.462625,2131.792625
train,2,47.94569,5983.768,2583.81755,59.315429,2583.81755,8567.58555
eval,2,12.474362,1504.79,654.605369,15.732738,654.605369,2159.395369
train,3,48.228382,6082.915,2615.856787,50.908027,2615.856787,8698.771787
eval,3,12.388127,1493.609,654.639562,15.232794,654.639562,2148.248562
train,4,47.942915,6055.931,2584.230768,60.345329,2584.230768,8640.161768
eval,4,12.48328,1488.425,655.108883,15.19294,655.108883,2143.533883
train,5,47.954242,6085.117,2595.456643,60.76642,2595.456643,8680.573643
eval,5,12.442531,1505.568,657.273947,13.880676,657.273947,2162.841947
train,6,47.839724,6068.951,2590.916137,57.028529,2590.916137,8659.867137
eval,6,12.311694,1469.041,652.872807,15.091718,652.872807,2121.913807
train,7,48.249697,6120.743,2603.681864,59.376903,2603.681864,8724.424864
eval,7,12.38489,1482.263,651.517469,15.117245,651.517469,2133.780469
train,8,48.195644,6089.095,2600.393629,60.692891,2600.393629,8689.488629
eval,8,12.598094,1514.226,666.010877,15.424236,666.010877,2180.236877
train,9,48.270434,6088.83,2605.700772,59.068478,2605.700772,8694.530772
eval,9,12.532149,1503.198,657.974335,15.026308,657.974335,2161.172335
train,10,47.844167,6070.51,2596.379629,52.18326,2596.379629,8666.889629
eval,10,12.45093,1503.803,655.607712,15.374708,655.607712,2159.410712
train,11,47.50405,6016.854,2581.604164,49.774617,2581.604164,8598.458164
eval,11,12.520973,1512.793,663.204655,13.379023,663.204655,2175.997655
train,12,47.815686,6048.816,2599.392001,54.013121,2599.392001,8648.208001
eval,12,12.426506,1519.153,654.303214,15.338791,654.303214,2173.456214
train,13,47.785396,6044.697,2593.962793,52.174609,2593.962793,8638.659793
eval,13,12.403197,1498.042,662.185512,12.820397,662.185512,2160.227512
train,14,47.937715,6062.736,2604.213072,50.117846,2604.213072,8666.949072
eval,14,12.511758,1515.087,657.276846,14.908393,657.276846,2172.363846
train,15,48.222445,6101.102,2615.599431,55.366918,2615.599431,8716.701431
eval,15,12.459903,1480.418,658.560089,14.416476,658.560089,2138.978089
train,16,47.933813,6057.864,2604.294305,51.534566,2604.294305,8662.158305
eval,16,12.47448,1477.152,661.575818,15.605409,661.575818,2138.727818
train,17,47.746158,6066.457,2593.613904,55.387883,2593.613904,8660.070904
eval,17,12.563599,1520.335,663.897308,13.270813,663.897308,2184.232308
train,18,47.931079,6066.301,2592.490609,60.58636,2592.490609,8658.791609
eval,18,12.438725,1498.089,660.594393,15.633027,660.594393,2158.683393
train,19,48.1861,6093.044,2606.419165,57.326137,2606.419165,8699.463165
eval,19,12.501007,1513.516,658.591277,15.396131,658.591277,2172.107277
train,20,47.778618,6034.885,2589.665622,54.479635,2589.665622,8624.550622
eval,20,12.585196,1529.885,668.520589,15.842885,668.520589,2198.405589
train,21,47.938261,6072.539,2592.179027,60.289484,2592.179027,8664.718027
eval,21,12.506113,1490.393,659.012382,13.127923,659.012382,2149.405382
train,22,47.589424,6031.428,2583.876171,51.873904,2583.876171,8615.304171
eval,22,12.436721,1519.665,654.057744,14.516126,654.057744,2173.722744
train,23,47.837494,6036.706,2586.110248,60.24667,2586.110248,8622.816248
eval,23,12.489859,1517.229,657.922045,15.49842,657.922045,2175.151045
train,24,47.92959,6075.086,2596.559934,57.662606,2596.559934,8671.645934
eval,24,12.379306,1486.148,654.653828,13.066707,654.653828,2140.801828
train,25,48.100623,6073.158,2613.96092,50.009987,2613.96092,8687.11892
eval,25,12.455258,1493.883,663.861771,13.579894,663.861771,2157.744771
train,26,47.269629,5990.276,2567.810337,52.175005,2567.810337,8558.086337
eval,26,12.586345,1534.63,662.475338,15.356353,662.475338,2197.105338
train,27,48.016708,6085.834,2595.2143,59.494253,2595.2143,8681.0483
eval,27,12.474575,1510.066,662.551872,14.397998,662.551872,2172.617872
train,28,48.052279,6089.722,2613.931227,49.094934,2613.931227,8703.653227
eval,28,12.481971,1488.425,657.984924,14.704318,657.984924,2146.409924
train,29,47.961993,6091.198,2593.614285,61.824531,2593.614285,8684.812285
eval,29,12.521737,1493.519,659.500242,15.527776,659.500242,2153.019242
train,30,48.164433,6103.987,2602.622303,60.441439,2602.622303,8706.609303
eval,30,12.386254,1474.397,658.532167,15.633271,658.532167,2132.929167
