timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-19T17:55:04,Java-DL4J_vgg16_tinyimagenet_rep0,2dc2b046-4d21-4bb1-ac84-7604f61edc6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,82.95536259899382,4.744678102186346e-05,5.71955561826921e-07,54.08424293047456,328.0026358689571,20.0,0.0012589151279646296,0.007608581086860244,0.00045836681514515985,0.009325863029970035,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,5.189024390243901,89.20731707317073,51.66341463414626,15.62352692208639,N,1.0,0.0
