ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,tinyimagenet,2,1002,1,4.785535,,4.418265,9.24
Rust/tch,resnet18,tinyimagenet,2,1002,2,4.145346,,4.138638,12.56
Rust/tch,resnet18,tinyimagenet,2,1002,3,3.779143,,3.92915,15.4
Rust/tch,resnet18,tinyimagenet,2,1002,4,3.475263,,3.957644,16.01
Rust/tch,resnet18,tinyimagenet,2,1002,5,3.18593,,3.816104,18.38
Rust/tch,resnet18,tinyimagenet,2,1002,6,2.877674,,3.872174,18.15
Rust/tch,resnet18,tinyimagenet,2,1002,7,2.542939,,3.954519,18.14
Rust/tch,resnet18,tinyimagenet,2,1002,8,2.192586,,4.079541,17.57
Rust/tch,resnet18,tinyimagenet,2,1002,9,1.827092,,4.255566,17.04
Rust/tch,resnet18,tinyimagenet,2,1002,10,1.471861,,4.45223,16.76
Rust/tch,resnet18,tinyimagenet,2,1002,11,1.141616,,4.752503,15.17
Rust/tch,resnet18,tinyimagenet,2,1002,12,0.855647,,4.940034,14.99
Rust/tch,resnet18,tinyimagenet,2,1002,13,0.635631,,5.17974,14.89
Rust/tch,resnet18,tinyimagenet,2,1002,14,0.483688,,5.388622,14.79
Rust/tch,resnet18,tinyimagenet,2,1002,15,0.372895,,5.63781,14.68
Rust/tch,resnet18,tinyimagenet,2,1002,16,0.308159,,5.906416,14.13
Rust/tch,resnet18,tinyimagenet,2,1002,17,0.286975,,6.082579,13.73
Rust/tch,resnet18,tinyimagenet,2,1002,18,0.262849,,6.203566,14.31
Rust/tch,resnet18,tinyimagenet,2,1002,19,0.228028,,6.464224,13.54
Rust/tch,resnet18,tinyimagenet,2,1002,20,0.228665,,6.462253,14.58
Rust/tch,resnet18,tinyimagenet,2,1002,21,0.213128,,6.667431,13.78
Rust/tch,resnet18,tinyimagenet,2,1002,22,0.209881,,6.71406,13.79
Rust/tch,resnet18,tinyimagenet,2,1002,23,0.200125,,6.76713,14.58
Rust/tch,resnet18,tinyimagenet,2,1002,24,0.175336,,6.928906,13.61
Rust/tch,resnet18,tinyimagenet,2,1002,25,0.185326,,6.985562,14.15
Rust/tch,resnet18,tinyimagenet,2,1002,26,0.180788,,7.155221,14.05
Rust/tch,resnet18,tinyimagenet,2,1002,27,0.167076,,7.210521,13.95
Rust/tch,resnet18,tinyimagenet,2,1002,28,0.167356,,7.423715,13.95
Rust/tch,resnet18,tinyimagenet,2,1002,29,0.165254,,7.275875,14.33
Rust/tch,resnet18,tinyimagenet,2,1002,30,0.155236,,7.380716,13.91
