ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,1,4.386309623718262,0.02209535241127014,4.141427516937256,3.565705195069313
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,2,3.9835166931152344,0.05851362273097038,3.8442625999450684,8.35336521267891
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,3,3.7655718326568604,0.09094551205635071,3.667231559753418,11.558493226766586
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,4,3.6037421226501465,0.11780849099159241,3.5405805110931396,13.731971383094788
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,5,3.4322118759155273,0.1498798131942749,3.39607834815979,16.376201808452606
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,6,3.2788639068603516,0.17748397588729858,3.296208620071411,18.26923042535782
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,7,3.1021196842193604,0.20961537957191467,3.2030129432678223,20.432692766189575
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,8,2.933931827545166,0.2416466325521469,3.097869396209717,22.65625
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,9,2.746349811553955,0.2757011353969574,3.0310845375061035,24.248798191547394
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,10,2.549612522125244,0.3142628073692322,2.8757081031799316,27.373796701431274
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,11,2.3325726985931396,0.36099758744239807,2.8286399841308594,29.487180709838867
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,12,2.1134276390075684,0.40807291865348816,2.861832857131958,31.049680709838867
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,13,1.8946839570999146,0.4583934247493744,2.957275867462158,31.430289149284363
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,14,1.6778689622879028,0.5050480961799622,3.0502004623413086,32.40184187889099
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,15,1.4770523309707642,0.559374988079071,3.1880335807800293,32.87259638309479
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,16,1.2786731719970703,0.6094350814819336,3.263847827911377,32.96273946762085
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,17,1.0820618867874146,0.6652043461799622,3.5920305252075195,33.24318826198578
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,18,0.9300937652587891,0.7069311141967773,3.796464681625366,34.254807233810425
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,19,0.8002336621284485,0.7472556233406067,3.820021867752075,34.104567766189575
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,20,0.6773569583892822,0.7850160002708435,4.276814937591553,33.66386294364929
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,21,0.5687928199768066,0.8190104365348816,4.669291973114014,34.07451808452606
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,22,0.5144640207290649,0.8358173370361328,4.900193214416504,33.52363705635071
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,23,0.4449167847633362,0.8580328822135925,4.722901344299316,34.04447138309479
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,24,0.38568314909935,0.8777443766593933,5.132015705108643,33.57371687889099
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,25,0.340813010931015,0.892267644405365,5.283864974975586,34.104567766189575
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,26,0.32322952151298523,0.8966546654701233,5.414318084716797,33.363381028175354
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,27,0.2682041823863983,0.9140224456787109,5.638387203216553,34.85576808452606
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,28,0.26592183113098145,0.9177283644676208,5.412259578704834,34.11458432674408
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,29,0.25701531767845154,0.9193910360336304,5.694286823272705,33.54367017745972
Python/TensorFlow,vgg16,cifar100,1,1001,fp32,30,0.23100145161151886,0.9277243614196777,5.638469219207764,34.515222907066345
