phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,43.904436,14090.055,2248.790565,47.412694,2248.790565,16338.845565
eval,1,2.823362,970.135,153.023733,3.387413,153.023733,1123.158733
train,2,40.732982,13713.363,2065.853966,46.720697,2065.853966,15779.216966
eval,2,2.81108,949.345,146.466485,3.23137,146.466485,1095.811485
train,3,40.837157,13786.892,2089.764304,48.276327,2089.764304,15876.656304
eval,3,2.811887,948.234,149.25519,3.729056,149.25519,1097.48919
train,4,40.816754,13799.943,2125.413156,49.130638,2125.413156,15925.356156
eval,4,2.792119,947.175,149.78858,3.452,149.78858,1096.96358
train,5,40.858866,13802.627,2147.857277,48.120528,2147.857277,15950.484277
eval,5,2.795282,952.507,149.961773,3.492923,149.961773,1102.468773
train,6,40.918401,13844.229,2157.63407,48.879552,2157.63407,16001.86307
eval,6,2.810025,943.03,151.636049,3.529877,151.636049,1094.666049
train,7,40.913488,13854.598,2162.614067,51.078047,2162.614067,16017.212067
eval,7,2.81276,928.971,153.285377,3.602536,153.285377,1082.256377
train,8,40.936336,13793.146,2175.389301,50.347326,2175.389301,15968.535301
eval,8,2.839421,931.103,155.523619,3.779452,155.523619,1086.626619
train,9,40.940927,13764.931,2174.921826,49.933972,2174.921826,15939.852826
eval,9,2.820975,918.38,153.752959,3.545089,153.752959,1072.132959
train,10,41.006623,13767.979,2184.90091,50.727082,2184.90091,15952.87991
eval,10,2.83271,907.944,154.679013,3.543228,154.679013,1062.623013
train,11,41.038367,13715.524,2193.551188,50.612938,2193.551188,15909.075188
eval,11,2.836908,900.604,157.372171,3.599377,157.372171,1057.976171
train,12,41.033539,13658.325,2188.200253,52.484087,2188.200253,15846.525253
eval,12,2.833687,936.064,155.168992,3.871977,155.168992,1091.232992
train,13,41.080015,13687.244,2197.547472,50.942861,2197.547472,15884.791472
eval,13,2.824738,908.07,153.902441,3.581022,153.902441,1061.972441
train,14,41.073032,13683.964,2203.299082,51.008135,2203.299082,15887.263082
eval,14,2.821121,914.638,155.316065,3.725637,155.316065,1069.954065
train,15,41.084636,13668.47,2207.947874,50.094608,2207.947874,15876.417874
eval,15,2.832852,915.514,154.820439,3.690468,154.820439,1070.334439
train,16,41.109199,13643.992,2208.363578,51.849613,2208.363578,15852.355578
eval,16,2.832399,921.231,154.901276,3.525056,154.901276,1076.132276
train,17,41.133846,13614.182,2213.685569,53.346652,2213.685569,15827.867569
eval,17,2.843124,914.759,156.009235,3.930354,156.009235,1070.768235
train,18,41.148831,13633.35,2221.451662,52.845702,2221.451662,15854.801662
eval,18,2.828275,938.122,155.553678,3.562163,155.553678,1093.675678
train,19,41.096911,13615.269,2213.132085,53.559715,2213.132085,15828.401085
eval,19,2.832938,932.926,156.050356,3.80182,156.050356,1088.976356
train,20,41.184558,13625.095,2214.969941,53.166119,2214.969941,15840.064941
eval,20,2.833473,903.894,155.026681,3.724326,155.026681,1058.920681
train,21,41.153699,13645.427,2220.007309,51.782051,2220.007309,15865.434309
eval,21,2.838716,921.917,156.780726,3.70687,156.780726,1078.697726
train,22,41.137269,13626.645,2219.444655,53.940387,2219.444655,15846.089655
eval,22,2.846144,942.318,157.156759,3.665735,157.156759,1099.474759
train,23,41.175755,13640.156,2220.868425,52.637079,2220.868425,15861.024425
eval,23,2.832562,907.929,155.57394,3.764347,155.57394,1063.50294
train,24,41.19291,13633.55,2220.350568,52.154468,2220.350568,15853.900568
eval,24,2.833316,903.409,155.864453,3.775195,155.864453,1059.273453
train,25,41.136601,13623.965,2218.247833,53.358004,2218.247833,15842.212833
eval,25,2.827928,906.515,155.730426,3.675713,155.730426,1062.245426
train,26,41.1106,13597.622,2220.255664,52.450504,2220.255664,15817.877664
eval,26,2.852883,938.381,157.712928,3.822296,157.712928,1096.093928
train,27,41.121294,13586.072,2221.052756,52.171618,2221.052756,15807.124756
eval,27,2.844653,919.325,156.206033,3.78702,156.206033,1075.531033
train,28,41.125258,13599.73,2222.647187,52.619135,2222.647187,15822.377187
eval,28,2.832099,912.283,156.344423,3.725806,156.344423,1068.627423
train,29,41.13082,13664.528,2220.12707,53.202311,2220.12707,15884.65507
eval,29,2.830377,942.774,155.464265,3.612591,155.464265,1098.238265
train,30,41.116256,13607.932,2219.676271,52.824172,2219.676271,15827.608271
eval,30,2.832326,916.242,155.882685,3.635539,155.882685,1072.124685
