phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,16.52881,3991.336,914.183879,28.86339,914.183879,4905.519879
eval,1,1.373515,325.144,69.383497,1.781967,69.383497,394.527497
train,2,7.830559,2652.043,370.983714,10.19683,370.983714,3023.026714
eval,2,0.353462,82.103,19.583094,0.710824,19.583094,101.686094
train,3,7.847927,2674.806,378.73255,9.919958,378.73255,3053.53855
eval,3,0.354172,108.728,19.867533,0.545489,19.867533,128.595533
train,4,7.849038,2650.671,375.863497,8.848633,375.863497,3026.534497
eval,4,0.353189,91.173,19.663122,0.655118,19.663122,110.836122
train,5,7.844588,2681.244,374.538279,10.540105,374.538279,3055.782279
eval,5,0.354942,111.112,19.987568,0.63754,19.987568,131.099568
train,6,7.871374,2669.334,379.538722,9.911215,379.538722,3048.872722
eval,6,0.357122,89.751,19.847392,0.58641,19.847392,109.598392
train,7,7.879583,2678.299,378.605802,9.901496,378.605802,3056.904802
eval,7,0.354629,107.396,19.608178,0.55646,19.608178,127.004178
train,8,7.878572,2702.746,379.885353,9.275521,379.885353,3082.631353
eval,8,0.351329,111.465,19.820981,0.44529,19.820981,131.285981
train,9,7.882909,2687.504,378.123695,8.214342,378.123695,3065.627695
eval,9,0.355451,85.806,19.766998,0.544512,19.766998,105.572998
train,10,7.86595,2683.712,378.916486,9.050954,378.916486,3062.628486
eval,10,0.353174,90.872,19.858866,0.472861,19.858866,110.730866
train,11,7.872604,2688.655,381.935662,10.42692,381.935662,3070.590662
eval,11,0.35463,107.265,19.686757,0.682383,19.686757,126.951757
train,12,7.873873,2662.932,378.687874,10.821294,378.687874,3041.619874
eval,12,0.355426,83.244,19.775055,0.515873,19.775055,103.019055
train,13,7.88339,2688.02,383.11535,9.266626,383.11535,3071.13535
eval,13,0.356186,100.466,20.20385,0.447929,20.20385,120.66985
train,14,7.886998,2690.666,381.424839,8.983529,381.424839,3072.090839
eval,14,0.354906,107.877,20.041337,0.609252,20.041337,127.918337
train,15,7.890366,2697.247,382.03194,8.023969,382.03194,3079.27894
eval,15,0.352872,113.021,20.505211,0.530338,20.505211,133.526211
train,16,7.889857,2696.97,383.789113,7.992918,383.789113,3080.759113
eval,16,0.355532,111.597,20.263402,0.463859,20.263402,131.860402
train,17,7.88527,2683.254,380.90596,10.030426,380.90596,3064.15996
eval,17,0.35246,86.013,19.621452,0.74044,19.621452,105.634452
train,18,7.870078,2688.104,379.958607,10.814199,379.958607,3068.062607
eval,18,0.354943,104.636,20.036683,0.785436,20.036683,124.672683
train,19,7.885288,2681.442,383.737617,10.242314,383.737617,3065.179617
eval,19,0.355143,94.94,19.866939,0.565141,19.866939,114.806939
train,20,7.882937,2681.987,383.544039,10.250798,383.544039,3065.531039
eval,20,0.355697,103.478,20.076034,0.52074,20.076034,123.554034
train,21,7.887305,2691.42,389.028465,10.104824,389.028465,3080.448465
eval,21,0.356455,106.868,19.75853,0.656247,19.75853,126.62653
train,22,7.880713,2684.594,382.401885,9.392885,382.401885,3066.995885
eval,22,0.354445,106.38,19.955618,0.711877,19.955618,126.335618
train,23,7.887667,2687.318,384.090671,10.389569,384.090671,3071.408671
eval,23,0.353993,112.912,20.323503,0.642683,20.323503,133.235503
train,24,7.894743,2675.182,384.79051,10.034012,384.79051,3059.97251
eval,24,0.354028,81.718,20.344895,0.558473,20.344895,102.062895
train,25,7.886206,2672.995,381.580319,10.756142,381.580319,3054.575319
eval,25,0.356826,85.948,20.469782,0.702677,20.469782,106.417782
train,26,7.882947,2671.751,387.805903,9.568276,387.805903,3059.556903
eval,26,0.354305,93.006,19.962835,0.576509,19.962835,112.968835
train,27,7.892937,2686.018,383.833314,8.896756,383.833314,3069.851314
eval,27,0.355751,94.819,19.801405,0.596756,19.801405,114.620405
train,28,7.886776,2700.835,384.22218,10.321564,384.22218,3085.05718
eval,28,0.354076,102.145,20.590183,0.752876,20.590183,122.735183
train,29,7.885986,2679.533,382.099991,10.111614,382.099991,3061.632991
eval,29,0.353126,109.138,19.653708,0.686473,19.653708,128.791708
train,30,7.88926,2700.169,384.567317,10.389783,384.567317,3084.736317
eval,30,0.353298,113.398,20.784875,0.658658,20.784875,134.182875
