phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,4.000256,933.267,210.263587,4.584419,210.263587,1143.530587
eval,1,0.268909,43.388,15.100919,0.314269,15.100919,58.488919
train,2,3.443271,857.817,183.972954,3.102135,183.972954,1041.789954
eval,2,0.254542,39.866,14.39603,0.315947,14.39603,54.26203
train,3,3.459035,855.824,183.516465,3.899731,183.516465,1039.340465
eval,3,0.253068,43.149,14.178893,0.351377,14.178893,57.327893
train,4,3.454166,864.834,182.527853,3.953195,182.527853,1047.361853
eval,4,0.248277,41.36,14.333487,0.266145,14.333487,55.693487
train,5,3.456758,871.408,182.741923,4.926442,182.741923,1054.149923
eval,5,0.254599,46.258,14.332511,0.353604,14.332511,60.590511
train,6,3.46316,872.826,185.631148,7.065308,185.631148,1058.457148
eval,6,0.256533,42.094,14.559854,0.297699,14.559854,56.653854
train,7,3.448891,881.072,182.132747,5.408458,182.132747,1063.204747
eval,7,0.253825,38.419,14.23341,0.330672,14.23341,52.65241
train,8,3.456555,872.322,182.79203,3.972711,182.79203,1055.11403
eval,8,0.255367,39.299,14.553645,0.302413,14.553645,53.852645
train,9,3.476325,864.504,184.275062,3.958108,184.275062,1048.779062
eval,9,0.255376,35.437,14.579705,0.286927,14.579705,50.016705
train,10,3.462916,891.123,183.590695,3.948313,183.590695,1074.713695
eval,10,0.255527,33.747,14.412921,0.271104,14.412921,48.159921
train,11,3.478408,882.198,184.136367,4.281181,184.136367,1066.334367
eval,11,0.254962,30.932,14.259486,0.28624,14.259486,45.191486
train,12,3.470759,888.213,184.155577,4.183256,184.155577,1072.368577
eval,12,0.252933,28.614,14.213132,0.27356,14.213132,42.827132
train,13,3.473843,881.384,186.815916,4.07799,186.815916,1068.199916
eval,13,0.262732,39.21,14.691669,0.338422,14.691669,53.901669
train,14,3.47229,867.552,183.684486,3.831467,183.684486,1051.236486
eval,14,0.26333,36.694,14.645803,0.283936,14.645803,51.339803
train,15,3.473742,896.588,184.323628,3.902569,184.323628,1080.911628
eval,15,0.260442,33.614,14.601586,0.340528,14.601586,48.215586
train,16,3.474854,886.455,184.10048,3.928401,184.10048,1070.55548
eval,16,0.255005,29.401,14.886941,0.29631,14.886941,44.287941
train,17,3.466422,890.691,184.237222,4.024374,184.237222,1074.928222
eval,17,0.255924,47.742,14.564401,0.231433,14.564401,62.306401
train,18,3.49062,881.601,185.138772,5.619201,185.138772,1066.739772
eval,18,0.252896,38.528,14.224331,0.30455,14.224331,52.752331
train,19,3.483478,894.787,185.027114,4.589698,185.027114,1079.814114
eval,19,0.257346,29.137,14.583657,0.31523,14.583657,43.720657
train,20,3.464687,891.764,188.568922,3.214891,188.568922,1080.332922
eval,20,0.25529,27.097,14.656651,0.248904,14.656651,41.753651
train,21,3.480995,883.331,184.900472,6.24429,184.900472,1068.231472
eval,21,0.260516,37.84,14.710574,0.465475,14.710574,52.550574
train,22,3.475529,896.021,184.3947,3.850524,184.3947,1080.4157
eval,22,0.25202,35.061,14.226971,0.274904,14.226971,49.287971
train,23,3.467044,897.786,183.821289,4.380816,183.821289,1081.607289
eval,23,0.255055,32.305,14.477569,0.280015,14.477569,46.782569
train,24,3.489471,878.112,186.015603,4.111344,186.015603,1064.127603
eval,24,0.26003,34.879,14.641577,0.284974,14.641577,49.520577
train,25,3.484167,890.116,185.195149,5.608428,185.195149,1075.311149
eval,25,0.257059,42.281,14.524182,0.289002,14.524182,56.805182
train,26,3.50855,902.94,186.322121,4.215541,186.322121,1089.262121
eval,26,0.255608,34.506,14.442505,0.304672,14.442505,48.948505
train,27,3.464255,898.403,184.899404,3.897458,184.899404,1083.302404
eval,27,0.259668,32.975,14.819684,0.304214,14.819684,47.794684
train,28,3.472453,889.661,184.579337,3.954431,184.579337,1074.240337
eval,28,0.259032,29.195,14.674306,0.303527,14.674306,43.869306
train,29,3.463743,892.744,184.281592,3.946909,184.281592,1077.025592
eval,29,0.260473,27.627,14.689181,0.316787,14.689181,42.316181
train,30,3.475998,885.061,185.279267,4.183316,185.279267,1070.340267
eval,30,0.255866,41.894,14.500059,0.309554,14.500059,56.394059
