ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,fashionmnist,1,1001,1,0.675539,,0.387121,86.15
C++/LibTorch,vgg16,fashionmnist,1,1001,2,0.338148,,0.301655,89.14
C++/LibTorch,vgg16,fashionmnist,1,1001,3,0.26501,,0.287051,89.81
C++/LibTorch,vgg16,fashionmnist,1,1001,4,0.228731,,0.284937,89.68
C++/LibTorch,vgg16,fashionmnist,1,1001,5,0.2006,,0.248195,91.36
C++/LibTorch,vgg16,fashionmnist,1,1001,6,0.176384,,0.268361,90.87
C++/LibTorch,vgg16,fashionmnist,1,1001,7,0.155403,,0.259816,91.9
C++/LibTorch,vgg16,fashionmnist,1,1001,8,0.136768,,0.238224,92.22
C++/LibTorch,vgg16,fashionmnist,1,1001,9,0.119055,,0.223561,92.5
C++/LibTorch,vgg16,fashionmnist,1,1001,10,0.107772,,0.253277,91.97
C++/LibTorch,vgg16,fashionmnist,1,1001,11,0.094925,,0.255156,92.17
C++/LibTorch,vgg16,fashionmnist,1,1001,12,0.078199,,0.310663,91.77
C++/LibTorch,vgg16,fashionmnist,1,1001,13,0.072902,,0.308453,92.22
C++/LibTorch,vgg16,fashionmnist,1,1001,14,0.070132,,0.33109,91.41
C++/LibTorch,vgg16,fashionmnist,1,1001,15,0.054938,,0.290876,92.51
C++/LibTorch,vgg16,fashionmnist,1,1001,16,0.052415,,0.314697,92.46
C++/LibTorch,vgg16,fashionmnist,1,1001,17,0.049992,,0.318087,92.58
C++/LibTorch,vgg16,fashionmnist,1,1001,18,0.03931,,0.325359,92.66
C++/LibTorch,vgg16,fashionmnist,1,1001,19,0.036018,,0.389148,92.23
C++/LibTorch,vgg16,fashionmnist,1,1001,20,0.036937,,0.339435,92.45
C++/LibTorch,vgg16,fashionmnist,1,1001,21,0.034663,,0.341155,92.17
C++/LibTorch,vgg16,fashionmnist,1,1001,22,0.031398,,0.314246,92.55
C++/LibTorch,vgg16,fashionmnist,1,1001,23,0.025452,,0.35838,92.7
C++/LibTorch,vgg16,fashionmnist,1,1001,24,0.033011,,0.386404,92.57
C++/LibTorch,vgg16,fashionmnist,1,1001,25,0.024334,,0.406043,92.48
C++/LibTorch,vgg16,fashionmnist,1,1001,26,0.023441,,0.409473,92.82
C++/LibTorch,vgg16,fashionmnist,1,1001,27,0.028931,,0.397012,92.63
C++/LibTorch,vgg16,fashionmnist,1,1001,28,0.024744,,0.41845,92.89
C++/LibTorch,vgg16,fashionmnist,1,1001,29,0.022106,,0.43157,92.22
C++/LibTorch,vgg16,fashionmnist,1,1001,30,0.023232,,0.473775,91.96
