phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,5.057689,1008.189,252.993249,5.840289,252.993249,1261.182249
eval,1,0.588063,83.156,29.46924,0.755546,29.46924,112.62524
train,2,4.558637,953.104,227.230284,5.643888,227.230284,1180.334284
eval,2,0.546221,66.45,27.139725,0.649518,27.139725,93.589725
train,3,4.555902,961.977,227.614922,4.983141,227.614922,1189.591922
eval,3,0.546654,69.512,27.309241,0.687587,27.309241,96.821241
train,4,4.559337,969.357,226.651761,4.906897,226.651761,1196.008761
eval,4,0.546348,70.422,27.288902,0.63513,27.288902,97.710902
train,5,4.56275,972.079,226.290589,4.927937,226.290589,1198.369589
eval,5,0.546953,72.778,27.233592,0.585205,27.233592,100.011592
train,6,4.557431,959.155,229.255158,5.150139,229.255158,1188.410158
eval,6,0.547975,76.377,27.109103,0.598496,27.109103,103.486103
train,7,4.564523,977.985,225.985277,5.122874,225.985277,1203.970277
eval,7,0.546599,70.496,27.084827,0.721993,27.084827,97.580827
train,8,4.568316,964.987,226.658002,4.9065,226.658002,1191.645002
eval,8,0.544804,67.499,26.985513,0.586014,26.985513,94.484513
train,9,4.563956,984.814,231.235845,5.562045,231.235845,1216.049845
eval,9,0.545711,70.297,27.127336,0.647367,27.127336,97.424336
train,10,4.565835,965.025,226.464317,5.888245,226.464317,1191.489317
eval,10,0.545093,69.04,27.012184,0.750586,27.012184,96.052184
train,11,4.575032,983.416,226.623274,5.262835,226.623274,1210.039274
eval,11,0.545813,68.775,27.142334,0.630629,27.142334,95.917334
train,12,4.562117,979.708,228.797158,5.001054,228.797158,1208.505158
eval,12,0.544169,67.147,27.058522,0.645383,27.058522,94.205522
train,13,4.559991,970.969,225.64156,5.111658,225.64156,1196.61056
eval,13,0.545986,68.916,27.135422,1.026253,27.135422,96.051422
train,14,4.564265,985.166,226.511189,5.400997,226.511189,1211.677189
eval,14,0.550879,70.476,27.352864,0.640592,27.352864,97.828864
train,15,4.565341,979.306,227.348717,5.121577,227.348717,1206.654717
eval,15,0.548589,70.609,27.190107,0.618056,27.190107,97.799107
train,16,4.55445,984.509,225.49197,4.994325,225.49197,1210.00097
eval,16,0.545362,73.949,27.021323,0.593536,27.021323,100.970323
train,17,4.558028,983.935,225.648121,4.889335,225.648121,1209.583121
eval,17,0.545874,67.341,27.163024,0.659893,27.163024,94.504024
train,18,4.560599,969.138,226.865145,4.102067,226.865145,1196.003145
eval,18,0.548242,77.873,28.074674,0.589264,28.074674,105.947674
train,19,4.563572,971.378,227.845166,4.794247,227.845166,1199.223166
eval,19,0.547354,77.899,27.262307,0.509923,27.262307,105.161307
train,20,4.564599,973.914,226.793051,4.013327,226.793051,1200.707051
eval,20,0.544756,79.114,27.110323,0.467872,27.110323,106.224323
train,21,4.560768,979.032,226.793158,4.034551,226.793158,1205.825158
eval,21,0.547848,66.449,28.46151,0.593933,28.46151,94.91051
train,22,4.570944,967.047,228.542731,5.863345,228.542731,1195.589731
eval,22,0.546837,68.088,27.450897,0.645398,27.450897,95.538897
train,23,4.567831,978.33,226.001511,5.731637,226.001511,1204.331511
eval,23,0.545131,80.69,26.926525,0.688136,26.926525,107.616525
train,24,4.562729,979.692,226.09782,5.082242,226.09782,1205.78982
eval,24,0.546785,68.995,27.442077,0.927107,27.442077,96.437077
train,25,4.556665,979.212,226.04341,5.089916,226.04341,1205.25541
eval,25,0.54441,71.014,26.985085,0.633924,26.985085,97.999085
train,26,4.556664,987.433,225.132507,5.35536,225.132507,1212.565507
eval,26,0.544858,75.521,26.950052,0.690547,26.950052,102.471052
train,27,4.557988,968.084,225.700731,5.032988,225.700731,1193.784731
eval,27,0.545349,78.124,26.969416,0.651211,26.969416,105.093416
train,28,4.556211,980.204,226.794652,5.026031,226.794652,1206.998652
eval,28,0.544826,66.172,27.058644,0.603423,27.058644,93.230644
train,29,4.560057,975.255,225.611211,5.344648,225.611211,1200.866211
eval,29,0.545242,65.975,27.217999,0.515156,27.217999,93.192999
train,30,4.561738,982.486,225.276329,5.305833,225.276329,1207.762329
eval,30,0.545486,68.731,26.987465,0.647092,26.987465,95.718465
