phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,51.939037,16773.604,2596.365562,55.884576,2596.365562,19369.969562
eval,1,2.799057,935.106,144.988519,3.1388,144.988519,1080.094519
train,2,48.87474,16500.978,2434.859998,51.685239,2434.859998,18935.837998
eval,2,2.784219,954.089,142.322474,2.955077,142.322474,1096.411474
train,3,48.931704,16433.202,2447.617792,53.087953,2447.617792,18880.819792
eval,3,2.777278,952.302,142.024546,3.028331,142.024546,1094.326546
train,4,48.948371,16496.405,2454.738685,53.683137,2454.738685,18951.143685
eval,4,2.803413,957.102,144.660305,3.207568,144.660305,1101.762305
train,5,48.934385,16476.036,2475.239853,55.976841,2475.239853,18951.275853
eval,5,2.78102,950.735,144.350506,3.445577,144.350506,1095.085506
train,6,48.993583,16618.851,2491.108829,55.443422,2491.108829,19109.959829
eval,6,2.781399,948.798,145.896477,3.246246,145.896477,1094.694477
train,7,49.002061,16538.517,2509.19403,57.236695,2509.19403,19047.71103
eval,7,2.791416,947.968,149.441872,3.227021,149.441872,1097.409872
train,8,48.996162,16495.718,2516.799609,57.444951,2516.799609,19012.517609
eval,8,2.789731,935.996,149.517155,3.254775,149.517155,1085.513155
train,9,48.992729,16526.782,2526.150215,57.707633,2526.150215,19052.932215
eval,9,2.801199,952.404,150.201492,3.60188,150.201492,1102.605492
train,10,48.988334,16564.444,2546.007265,58.298483,2546.007265,19110.451265
eval,10,2.78535,941.759,149.450905,3.468158,149.450905,1091.209905
train,11,49.001601,16521.854,2560.160922,59.662777,2560.160922,19082.014922
eval,11,2.796008,956.217,151.202599,3.389474,151.202599,1107.419599
train,12,49.021649,16548.976,2572.532337,59.322387,2572.532337,19121.508337
eval,12,2.780826,920.028,148.843239,3.374032,148.843239,1068.871239
train,13,49.010913,16569.671,2574.102461,59.107234,2574.102461,19143.773461
eval,13,2.776772,938.063,149.868363,3.466191,149.868363,1087.931363
train,14,49.00691,16491.27,2573.739093,59.930937,2573.739093,19065.009093
eval,14,2.77658,915.134,148.81811,3.285734,148.81811,1063.95211
train,15,49.032457,16564.423,2577.90094,59.559465,2577.90094,19142.32394
eval,15,2.795902,954.252,150.223829,3.191516,150.223829,1104.475829
train,16,49.064038,16577.229,2584.684678,56.662536,2584.684678,19161.913678
eval,16,2.780893,948.719,149.238757,3.541108,149.238757,1097.957757
train,17,49.228948,16500.51,2592.044649,60.88357,2592.044649,19092.554649
eval,17,2.791134,933.99,149.981547,3.354395,149.981547,1083.971547
train,18,49.023299,16580.544,2582.554829,59.81345,2582.554829,19163.098829
eval,18,2.80457,938.082,150.548473,3.546859,150.548473,1088.630473
train,19,49.047091,16567.003,2584.592444,59.202779,2584.592444,19151.595444
eval,19,2.795926,934.468,150.288523,3.391243,150.288523,1084.756523
train,20,49.218675,16508.964,2600.463693,59.439553,2600.463693,19109.427693
eval,20,2.802546,931.79,150.615319,3.688148,150.615319,1082.405319
train,21,49.055356,16569.208,2591.296061,60.458864,2591.296061,19160.504061
eval,21,2.805328,918.26,151.18165,3.543807,151.18165,1069.44165
train,22,49.139323,16591.719,2614.003765,54.28595,2614.003765,19205.722765
eval,22,2.799528,923.535,151.637422,2.926698,151.637422,1075.172422
train,23,49.181872,16515.465,2607.767026,55.661718,2607.767026,19123.232026
eval,23,2.825047,920.552,152.374063,3.738301,152.374063,1072.926063
train,24,49.213995,16454.84,2612.540202,55.97292,2612.540202,19067.380202
eval,24,2.820163,907.0,152.743032,3.669305,152.743032,1059.743032
train,25,49.219301,16475.091,2607.491207,61.757167,2607.491207,19082.582207
eval,25,2.822811,897.012,152.685524,3.476565,152.685524,1049.697524
train,26,49.225203,16503.241,2614.505844,60.70795,2614.505844,19117.746844
eval,26,2.819373,909.387,153.071505,3.635066,153.071505,1062.458505
train,27,49.219838,16439.223,2618.50318,60.171266,2618.50318,19057.72618
eval,27,2.815444,919.281,152.422781,3.642405,152.422781,1071.703781
train,28,49.198598,16458.932,2622.163086,61.912142,2622.163086,19081.095086
eval,28,2.834925,917.857,154.880387,3.700523,154.880387,1072.737387
train,29,49.175344,16473.084,2610.156505,61.814873,2610.156505,19083.240505
eval,29,2.813909,910.54,152.737493,3.493487,152.737493,1063.277493
train,30,49.195674,16497.988,2616.744452,60.592203,2616.744452,19114.732452
eval,30,2.814468,906.145,154.025634,3.582533,154.025634,1060.170634
