phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,42.147161,5801.795,2303.012568,51.445445,2303.012568,8104.807568
eval,1,11.817674,1470.061,630.481769,13.768209,630.481769,2100.542769
train,2,41.988877,5858.365,2284.833547,52.533615,2284.833547,8143.198547
eval,2,11.85307,1450.734,627.912367,14.869318,627.912367,2078.646367
train,3,41.938891,5888.897,2281.586736,53.480862,2281.586736,8170.483736
eval,3,11.905907,1461.052,630.679542,14.883294,630.679542,2091.731542
train,4,42.147375,5935.882,2287.40748,54.980402,2287.40748,8223.28948
eval,4,12.029804,1487.643,637.241368,15.001116,637.241368,2124.884368
train,5,42.131643,5941.75,2297.492422,51.646026,2297.492422,8239.242422
eval,5,11.793439,1479.153,626.593191,14.534206,626.593191,2105.746191
train,6,41.989356,5924.359,2285.745335,54.226871,2285.745335,8210.104335
eval,6,11.890733,1478.823,630.877973,14.722826,630.877973,2109.700973
train,7,42.142682,5943.544,2305.417412,54.927,2305.417412,8248.961412
eval,7,11.909857,1457.458,632.908675,14.811276,632.908675,2090.366675
train,8,41.380677,5849.79,2267.884457,46.694942,2267.884457,8117.674457
eval,8,11.911092,1486.977,632.839023,14.868494,632.839023,2119.816023
train,9,42.024162,5911.822,2296.041768,52.605495,2296.041768,8207.863768
eval,9,11.965223,1463.597,635.825181,15.262349,635.825181,2099.422181
train,10,42.024068,5926.595,2289.601854,53.144209,2289.601854,8216.196854
eval,10,11.900793,1448.965,632.319625,14.490233,632.319625,2081.284625
train,11,41.979934,5924.717,2294.086975,49.024015,2294.086975,8218.803975
eval,11,11.874154,1442.59,630.359247,14.935385,630.359247,2072.949247
train,12,41.989527,5946.759,2294.192712,47.692679,2294.192712,8240.951712
eval,12,11.944446,1470.193,636.951114,12.468517,636.951114,2107.144114
train,13,41.938692,5920.962,2290.203599,50.519498,2290.203599,8211.165599
eval,13,11.828154,1448.843,629.389846,14.908973,629.389846,2078.232846
train,14,42.169752,5932.108,2308.529923,45.222225,2308.529923,8240.637923
eval,14,12.03444,1495.729,642.728434,12.835838,642.728434,2138.457434
train,15,41.701618,5862.176,2271.147182,50.867563,2271.147182,8133.323182
eval,15,11.987289,1468.11,639.340014,15.495399,639.340014,2107.450014
train,16,41.908087,5901.636,2285.542265,52.351327,2285.542265,8187.178265
eval,16,11.804385,1444.05,630.703131,12.471278,630.703131,2074.753131
train,17,42.10263,5943.303,2297.771766,50.448334,2297.771766,8241.074766
eval,17,11.828173,1473.357,631.611867,15.058105,631.611867,2104.968867
train,18,42.457982,5941.249,2308.912319,54.621565,2308.912319,8250.161319
eval,18,11.865324,1470.125,631.28852,15.061736,631.28852,2101.41352
train,19,42.149588,5923.917,2298.160204,53.726454,2298.160204,8222.077204
eval,19,11.843366,1452.116,635.20299,15.170374,635.20299,2087.31899
train,20,42.046093,5921.591,2288.666295,53.363985,2288.666295,8210.257295
eval,20,11.919763,1460.399,631.835962,14.51495,631.835962,2092.234962
train,21,41.979943,5905.294,2289.951751,52.876355,2289.951751,8195.245751
eval,21,11.789891,1473.908,628.673925,14.449998,628.673925,2102.581925
train,22,41.872635,5895.383,2288.49568,48.346713,2288.49568,8183.87868
eval,22,11.98552,1498.926,641.323752,14.275873,641.323752,2140.249752
train,23,41.469473,5870.05,2267.636926,46.065779,2267.636926,8137.686926
eval,23,11.909614,1455.597,633.347343,13.632016,633.347343,2088.944343
train,24,41.876067,5901.206,2282.447103,52.649118,2282.447103,8183.653103
eval,24,11.849791,1446.469,631.035588,14.051718,631.035588,2077.504588
train,25,41.881581,5886.456,2287.072551,49.498997,2287.072551,8173.528551
eval,25,11.825876,1461.93,637.074231,12.253623,637.074231,2099.004231
train,26,41.917024,5921.181,2283.002022,50.663166,2283.002022,8204.183022
eval,26,11.928772,1486.588,630.587537,14.857691,630.587537,2117.175537
train,27,42.183453,5915.605,2290.293241,54.495473,2290.293241,8205.898241
eval,27,11.842408,1468.299,634.066728,14.130953,634.066728,2102.365728
train,28,41.782842,5884.761,2277.550278,52.34147,2277.550278,8162.311278
eval,28,11.855869,1471.466,631.495754,13.327848,631.495754,2102.961754
train,29,42.166259,5923.715,2299.901157,48.080003,2299.901157,8223.616157
eval,29,11.837314,1455.985,631.116639,15.095548,631.116639,2087.101639
train,30,41.931459,5903.408,2283.731751,51.946074,2283.731751,8187.139751
eval,30,11.880352,1468.033,629.217781,15.066329,629.217781,2097.250781
