phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,40.799597,7647.352,2094.402691,49.26059,2094.402691,9741.754691
eval,1,2.185228,439.705,114.318505,3.097664,114.318505,554.023505
train,2,39.869764,7792.869,2009.379758,46.885729,2009.379758,9802.248758
eval,2,2.015195,423.148,103.2103,2.36673,103.2103,526.3583
train,3,40.096694,7911.756,2021.939839,47.750597,2021.939839,9933.695839
eval,3,2.058219,442.89,107.8303,2.695325,107.8303,550.7203
train,4,40.012062,7931.677,2022.15992,45.548029,2022.15992,9953.83692
eval,4,1.889894,415.295,99.504162,2.206505,99.504162,514.799162
train,5,39.742062,7887.798,2004.138666,44.268417,2004.138666,9891.936666
eval,5,2.052573,430.164,105.571155,2.40608,105.571155,535.735155
train,6,40.16012,7967.119,2026.641851,47.95481,2026.641851,9993.760851
eval,6,2.039551,444.448,104.815854,2.536612,104.815854,549.263854
train,7,40.043959,7976.599,2028.135899,45.644612,2028.135899,10004.734899
eval,7,2.077454,444.673,106.765657,2.517754,106.765657,551.438657
train,8,40.007361,7967.666,2020.345027,47.889751,2020.345027,9988.011027
eval,8,1.884708,412.213,96.597559,2.246481,96.597559,508.810559
train,9,40.128591,7955.871,2029.425551,48.557929,2029.425551,9985.296551
eval,9,2.039506,427.97,105.190895,2.661285,105.190895,533.160895
train,10,40.183001,7960.092,2037.864858,45.242655,2037.864858,9997.956858
eval,10,2.051213,434.706,105.857151,2.251119,105.857151,540.563151
train,11,40.205639,7970.77,2032.536367,47.125371,2032.536367,10003.306367
eval,11,2.03603,435.18,104.26211,2.398679,104.26211,539.44211
train,12,39.947813,7937.576,2018.488785,46.171699,2018.488785,9956.064785
eval,12,2.059434,439.029,106.632059,2.65982,106.632059,545.661059
train,13,40.143579,7956.834,2034.060001,45.466612,2034.060001,9990.894001
eval,13,2.060916,433.559,106.124288,2.563435,106.124288,539.683288
train,14,40.221304,7952.695,2035.475806,47.397223,2035.475806,9988.170806
eval,14,2.081933,447.675,107.104401,2.564991,107.104401,554.779401
train,15,39.954098,7936.748,2021.504086,45.818126,2021.504086,9958.252086
eval,15,1.967312,409.977,100.656431,2.411298,100.656431,510.633431
train,16,40.284679,7968.745,2040.22643,46.35295,2040.22643,10008.97143
eval,16,2.058182,428.337,106.153629,2.436184,106.153629,534.490629
train,17,40.194177,7988.436,2038.032436,44.488803,2038.032436,10026.468436
eval,17,2.057794,441.264,108.490377,2.531852,108.490377,549.754377
train,18,40.484051,7997.941,2057.157637,45.593879,2057.157637,10055.098637
eval,18,2.088295,447.799,107.981491,2.278126,107.981491,555.780491
train,19,40.035744,7918.972,2025.759023,46.614471,2025.759023,9944.731023
eval,19,2.063642,428.429,106.504945,2.711927,106.504945,534.933945
train,20,40.402329,7962.224,2040.179969,47.61973,2040.179969,10002.403969
eval,20,2.05764,423.444,105.55849,2.737956,105.55849,529.00249
train,21,40.38676,7971.865,2040.262088,48.073228,2040.262088,10012.127088
eval,21,2.080381,441.174,106.863645,2.534216,106.863645,548.037645
train,22,40.27487,7953.292,2035.194708,47.976508,2035.194708,9988.486708
eval,22,1.935801,411.069,99.318273,2.410184,99.318273,510.387273
train,23,40.404545,7959.596,2042.076051,47.720493,2042.076051,10001.672051
eval,23,2.072636,437.556,106.56236,2.607882,106.56236,544.11836
train,24,40.486698,7988.078,2050.751719,47.907526,2050.751719,10038.829719
eval,24,2.078657,441.544,107.206324,2.786721,107.206324,548.750324
train,25,40.396563,7970.329,2038.432883,48.362657,2038.432883,10008.761883
eval,25,2.108389,438.052,108.027373,2.548086,108.027373,546.079373
train,26,40.240375,7969.006,2029.601079,47.72794,2029.601079,9998.607079
eval,26,2.09855,435.128,108.918455,2.489755,108.918455,544.046455
train,27,40.3864,7987.839,2039.370898,47.439853,2039.370898,10027.209898
eval,27,2.089351,447.388,107.274024,2.532965,107.274024,554.662024
train,28,40.327632,7974.69,2037.284474,47.88377,2037.284474,10011.974474
eval,28,2.082249,435.879,106.970252,2.530799,106.970252,542.849252
train,29,40.273128,7977.694,2032.703016,47.987677,2032.703016,10010.397016
eval,29,2.643877,522.86,134.986244,3.370202,134.986244,657.846244
train,30,39.734256,7897.714,2001.806511,47.912134,2001.806511,9899.520511
eval,30,2.042321,428.352,104.680408,2.42326,104.680408,533.032408
