timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-19T21:24:46,Java-DL4J_resnet18_fashionmnist_rep0,92536d8f-9419-4723-8863-7031633ccd09,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.409380278986646,1.8826270507134896e-05,4.658886223237821e-07,49.43178416062954,193.32967323740476,20.0,0.0005663474522442646,0.002213982048962393,0.0002235516445269847,0.0030038811457336425,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,5.3325000000000005,39.125,40.40000000000002,12.205667877197266,N,1.0,0.0
