phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,14.658582,2817.82,794.211659,19.860575,794.211659,3612.031659
eval,1,0.92002,144.133,50.697207,1.254284,50.697207,194.830207
train,2,7.019374,1825.579,411.879808,12.715025,411.879808,2237.458808
eval,2,0.729686,100.417,41.45414,0.935834,41.45414,141.87114
train,3,6.862309,1805.647,407.939994,12.440351,407.939994,2213.586994
eval,3,0.728012,103.596,41.183906,0.926619,41.183906,144.779906
train,4,6.9431,1846.158,409.187381,12.055895,409.187381,2255.345381
eval,4,0.730206,93.869,41.370541,0.932172,41.370541,135.239541
train,5,7.011824,1847.64,415.119921,13.09556,415.119921,2262.759921
eval,5,0.679826,88.371,39.159763,0.934492,39.159763,127.530763
train,6,6.880729,1837.014,408.409101,11.595332,408.409101,2245.423101
eval,6,0.730339,93.643,41.687053,0.956921,41.687053,135.330053
train,7,7.034915,1861.792,416.48249,11.66175,416.48249,2278.27449
eval,7,0.701596,101.933,39.956491,1.217847,39.956491,141.889491
train,8,7.032484,1870.578,421.674726,12.272315,421.674726,2292.252726
eval,8,0.728957,96.825,41.629332,0.889618,41.629332,138.454332
train,9,6.984687,1848.778,412.61857,12.774989,412.61857,2261.39657
eval,9,0.708738,94.929,40.241983,1.089605,40.241983,135.170983
train,10,6.919136,1824.841,410.177045,11.778215,410.177045,2235.018045
eval,10,0.729586,103.868,42.117313,0.973964,42.117313,145.985313
train,11,6.997206,1881.174,413.736981,12.467434,413.736981,2294.910981
eval,11,0.73015,102.778,41.627181,1.085713,41.627181,144.405181
train,12,6.88183,1822.78,408.565724,11.565503,408.565724,2231.345724
eval,12,0.695893,90.332,39.920818,0.952038,39.920818,130.252818
train,13,6.99836,1849.089,423.406555,11.021082,423.406555,2272.495555
eval,13,0.727185,106.366,41.487876,0.986811,41.487876,147.853876
train,14,7.133671,1897.205,421.054,13.023557,421.054,2318.259
eval,14,0.729988,99.785,41.413203,1.147005,41.413203,141.198203
train,15,7.049325,1854.685,414.381281,14.59565,414.381281,2269.066281
eval,15,0.734706,111.172,42.476777,1.158891,42.476777,153.648777
train,16,7.030793,1870.413,415.306205,14.003289,415.306205,2285.719205
eval,16,0.704926,98.35,40.002875,1.147722,40.002875,138.352875
train,17,6.936594,1863.989,410.084948,12.395217,410.084948,2274.073948
eval,17,0.707989,93.08,40.252893,0.989405,40.252893,133.332893
train,18,6.940256,1859.361,414.99096,12.368379,414.99096,2274.35196
eval,18,0.718717,101.656,41.477179,0.864518,41.477179,143.133179
train,19,6.995811,1858.5,416.974713,9.866799,416.974713,2275.474713
eval,19,0.738843,95.569,42.086065,1.097096,42.086065,137.655065
train,20,6.826989,1849.57,405.80604,11.633981,405.80604,2255.37604
eval,20,0.735286,99.665,41.760719,1.183288,41.760719,141.425719
train,21,7.15703,1913.007,429.916381,12.226723,429.916381,2342.923381
eval,21,0.727756,103.054,41.526157,1.146303,41.526157,144.580157
train,22,7.060598,1865.017,417.255872,12.618915,417.255872,2282.272872
eval,22,0.720105,91.612,41.101192,1.164399,41.101192,132.713192
train,23,6.903548,1858.606,409.220933,12.601506,409.220933,2267.826933
eval,23,0.688543,98.224,40.409745,1.00828,40.409745,138.633745
train,24,6.901955,1859.798,408.252219,12.988342,408.252219,2268.050219
eval,24,0.685698,87.28,39.124426,1.135195,39.124426,126.404426
train,25,7.007131,1884.209,414.469045,12.529916,414.469045,2298.678045
eval,25,0.695847,89.099,39.594052,1.251218,39.594052,128.693052
train,26,7.117963,1892.264,425.358908,12.259132,425.358908,2317.622908
eval,26,0.69631,88.243,39.645502,0.993494,39.645502,127.888502
train,27,7.028033,1885.301,415.81219,12.462185,415.81219,2301.11319
eval,27,0.690324,98.251,39.230515,0.937619,39.230515,137.481515
train,28,6.994762,1868.644,412.005351,13.544832,412.005351,2280.649351
eval,28,0.710659,96.756,40.409989,1.040855,40.409989,137.165989
train,29,7.17946,1911.582,427.43778,12.543006,427.43778,2339.01978
eval,29,0.730307,99.696,41.598191,0.770575,41.598191,141.294191
train,30,6.952758,1832.38,414.289076,12.229821,414.289076,2246.669076
eval,30,0.688355,89.948,39.21544,1.035072,39.21544,129.16344
