phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,48.344526,5884.125,2529.138982,56.111906,2529.138982,8413.263982
eval,1,12.481751,1458.28,641.955815,12.896015,641.955815,2100.235815
train,2,48.136602,5944.844,2518.378964,53.145704,2518.378964,8463.222964
eval,2,12.418871,1459.239,633.822599,14.101275,633.822599,2093.061599
train,3,48.017659,5973.507,2523.689816,49.848146,2523.689816,8497.196816
eval,3,12.350426,1464.734,630.955835,14.21333,630.955835,2095.689835
train,4,48.108122,5995.133,2518.938154,51.356917,2518.938154,8514.071154
eval,4,12.459708,1482.238,642.279636,13.776692,642.279636,2124.517636
train,5,48.048228,5998.302,2516.821015,57.219972,2516.821015,8515.123015
eval,5,12.556031,1484.812,639.830147,14.35787,639.830147,2124.642147
train,6,47.823409,5978.176,2513.391765,55.964986,2513.391765,8491.567765
eval,6,12.479595,1463.419,644.136275,13.649288,644.136275,2107.555275
train,7,48.074248,5992.656,2520.394897,55.549587,2520.394897,8513.050897
eval,7,12.406015,1460.835,634.63637,14.313377,634.63637,2095.47137
train,8,48.019983,5971.806,2533.280506,47.901636,2533.280506,8505.086506
eval,8,12.520833,1494.73,643.09043,11.401846,643.09043,2137.82043
train,9,47.809775,5948.641,2529.197115,46.238987,2529.197115,8477.838115
eval,9,12.356908,1454.323,638.347786,14.172546,638.347786,2092.670786
train,10,48.037782,5985.399,2530.507746,55.84576,2530.507746,8515.906746
eval,10,12.526807,1464.853,642.142298,14.452438,642.142298,2106.995298
train,11,48.105835,5988.553,2526.560563,56.715344,2526.560563,8515.113563
eval,11,12.519052,1471.815,645.078044,14.746246,645.078044,2116.893044
train,12,47.765329,5962.035,2522.442826,47.262692,2522.442826,8484.477826
eval,12,12.54272,1489.381,642.317246,14.655614,642.317246,2131.698246
train,13,47.725498,5947.651,2515.346452,50.76924,2515.346452,8462.997452
eval,13,12.428926,1465.544,638.057045,13.422921,638.057045,2103.601045
train,14,47.602911,5949.544,2513.195684,47.608592,2513.195684,8462.739684
eval,14,12.584593,1506.073,642.444239,14.167496,642.444239,2148.517239
train,15,47.922615,5976.549,2532.071905,49.470342,2532.071905,8508.620905
eval,15,12.533454,1472.267,641.798734,14.924673,641.798734,2114.065734
train,16,47.888756,5989.557,2529.261549,48.669969,2529.261549,8518.818549
eval,16,12.435295,1500.646,641.639868,13.806353,641.639868,2142.285868
train,17,47.748655,5947.608,2517.501797,54.670849,2517.501797,8465.109797
eval,17,12.592695,1507.145,644.686372,14.704409,644.686372,2151.831372
train,18,47.630575,5942.473,2518.6759,49.079158,2518.6759,8461.1489
eval,18,12.49804,1480.866,646.42647,14.220212,646.42647,2127.29247
train,19,47.840265,5956.993,2521.681146,54.274583,2521.681146,8478.674146
eval,19,12.476755,1495.988,642.905061,12.350603,642.905061,2138.893061
train,20,48.027414,5986.394,2529.729757,56.729076,2529.729757,8516.123757
eval,20,12.537407,1485.925,648.094536,14.51843,648.094536,2134.019536
train,21,48.306536,6019.858,2537.258068,57.705039,2537.258068,8557.116068
eval,21,12.406374,1476.354,638.285701,13.439414,638.285701,2114.639701
train,22,47.720382,5949.203,2513.188818,54.251025,2513.188818,8462.391818
eval,22,12.484185,1469.895,643.313701,14.577203,643.313701,2113.208701
train,23,47.740975,5980.098,2515.304111,53.391572,2515.304111,8495.402111
eval,23,12.497018,1482.15,639.28977,15.021105,639.28977,2121.43977
train,24,47.922743,5979.737,2534.77843,47.013987,2534.77843,8514.51543
eval,24,12.433224,1469.539,638.844282,13.465383,638.844282,2108.383282
train,25,47.688086,5940.48,2523.514456,45.26687,2523.514456,8463.994456
eval,25,12.463582,1487.364,639.167584,14.956487,639.167584,2126.531584
train,26,47.612686,5945.321,2507.957521,58.537912,2507.957521,8453.278521
eval,26,12.553676,1481.92,640.410714,14.453766,640.410714,2122.330714
train,27,48.325042,6034.764,2537.428333,56.672057,2537.428333,8572.192333
eval,27,12.501041,1491.847,644.367449,14.516919,644.367449,2136.214449
train,28,47.865205,5964.698,2516.543151,56.090025,2516.543151,8481.241151
eval,28,12.415785,1471.827,636.44963,14.205839,636.44963,2108.27663
train,29,48.024076,5997.896,2523.302888,56.529822,2523.302888,8521.198888
eval,29,12.515025,1468.742,645.457312,15.055633,645.457312,2114.199312
train,30,48.206178,6015.093,2528.519156,56.305423,2528.519156,8543.612156
eval,30,12.356955,1474.664,633.850384,15.111813,633.850384,2108.514384
