ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
R/torch,resnet18,cifar100,2,1002,1,3.663818,,3.31085,20.5
R/torch,resnet18,cifar100,2,1002,2,2.954799,,2.984282,26.84
R/torch,resnet18,cifar100,2,1002,3,2.562186,,2.829919,29.85
R/torch,resnet18,cifar100,2,1002,4,2.220199,,2.752137,32.31
R/torch,resnet18,cifar100,2,1002,5,1.884165,,2.769975,32.2
R/torch,resnet18,cifar100,2,1002,6,1.557974,,2.864766,32.06
R/torch,resnet18,cifar100,2,1002,7,1.20874,,2.917285,33.28
R/torch,resnet18,cifar100,2,1002,8,0.888669,,3.039564,33.05
R/torch,resnet18,cifar100,2,1002,9,0.612734,,3.251314,31.91
R/torch,resnet18,cifar100,2,1002,10,0.422506,,3.378691,31.58
R/torch,resnet18,cifar100,2,1002,11,0.29051,,3.514824,31.97
R/torch,resnet18,cifar100,2,1002,12,0.213998,,3.580501,32.97
R/torch,resnet18,cifar100,2,1002,13,0.193766,,3.721159,31.91
R/torch,resnet18,cifar100,2,1002,14,0.225372,,3.800103,31.64
R/torch,resnet18,cifar100,2,1002,15,0.246387,,4.127626,29.61
R/torch,resnet18,cifar100,2,1002,16,0.189596,,3.993897,31.7
R/torch,resnet18,cifar100,2,1002,17,0.158102,,3.967351,32.38
R/torch,resnet18,cifar100,2,1002,18,0.15099,,4.012643,32.85
R/torch,resnet18,cifar100,2,1002,19,0.16612,,4.097337,32.32
R/torch,resnet18,cifar100,2,1002,20,0.165661,,4.200705,31.95
R/torch,resnet18,cifar100,2,1002,21,0.158898,,4.151518,33.38
R/torch,resnet18,cifar100,2,1002,22,0.128337,,4.230898,32.82
R/torch,resnet18,cifar100,2,1002,23,0.142381,,4.255289,32.43
R/torch,resnet18,cifar100,2,1002,24,0.127203,,4.304296,32.8
R/torch,resnet18,cifar100,2,1002,25,0.146649,,4.331007,32.66
R/torch,resnet18,cifar100,2,1002,26,0.119443,,4.33492,33.44
R/torch,resnet18,cifar100,2,1002,27,0.105252,,4.41667,32.7
R/torch,resnet18,cifar100,2,1002,28,0.118811,,4.503753,32.75
R/torch,resnet18,cifar100,2,1002,29,0.141588,,4.456913,32.88
R/torch,resnet18,cifar100,2,1002,30,0.121746,,4.540392,32.6
