ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,cifar100,1,1001,1,4.42491,,4.272031,2.0
Rust/tch,vgg16,cifar100,1,1001,2,4.13152,,3.936941,6.7
Rust/tch,vgg16,cifar100,1,1001,3,3.79048,,3.749366,10.32
Rust/tch,vgg16,cifar100,1,1001,4,3.539797,,3.398904,15.48
Rust/tch,vgg16,cifar100,1,1001,5,3.290918,,3.236287,19.14
Rust/tch,vgg16,cifar100,1,1001,6,3.039859,,3.094239,22.13
Rust/tch,vgg16,cifar100,1,1001,7,2.791611,,2.965614,26.12
Rust/tch,vgg16,cifar100,1,1001,8,2.510211,,3.014361,26.55
Rust/tch,vgg16,cifar100,1,1001,9,2.221292,,2.92803,29.72
Rust/tch,vgg16,cifar100,1,1001,10,1.924529,,3.006024,30.83
Rust/tch,vgg16,cifar100,1,1001,11,1.641806,,3.134298,31.0
Rust/tch,vgg16,cifar100,1,1001,12,1.360075,,3.348628,31.06
Rust/tch,vgg16,cifar100,1,1001,13,1.111317,,3.560842,32.66
Rust/tch,vgg16,cifar100,1,1001,14,0.912516,,3.733466,31.9
Rust/tch,vgg16,cifar100,1,1001,15,0.73719,,4.021956,32.3
Rust/tch,vgg16,cifar100,1,1001,16,0.601219,,4.504843,32.2
Rust/tch,vgg16,cifar100,1,1001,17,0.496893,,4.664333,32.62
Rust/tch,vgg16,cifar100,1,1001,18,0.443221,,4.674709,33.39
Rust/tch,vgg16,cifar100,1,1001,19,0.375311,,4.984862,32.57
Rust/tch,vgg16,cifar100,1,1001,20,0.319734,,5.246182,33.23
Rust/tch,vgg16,cifar100,1,1001,21,0.284903,,5.374117,32.27
Rust/tch,vgg16,cifar100,1,1001,22,0.268642,,5.135383,33.66
Rust/tch,vgg16,cifar100,1,1001,23,0.239289,,5.8435,32.93
Rust/tch,vgg16,cifar100,1,1001,24,0.239271,,5.381543,32.93
Rust/tch,vgg16,cifar100,1,1001,25,0.212355,,5.600119,33.83
Rust/tch,vgg16,cifar100,1,1001,26,0.203528,,5.292641,33.61
Rust/tch,vgg16,cifar100,1,1001,27,0.195106,,5.308986,34.07
Rust/tch,vgg16,cifar100,1,1001,28,0.18248,,5.500653,33.95
Rust/tch,vgg16,cifar100,1,1001,29,0.186868,,5.273085,34.1
Rust/tch,vgg16,cifar100,1,1001,30,0.170342,,5.442807,34.15
