ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,fashionmnist,2,1002,1,0.671783,,0.44181,84.42
C++/LibTorch,vgg16,fashionmnist,2,1002,2,0.342875,,0.326599,88.22
C++/LibTorch,vgg16,fashionmnist,2,1002,3,0.275403,,0.296797,89.85
C++/LibTorch,vgg16,fashionmnist,2,1002,4,0.232433,,0.277131,90.7
C++/LibTorch,vgg16,fashionmnist,2,1002,5,0.204033,,0.252111,91.17
C++/LibTorch,vgg16,fashionmnist,2,1002,6,0.182371,,0.249581,91.24
C++/LibTorch,vgg16,fashionmnist,2,1002,7,0.16072,,0.239174,91.72
C++/LibTorch,vgg16,fashionmnist,2,1002,8,0.140569,,0.247385,91.6
C++/LibTorch,vgg16,fashionmnist,2,1002,9,0.124488,,0.259009,92.42
C++/LibTorch,vgg16,fashionmnist,2,1002,10,0.109433,,0.266029,92.15
C++/LibTorch,vgg16,fashionmnist,2,1002,11,0.093963,,0.277102,91.55
C++/LibTorch,vgg16,fashionmnist,2,1002,12,0.082753,,0.268432,92.47
C++/LibTorch,vgg16,fashionmnist,2,1002,13,0.070388,,0.281779,92.44
C++/LibTorch,vgg16,fashionmnist,2,1002,14,0.067053,,0.306286,92.98
C++/LibTorch,vgg16,fashionmnist,2,1002,15,0.056654,,0.342681,92.21
C++/LibTorch,vgg16,fashionmnist,2,1002,16,0.050788,,0.329749,91.84
C++/LibTorch,vgg16,fashionmnist,2,1002,17,0.047292,,0.315097,92.48
C++/LibTorch,vgg16,fashionmnist,2,1002,18,0.041292,,0.333545,92.67
C++/LibTorch,vgg16,fashionmnist,2,1002,19,0.039491,,0.361048,92.45
C++/LibTorch,vgg16,fashionmnist,2,1002,20,0.033076,,0.353892,92.62
C++/LibTorch,vgg16,fashionmnist,2,1002,21,0.035861,,0.394332,92.5
C++/LibTorch,vgg16,fashionmnist,2,1002,22,0.031916,,0.361612,91.82
C++/LibTorch,vgg16,fashionmnist,2,1002,23,0.028536,,0.385101,92.35
C++/LibTorch,vgg16,fashionmnist,2,1002,24,0.025866,,0.401419,92.63
C++/LibTorch,vgg16,fashionmnist,2,1002,25,0.025966,,0.450294,92.34
C++/LibTorch,vgg16,fashionmnist,2,1002,26,0.027726,,0.374735,92.57
C++/LibTorch,vgg16,fashionmnist,2,1002,27,0.022922,,0.391618,92.68
C++/LibTorch,vgg16,fashionmnist,2,1002,28,0.024731,,0.393156,92.48
C++/LibTorch,vgg16,fashionmnist,2,1002,29,0.020658,,0.349213,92.76
C++/LibTorch,vgg16,fashionmnist,2,1002,30,0.029306,,0.453352,92.42
