ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,fashionmnist,0,1000,1,0.4443,,0.341272,87.23
Rust/tch,resnet18,fashionmnist,0,1000,2,0.279877,,0.343552,87.6
Rust/tch,resnet18,fashionmnist,0,1000,3,0.223527,,0.308338,88.62
Rust/tch,resnet18,fashionmnist,0,1000,4,0.180715,,0.303297,89.39
Rust/tch,resnet18,fashionmnist,0,1000,5,0.14578,,0.324952,88.82
Rust/tch,resnet18,fashionmnist,0,1000,6,0.1232,,0.319698,89.68
Rust/tch,resnet18,fashionmnist,0,1000,7,0.100591,,0.324692,89.74
Rust/tch,resnet18,fashionmnist,0,1000,8,0.08447,,0.368958,89.48
Rust/tch,resnet18,fashionmnist,0,1000,9,0.075017,,0.390056,89.38
Rust/tch,resnet18,fashionmnist,0,1000,10,0.068816,,0.377874,89.92
Rust/tch,resnet18,fashionmnist,0,1000,11,0.060051,,0.389919,89.2
Rust/tch,resnet18,fashionmnist,0,1000,12,0.052275,,0.387508,89.95
Rust/tch,resnet18,fashionmnist,0,1000,13,0.046968,,0.44489,89.76
Rust/tch,resnet18,fashionmnist,0,1000,14,0.04146,,0.448849,89.7
Rust/tch,resnet18,fashionmnist,0,1000,15,0.042822,,0.419411,89.81
Rust/tch,resnet18,fashionmnist,0,1000,16,0.04072,,0.412463,89.79
Rust/tch,resnet18,fashionmnist,0,1000,17,0.034221,,0.45156,89.65
Rust/tch,resnet18,fashionmnist,0,1000,18,0.034899,,0.454907,90.34
Rust/tch,resnet18,fashionmnist,0,1000,19,0.032612,,0.442734,90.12
Rust/tch,resnet18,fashionmnist,0,1000,20,0.028618,,0.501347,90.01
Rust/tch,resnet18,fashionmnist,0,1000,21,0.029412,,0.500932,89.86
Rust/tch,resnet18,fashionmnist,0,1000,22,0.026781,,0.498559,89.43
Rust/tch,resnet18,fashionmnist,0,1000,23,0.029314,,0.502356,89.28
Rust/tch,resnet18,fashionmnist,0,1000,24,0.022189,,0.527918,89.85
Rust/tch,resnet18,fashionmnist,0,1000,25,0.027922,,0.487479,90.21
Rust/tch,resnet18,fashionmnist,0,1000,26,0.023449,,0.476688,90.23
Rust/tch,resnet18,fashionmnist,0,1000,27,0.027751,,0.471116,90.18
Rust/tch,resnet18,fashionmnist,0,1000,28,0.022833,,0.480918,90.16
Rust/tch,resnet18,fashionmnist,0,1000,29,0.022389,,0.480471,90.15
Rust/tch,resnet18,fashionmnist,0,1000,30,0.018513,,0.496105,89.74
