ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,resnet18,cifar100,3,1003,fp32,1,3.827496290206909,13.946313858032227,3.375993013381958,20.132211685180664
Python/JAX,resnet18,cifar100,3,1003,fp32,2,3.041627883911133,25.845354080200195,3.140968084335327,24.699520111083984
Python/JAX,resnet18,cifar100,3,1003,fp32,3,2.6023318767547607,34.559295654296875,3.0156636238098145,27.26362419128418
Python/JAX,resnet18,cifar100,3,1003,fp32,4,2.18835711479187,43.61578369140625,2.9759533405303955,29.40705108642578
Python/JAX,resnet18,cifar100,3,1003,fp32,5,1.7746275663375854,53.86819076538086,3.059429168701172,28.976362228393555
Python/JAX,resnet18,cifar100,3,1003,fp32,6,1.3565846681594849,64.57933044433594,3.16676926612854,28.675880432128906
Python/JAX,resnet18,cifar100,3,1003,fp32,7,0.9548501968383789,75.74919891357422,3.3289506435394287,28.43549919128418
Python/JAX,resnet18,cifar100,3,1003,fp32,8,0.6189361214637756,85.36458587646484,3.509749174118042,27.814504623413086
Python/JAX,resnet18,cifar100,3,1003,fp32,9,0.3717752695083618,92.10136413574219,3.664508581161499,28.23517608642578
Python/JAX,resnet18,cifar100,3,1003,fp32,10,0.2243621051311493,95.91747283935547,3.7638354301452637,28.41546630859375
Python/JAX,resnet18,cifar100,3,1003,fp32,11,0.1537066549062729,97.52804565429688,3.955338716506958,27.904647827148438
Python/JAX,resnet18,cifar100,3,1003,fp32,12,0.1362178921699524,97.39583587646484,4.10297966003418,27.36378288269043
Python/JAX,resnet18,cifar100,3,1003,fp32,13,0.1776289939880371,95.90946197509766,4.218372344970703,26.87299919128418
Python/JAX,resnet18,cifar100,3,1003,fp32,14,0.2562626004219055,93.125,4.335612773895264,27.123397827148438
Python/JAX,resnet18,cifar100,3,1003,fp32,15,0.19038046896457672,95.03605651855469,4.3577961921691895,27.984777450561523
Python/JAX,resnet18,cifar100,3,1003,fp32,16,0.10699518769979477,97.61418914794922,4.411582946777344,27.9346981048584
Python/JAX,resnet18,cifar100,3,1003,fp32,17,0.07471536099910736,98.50761413574219,4.496172904968262,27.564102172851562
Python/JAX,resnet18,cifar100,3,1003,fp32,18,0.09743746370077133,97.65625762939453,4.648770809173584,27.534055709838867
Python/JAX,resnet18,cifar100,3,1003,fp32,19,0.23361621797084808,93.05288696289062,4.644455432891846,27.093351364135742
Python/JAX,resnet18,cifar100,3,1003,fp32,20,0.1982322782278061,94.15665435791016,4.6486005783081055,27.874601364135742
Python/JAX,resnet18,cifar100,3,1003,fp32,21,0.08145506680011749,98.07292175292969,4.638948917388916,28.515625
Python/JAX,resnet18,cifar100,3,1003,fp32,22,0.05380389094352722,98.75801849365234,4.717574119567871,28.996395111083984
Python/JAX,resnet18,cifar100,3,1003,fp32,23,0.048677220940589905,98.99439239501953,4.785560131072998,28.355369567871094
Python/JAX,resnet18,cifar100,3,1003,fp32,24,0.1288791298866272,96.29407501220703,4.979991912841797,27.393829345703125
Python/JAX,resnet18,cifar100,3,1003,fp32,25,0.24664877355098724,92.29167175292969,4.892921447753906,27.824520111083984
Python/JAX,resnet18,cifar100,3,1003,fp32,26,0.11463026702404022,96.7047348022461,4.895144939422607,28.575721740722656
Python/JAX,resnet18,cifar100,3,1003,fp32,27,0.05207832530140877,98.739990234375,4.9105706214904785,28.81610679626465
Python/JAX,resnet18,cifar100,3,1003,fp32,28,0.03838391602039337,99.1266098022461,5.000166893005371,28.42548179626465
Python/JAX,resnet18,cifar100,3,1003,fp32,29,0.059134479612112045,98.4615478515625,5.134328365325928,27.45392608642578
Python/JAX,resnet18,cifar100,3,1003,fp32,30,0.2050335705280304,93.58573913574219,5.066256523132324,27.904647827148438
