phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,10.810843,1785.125,679.388328,20.617708,679.388328,2464.513328
eval,1,1.336849,160.597,77.394771,2.165706,77.394771,237.991771
train,2,7.178386,1327.821,405.763928,8.746373,405.763928,1733.584928
eval,2,0.740719,95.81,41.066297,0.909805,41.066297,136.876297
train,3,7.165428,1324.505,406.880677,10.066328,406.880677,1731.385677
eval,3,0.709067,86.049,39.285872,0.937055,39.285872,125.334872
train,4,7.178843,1324.803,402.394413,9.021064,402.394413,1727.197413
eval,4,0.709861,89.494,39.197329,0.893951,39.197329,128.691329
train,5,7.242965,1307.15,410.254678,10.371747,410.254678,1717.404678
eval,5,0.704564,84.866,38.931275,0.950543,38.931275,123.797275
train,6,7.380797,1290.352,413.780008,9.947041,413.780008,1704.132008
eval,6,0.71512,90.647,39.324351,1.023262,39.324351,129.971351
train,7,7.234423,1357.968,409.397804,9.643284,409.397804,1767.365804
eval,7,0.714535,87.457,39.567717,1.084249,39.567717,127.024717
train,8,7.239971,1313.6,408.303393,9.471815,408.303393,1721.903393
eval,8,0.73687,95.391,40.83735,0.950207,40.83735,136.22835
train,9,7.172751,1339.305,408.646241,10.374708,408.646241,1747.951241
eval,9,0.721993,84.121,39.957635,0.926832,39.957635,124.078635
train,10,7.232294,1299.4,405.727508,10.324524,405.727508,1705.127508
eval,10,0.704535,93.267,39.320583,1.075262,39.320583,132.587583
train,11,7.215273,1293.783,409.630839,10.430369,409.630839,1703.413839
eval,11,0.696082,80.519,38.653397,1.107578,38.653397,119.172397
train,12,7.300767,1273.575,406.232685,10.743418,406.232685,1679.807685
eval,12,0.744925,96.634,41.08685,1.056632,41.08685,137.72085
train,13,7.313614,1299.666,415.933431,9.377811,415.933431,1715.599431
eval,13,0.72755,92.126,40.644337,0.70344,40.644337,132.770337
train,14,7.255741,1307.609,406.955212,9.943547,406.955212,1714.564212
eval,14,0.703259,88.843,38.705091,1.012841,38.705091,127.548091
train,15,7.265118,1293.898,411.417764,10.486854,411.417764,1705.315764
eval,15,0.70924,90.258,39.392189,0.752037,39.392189,129.650189
train,16,7.332934,1295.783,414.979546,8.061076,414.979546,1710.762546
eval,16,0.722801,88.189,40.536692,0.875763,40.536692,128.725692
train,17,7.376504,1285.098,418.307927,9.176588,418.307927,1703.405927
eval,17,0.726541,92.102,40.062687,0.923857,40.062687,132.164687
train,18,7.299496,1300.65,409.427618,10.243595,409.427618,1710.077618
eval,18,0.693852,92.076,38.575154,1.092427,38.575154,130.651154
train,19,7.225155,1329.851,408.592655,10.487602,408.592655,1738.443655
eval,19,0.701122,91.569,38.823417,0.919203,38.823417,130.392417
train,20,7.199327,1325.332,402.877023,10.952971,402.877023,1728.209023
eval,20,0.680686,81.383,37.714114,0.947415,37.714114,119.097114
train,21,7.174441,1357.457,406.759666,9.464323,406.759666,1764.216666
eval,21,0.701139,90.062,38.564732,0.996516,38.564732,128.626732
train,22,7.26828,1284.079,407.878733,10.494925,407.878733,1691.957733
eval,22,0.705832,83.47,38.786614,1.136934,38.786614,122.256614
train,23,7.274222,1295.746,410.786358,10.118633,410.786358,1706.532358
eval,23,0.711057,89.204,39.274764,0.878571,39.274764,128.478764
train,24,7.250162,1288.287,403.970183,10.297838,403.970183,1692.257183
eval,24,0.737984,96.714,40.617681,0.895996,40.617681,137.331681
train,25,7.197739,1307.54,406.802723,10.172417,406.802723,1714.342723
eval,25,0.698227,82.033,38.365951,1.079122,38.365951,120.398951
train,26,7.208543,1284.064,404.340921,10.036468,404.340921,1688.404921
eval,26,0.711211,83.373,39.071619,0.938626,39.071619,122.444619
train,27,7.183407,1316.004,405.99318,10.609192,405.99318,1721.99718
eval,27,0.69732,86.995,38.460047,0.952221,38.460047,125.455047
train,28,7.230131,1289.778,405.905659,10.847187,405.905659,1695.683659
eval,28,0.712618,86.468,39.370797,1.072896,39.370797,125.838797
train,29,7.200822,1322.577,409.209032,10.262638,409.209032,1731.786032
eval,29,0.682295,88.451,37.932762,0.905197,37.932762,126.383762
train,30,7.401049,1297.469,414.139304,9.622091,414.139304,1711.608304
eval,30,0.687713,79.991,37.938116,0.984675,37.938116,117.929116
