ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,test_loss,test_acc
Python/PyTorch,vgg16,cifar100,2,1002,fp32,1,4.39048854385376,4.152810799407959,3.79
Python/PyTorch,vgg16,cifar100,2,1002,fp32,2,3.9806224481201173,3.8201619144439696,8.79
Python/PyTorch,vgg16,cifar100,2,1002,fp32,3,3.726517094116211,3.611606618499756,11.9
Python/PyTorch,vgg16,cifar100,2,1002,fp32,4,3.532523042678833,3.4850340644836426,14.51
Python/PyTorch,vgg16,cifar100,2,1002,fp32,5,3.328624585113525,3.3098752693176268,17.93
Python/PyTorch,vgg16,cifar100,2,1002,fp32,6,3.0824571505737306,3.199533247756958,20.64
Python/PyTorch,vgg16,cifar100,2,1002,fp32,7,2.820696913604736,3.0489385276794434,24.28
Python/PyTorch,vgg16,cifar100,2,1002,fp32,8,2.54974224319458,3.013035972595215,27.17
Python/PyTorch,vgg16,cifar100,2,1002,fp32,9,2.2466577949523927,3.03394416885376,28.26
Python/PyTorch,vgg16,cifar100,2,1002,fp32,10,1.9381800434112548,3.1476263946533205,30.04
Python/PyTorch,vgg16,cifar100,2,1002,fp32,11,1.6413649096298217,3.206559422302246,30.57
Python/PyTorch,vgg16,cifar100,2,1002,fp32,12,1.3682167906570435,3.4915130249023436,30.51
Python/PyTorch,vgg16,cifar100,2,1002,fp32,13,1.1153100589370728,3.7564906272888186,30.75
Python/PyTorch,vgg16,cifar100,2,1002,fp32,14,0.9119167215156555,3.960476161956787,31.16
Python/PyTorch,vgg16,cifar100,2,1002,fp32,15,0.7339092411231994,4.366032989883423,31.13
Python/PyTorch,vgg16,cifar100,2,1002,fp32,16,0.6074357402992249,4.7604087055206294,30.48
Python/PyTorch,vgg16,cifar100,2,1002,fp32,17,0.5033595795822143,4.804533305740357,31.81
Python/PyTorch,vgg16,cifar100,2,1002,fp32,18,0.4308892557430267,4.797447312355041,32.33
Python/PyTorch,vgg16,cifar100,2,1002,fp32,19,0.3749592724323273,4.9165210445404055,31.98
Python/PyTorch,vgg16,cifar100,2,1002,fp32,20,0.3161650692939758,5.560995604705811,30.83
Python/PyTorch,vgg16,cifar100,2,1002,fp32,21,0.29096130007743837,5.623423118209839,32.18
Python/PyTorch,vgg16,cifar100,2,1002,fp32,22,0.2610639307451248,5.576550648117065,32.47
Python/PyTorch,vgg16,cifar100,2,1002,fp32,23,0.251583284664154,5.523343759155273,31.48
Python/PyTorch,vgg16,cifar100,2,1002,fp32,24,0.22879845569610596,5.4499411838531495,31.28
Python/PyTorch,vgg16,cifar100,2,1002,fp32,25,0.2161358523607254,5.591806954193115,32.75
Python/PyTorch,vgg16,cifar100,2,1002,fp32,26,0.206584187335968,5.496204164886475,31.88
Python/PyTorch,vgg16,cifar100,2,1002,fp32,27,0.19607203015327454,5.538796062088013,32.59
Python/PyTorch,vgg16,cifar100,2,1002,fp32,28,0.17833044222831726,5.7561427577972415,33.3
Python/PyTorch,vgg16,cifar100,2,1002,fp32,29,0.17480557605743408,5.589518510437012,31.9
Python/PyTorch,vgg16,cifar100,2,1002,fp32,30,0.18060018791675567,5.735754928207397,32.04
