phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,13.44659,4460.655,702.914333,15.987896,702.914333,5163.569333
eval,1,0.978055,292.863,55.165253,1.336265,55.165253,348.028253
train,2,13.257791,4431.354,699.261704,13.20969,699.261704,5130.615704
eval,2,0.967363,291.337,54.506443,0.95068,54.506443,345.843443
train,3,13.325693,4437.844,696.245229,16.873593,696.245229,5134.089229
eval,3,0.962916,267.945,54.193288,1.195998,54.193288,322.138288
train,4,13.354474,4501.193,699.84363,18.143868,699.84363,5201.03663
eval,4,0.955425,295.095,53.657962,1.362753,53.657962,348.752962
train,5,13.361812,4491.097,696.277713,19.980824,696.277713,5187.374713
eval,5,0.953436,269.603,53.618718,1.223219,53.618718,323.221718
train,6,13.378408,4513.961,702.774936,19.92292,702.774936,5216.735936
eval,6,0.952344,279.711,53.974245,1.217192,53.974245,333.685245
train,7,13.382592,4479.285,698.985901,19.922569,698.985901,5178.270901
eval,7,0.951034,294.427,53.567572,1.503249,53.567572,347.994572
train,8,13.381121,4496.111,700.812711,15.460123,700.812711,5196.923711
eval,8,0.959596,292.434,53.721907,1.55006,53.721907,346.155907
train,9,13.39918,4517.594,699.765035,18.313399,699.765035,5217.359035
eval,9,0.935545,295.081,52.831237,1.242688,52.831237,347.912237
train,10,13.393947,4494.343,706.704282,19.097462,706.704282,5201.047282
eval,10,0.94655,271.044,53.770535,1.320732,53.770535,324.814535
train,11,13.393736,4479.468,702.404166,20.154231,702.404166,5181.872166
eval,11,0.958865,275.194,54.20432,1.452928,54.20432,329.39832
train,12,13.403555,4518.616,708.804073,22.881446,708.804073,5227.420073
eval,12,0.940735,281.636,53.038303,1.172135,53.038303,334.674303
train,13,13.403415,4522.136,703.026815,18.977443,703.026815,5225.162815
eval,13,0.950308,296.815,54.050564,1.32325,54.050564,350.865564
train,14,13.397302,4505.954,708.504131,20.102781,708.504131,5214.458131
eval,14,0.950584,296.962,53.800425,1.391942,53.800425,350.762425
train,15,13.386332,4505.318,702.881116,16.244673,702.881116,5208.199116
eval,15,0.943775,268.451,53.186092,1.364401,53.186092,321.637092
train,16,13.401654,4514.646,710.274502,21.975426,710.274502,5224.920502
eval,16,0.947744,276.809,53.811319,1.294916,53.811319,330.620319
train,17,13.397983,4518.766,704.938353,19.061194,704.938353,5223.704353
eval,17,0.941462,284.746,53.181241,1.307809,53.181241,337.927241
train,18,13.404783,4475.196,711.326541,19.342582,711.326541,5186.522541
eval,18,0.946193,299.037,53.955049,1.491011,53.955049,352.992049
train,19,13.3964,4513.382,705.79457,18.270906,705.79457,5219.17657
eval,19,0.945153,294.151,54.088099,1.289117,54.088099,348.239099
train,20,13.395475,4514.552,710.813827,19.075994,710.813827,5225.365827
eval,20,0.935854,270.955,53.42166,1.310189,53.42166,324.37666
train,21,13.403404,4492.261,709.388882,21.244309,709.388882,5201.649882
eval,21,0.953267,276.324,54.410409,1.296625,54.410409,330.734409
train,22,13.391292,4490.108,713.205396,17.791698,713.205396,5203.313396
eval,22,0.934204,283.807,53.438856,1.240246,53.438856,337.245856
train,23,13.382651,4476.507,705.689793,18.528979,705.689793,5182.196793
eval,23,0.924158,268.003,52.697058,1.299783,52.697058,320.700058
train,24,13.393981,4501.731,714.895372,18.480581,714.895372,5216.626372
eval,24,0.945261,278.594,54.562287,1.118686,54.562287,333.156287
train,25,13.401232,4494.007,709.022125,19.754396,709.022125,5203.029125
eval,25,0.942763,279.84,53.640765,1.203399,53.640765,333.480765
train,26,13.390191,4502.937,715.215073,18.884385,715.215073,5218.152073
eval,26,0.948696,296.591,54.608443,1.315026,54.608443,351.199443
train,27,13.399154,4497.167,711.367752,22.387514,711.367752,5208.534752
eval,27,0.958068,296.895,54.754417,1.284419,54.754417,351.649417
train,28,13.384142,4506.384,715.544341,18.347943,715.544341,5221.928341
eval,28,0.951231,300.296,54.451591,1.289072,54.451591,354.747591
train,29,13.370884,4489.583,710.112538,16.323848,710.112538,5199.695538
eval,29,0.967417,277.4,54.765936,1.145555,54.765936,332.165936
train,30,13.381722,4475.77,714.036087,19.581034,714.036087,5189.806087
eval,30,0.927492,281.592,52.611553,1.316125,52.611553,334.203553
