phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,15.125177,5019.188,747.468532,16.312678,747.468532,5766.656532
eval,1,0.517952,135.149,27.491544,0.618499,27.491544,162.640544
train,2,14.786609,5012.091,736.556071,16.338159,736.556071,5748.647071
eval,2,0.507428,134.706,26.983117,0.55678,26.983117,161.689117
train,3,14.841038,5048.737,739.520915,15.745966,739.520915,5788.257915
eval,3,0.508645,154.881,27.233089,0.431054,27.233089,182.114089
train,4,14.863553,5038.006,745.035659,12.330173,745.035659,5783.041659
eval,4,0.50817,137.922,27.091586,0.597183,27.091586,165.013586
train,5,14.867812,5047.44,744.429871,15.374754,744.429871,5791.869871
eval,5,0.508579,151.455,27.499173,0.501729,27.499173,178.954173
train,6,14.876076,5059.104,745.345549,14.59269,745.345549,5804.449549
eval,6,0.512793,162.915,27.55192,0.44294,27.55192,190.46692
train,7,14.88649,5073.7,751.819442,12.952928,751.819442,5825.519442
eval,7,0.510338,156.164,27.481229,0.56418,27.481229,183.645229
train,8,14.895574,5056.1,745.474174,16.638162,745.474174,5801.574174
eval,8,0.509594,142.407,27.288735,0.570985,27.288735,169.695735
train,9,14.903112,5062.72,750.032761,16.904018,750.032761,5812.752761
eval,9,0.508201,144.62,27.396059,0.560182,27.396059,172.016059
train,10,14.906635,5064.678,748.484196,16.678658,748.484196,5813.162196
eval,10,0.508071,137.051,28.076047,0.579789,28.076047,165.127047
train,11,14.910067,5061.552,750.420955,17.928928,750.420955,5811.972955
eval,11,0.507774,166.42,27.453231,0.606597,27.453231,193.873231
train,12,14.910999,5097.095,755.286425,16.980064,755.286425,5852.381425
eval,12,0.507432,167.482,28.253712,0.584244,28.253712,195.735712
train,13,14.904592,5099.139,751.894847,17.480786,751.894847,5851.033847
eval,13,0.510222,146.312,27.801189,0.640149,27.801189,174.113189
train,14,14.903683,5082.924,759.173203,17.861107,759.173203,5842.097203
eval,14,0.509709,140.895,27.820232,0.580903,27.820232,168.715232
train,15,14.902168,5083.387,756.859083,17.64638,756.859083,5840.246083
eval,15,0.510095,143.314,27.846567,0.605102,27.846567,171.160567
train,16,14.911027,5070.815,758.87645,17.330296,758.87645,5829.69145
eval,16,0.510046,142.797,28.171165,0.585678,28.171165,170.968165
train,17,14.900842,5086.283,759.272929,17.54165,759.272929,5845.555929
eval,17,0.510458,141.284,27.96175,0.589554,27.96175,169.24575
train,18,14.900979,5087.751,760.027529,17.336933,760.027529,5847.778529
eval,18,0.51075,141.604,28.17521,0.493291,28.17521,169.77921
train,19,14.901128,5086.074,771.609862,13.748298,771.609862,5857.683862
eval,19,0.513848,167.97,28.271731,0.613921,28.271731,196.241731
train,20,14.898443,5113.598,764.707844,17.42723,764.707844,5878.305844
eval,20,0.509928,163.404,27.938863,0.719689,27.938863,191.342863
train,21,14.895846,5116.06,768.070768,18.496053,768.070768,5884.130768
eval,21,0.509415,156.053,27.964146,0.621764,27.964146,184.017146
train,22,14.898655,5108.592,765.55535,15.759866,765.55535,5874.14735
eval,22,0.512866,141.729,28.789649,0.520374,28.789649,170.518649
train,23,14.897371,5095.227,765.233009,17.657961,765.233009,5860.460009
eval,23,0.509903,145.096,27.97742,0.634336,27.97742,173.07342
train,24,14.905122,5099.474,771.045956,16.991538,771.045956,5870.519956
eval,24,0.509559,143.805,28.100308,0.609054,28.100308,171.905308
train,25,14.896638,5092.989,770.483607,17.901845,770.483607,5863.472607
eval,25,0.510905,139.715,28.21401,0.599304,28.21401,167.92901
train,26,14.89591,5087.533,774.203889,17.000265,774.203889,5861.736889
eval,26,0.508073,144.705,28.188071,0.624663,28.188071,172.893071
train,27,14.899064,5098.717,768.290621,17.792582,768.290621,5867.007621
eval,27,0.508518,143.067,28.04222,0.625654,28.04222,171.10922
train,28,14.895852,5100.031,773.230597,17.811457,773.230597,5873.261597
eval,28,0.508047,137.584,28.068327,0.595764,28.068327,165.652327
train,29,14.895929,5095.314,775.799555,17.826043,775.799555,5871.113555
eval,29,0.511489,139.076,28.269214,0.595123,28.269214,167.345214
train,30,14.892692,5096.009,774.585629,17.808374,774.585629,5870.594629
eval,30,0.510258,148.316,28.282213,0.585938,28.282213,176.598213
