phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,17.27773,5835.614,983.993531,22.42984,983.993531,6819.607531
eval,1,1.475866,261.627,80.567062,1.577601,80.567062,342.194062
train,2,16.93006,5782.624,951.749074,22.706681,951.749074,6734.373074
eval,2,1.452808,246.966,79.052781,1.766693,79.052781,326.018781
train,3,17.059231,5851.362,966.441034,25.325823,966.441034,6817.803034
eval,3,1.456164,270.317,79.617235,1.525006,79.617235,349.934235
train,4,17.081974,5809.279,968.234001,22.74951,968.234001,6777.513001
eval,4,1.470136,272.917,80.414741,1.922767,80.414741,353.331741
train,5,17.122563,5865.807,971.43812,23.360471,971.43812,6837.24512
eval,5,1.475132,274.95,81.339071,1.522077,81.339071,356.289071
train,6,17.133833,5814.212,978.677126,25.890217,978.677126,6792.889126
eval,6,1.451621,256.216,80.512132,1.648627,80.512132,336.728132
train,7,17.176223,5870.442,983.823466,27.379246,983.823466,6854.265466
eval,7,1.471218,265.26,81.668766,1.510191,81.668766,346.928766
train,8,17.18514,5840.064,994.097257,27.324881,994.097257,6834.161257
eval,8,1.470688,263.2,81.789914,1.503294,81.789914,344.989914
train,9,17.158659,5847.756,989.570254,31.847016,989.570254,6837.326254
eval,9,1.470426,280.667,84.384827,1.551815,84.384827,365.051827
train,10,17.189182,5849.139,990.896831,33.373473,990.896831,6840.035831
eval,10,1.440644,284.847,80.320156,1.981586,80.320156,365.167156
train,11,17.166987,5869.778,991.060732,22.523616,991.060732,6860.838732
eval,11,1.466545,284.858,81.822597,1.906716,81.822597,366.680597
train,12,17.188441,5880.735,985.667258,26.753881,985.667258,6866.402258
eval,12,1.458259,264.92,82.077741,1.70061,82.077741,346.997741
train,13,17.185495,5904.612,996.369112,22.484067,996.369112,6900.981112
eval,13,1.443858,269.299,81.133485,2.135327,81.133485,350.432485
train,14,17.193768,5866.268,997.961346,29.857678,997.961346,6864.229346
eval,14,1.461554,286.771,82.219991,1.516446,82.219991,368.990991
train,15,17.216148,5899.184,1003.925484,29.520446,1003.925484,6903.109484
eval,15,1.456664,268.639,82.215551,1.495727,82.215551,350.854551
train,16,17.207864,5886.697,1006.998247,31.549363,1006.998247,6893.695247
eval,16,1.465672,267.534,84.213571,1.964666,84.213571,351.747571
train,17,17.205807,5835.457,1003.432025,24.425617,1003.432025,6838.889025
eval,17,1.469599,288.842,82.876955,1.769195,82.876955,371.718955
train,18,17.226738,5891.004,1008.979681,26.172596,1008.979681,6899.983681
eval,18,1.437284,278.699,81.403261,1.732653,81.403261,360.102261
train,19,17.214169,5895.104,1003.124072,26.413261,1003.124072,6898.228072
eval,19,1.464081,282.031,82.713434,2.06424,82.713434,364.744434
train,20,17.215391,5877.208,1011.876596,19.043831,1011.876596,6889.084596
eval,20,1.471242,282.411,83.207367,1.733492,83.207367,365.618367
train,21,17.233305,5856.128,1003.79219,26.856537,1003.79219,6859.92019
eval,21,1.455244,273.495,83.289958,1.854122,83.289958,356.784958
train,22,17.234218,5922.646,1006.876167,27.185941,1006.876167,6929.522167
eval,22,1.463954,283.027,82.968747,1.676717,82.968747,365.995747
train,23,17.239826,5874.799,1007.626556,29.038537,1007.626556,6882.425556
eval,23,1.459866,277.506,82.433588,1.980718,82.433588,359.939588
train,24,17.253729,5907.428,1007.451028,29.181413,1007.451028,6914.879028
eval,24,1.462882,284.068,82.673017,2.128384,82.673017,366.741017
train,25,17.225926,5891.989,1015.49532,31.38592,1015.49532,6907.48432
eval,25,1.451805,285.486,82.626861,1.646216,82.626861,368.112861
train,26,17.243752,5868.671,1010.226336,29.875134,1010.226336,6878.897336
eval,26,1.455892,263.489,82.5842,1.994404,82.5842,346.0732
train,27,17.26733,5917.177,1014.457395,28.364713,1014.457395,6931.634395
eval,27,1.451825,274.693,82.624053,1.537655,82.624053,357.317053
train,28,17.248759,5897.587,1014.240212,34.416799,1014.240212,6911.827212
eval,28,1.458254,287.695,84.942628,1.793745,84.942628,372.637628
train,29,17.248905,5880.79,1007.57973,25.111159,1007.57973,6888.36973
eval,29,1.456515,283.482,82.740137,1.93293,82.740137,366.222137
train,30,17.239768,5889.378,1015.434151,24.516814,1015.434151,6904.812151
eval,30,1.473245,289.248,84.052935,1.601526,84.052935,373.300935
