phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,16.746729,4013.883,945.825293,28.21842,945.825293,4959.708293
eval,1,1.372255,339.043,71.582618,1.546093,71.582618,410.625618
train,2,7.840674,2633.659,386.628642,8.939662,386.628642,3020.287642
eval,2,0.353327,84.92,19.716357,0.729653,19.716357,104.636357
train,3,7.827328,2674.257,379.11809,10.373563,379.11809,3053.37509
eval,3,0.353578,109.376,19.825711,0.60263,19.825711,129.201711
train,4,7.837512,2683.697,382.551186,10.307175,382.551186,3066.248186
eval,4,0.35637,99.694,20.317568,0.57692,20.317568,120.011568
train,5,7.84487,2664.755,380.74801,10.065367,380.74801,3045.50301
eval,5,0.351305,83.448,19.885842,0.520862,19.885842,103.333842
train,6,7.848526,2670.221,378.254227,10.400997,378.254227,3048.475227
eval,6,0.352652,104.126,19.538449,0.706446,19.538449,123.664449
train,7,7.84786,2652.227,385.819174,9.177015,385.819174,3038.046174
eval,7,0.354265,81.239,20.0829,0.538912,20.0829,101.3219
train,8,7.85109,2662.485,381.327066,9.436097,381.327066,3043.812066
eval,8,0.352786,83.987,19.824185,0.683009,19.824185,103.811185
train,9,7.843928,2677.112,381.831114,9.874505,381.831114,3058.943114
eval,9,0.351899,105.194,19.939765,0.601608,19.939765,125.133765
train,10,7.821738,2670.221,376.577572,10.426844,376.577572,3046.798572
eval,10,0.356407,89.214,20.286258,0.530445,20.286258,109.500258
train,11,7.832292,2693.013,381.827757,9.822582,381.827757,3074.840757
eval,11,0.351793,80.053,19.595513,0.622862,19.595513,99.648513
train,12,7.823814,2692.101,384.826046,10.231969,384.826046,3076.927046
eval,12,0.353578,109.558,19.921883,0.499577,19.921883,129.479883
train,13,7.819345,2661.848,382.359529,9.20422,382.359529,3044.207529
eval,13,0.351675,109.955,20.083922,0.687189,20.083922,130.038922
train,14,7.817334,2653.705,384.864924,10.238958,384.864924,3038.569924
eval,14,0.353189,106.789,20.350816,0.721719,20.350816,127.139816
train,15,7.826855,2681.462,381.806289,8.980432,381.806289,3063.268289
eval,15,0.352052,108.63,19.716784,0.578553,19.716784,128.346784
train,16,7.829637,2647.33,378.517245,10.545414,378.517245,3025.847245
eval,16,0.355757,102.503,20.172022,0.519657,20.172022,122.675022
train,17,7.831718,2646.333,384.619224,9.355748,384.619224,3030.952224
eval,17,0.357629,87.851,20.10597,0.605011,20.10597,107.95697
train,18,7.826944,2633.892,381.050637,10.155359,381.050637,3014.942637
eval,18,0.353239,84.61,19.929084,0.581879,19.929084,104.539084
train,19,7.815714,2675.323,379.102496,10.781287,379.102496,3054.425496
eval,19,0.355567,103.748,20.799019,0.550509,20.799019,124.547019
train,20,7.830598,2650.8,383.628782,9.931188,383.628782,3034.428782
eval,20,0.354986,98.908,20.105833,0.677364,20.105833,119.013833
train,21,7.823355,2663.533,382.519143,9.550241,382.519143,3046.052143
eval,21,0.356879,89.55,20.40585,0.51949,20.40585,109.95585
train,22,7.818047,2656.346,383.536928,10.232579,383.536928,3039.882928
eval,22,0.356272,81.56,19.997333,0.637006,19.997333,101.557333
train,23,7.831162,2666.278,383.701455,10.00992,383.701455,3049.979455
eval,23,0.354781,111.637,20.098387,0.722054,20.098387,131.735387
train,24,7.829065,2679.701,381.826888,10.418285,381.826888,3061.527888
eval,24,0.35562,105.347,20.740444,0.737648,20.740444,126.087444
train,25,7.82105,2676.078,383.178762,10.352965,383.178762,3059.256762
eval,25,0.352762,105.046,20.241553,0.676845,20.241553,125.287553
train,26,7.82756,2646.072,382.264884,10.532383,382.264884,3028.336884
eval,26,0.355446,89.64,20.051926,0.579987,20.051926,109.691926
train,27,7.824865,2666.978,385.519339,10.707576,385.519339,3052.497339
eval,27,0.358078,80.311,20.285984,0.637067,20.285984,100.596984
train,28,7.825519,2678.861,380.928603,10.66667,380.928603,3059.789603
eval,28,0.352992,107.61,20.165431,0.644376,20.165431,127.775431
train,29,7.824129,2641.931,383.938046,9.242961,383.938046,3025.869046
eval,29,0.352634,101.781,20.991011,0.457527,20.991011,122.772011
train,30,7.830707,2648.072,383.321302,9.398088,383.321302,3031.393302
eval,30,0.357055,88.167,20.135158,0.726891,20.135158,108.302158
