phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,8.868786,2628.325,505.095812,15.788276,505.095812,3133.420812
eval,1,0.965088,244.609,63.189054,2.278462,63.189054,307.798054
train,2,6.048476,2061.374,309.11765,8.033962,309.11765,2370.49165
eval,2,0.297539,70.949,16.458973,0.551241,16.458973,87.407973
train,3,6.051679,2057.023,307.651647,8.300688,307.651647,2364.674647
eval,3,0.292787,74.147,16.037623,0.469947,16.037623,90.184623
train,4,6.063604,2073.483,308.384229,7.591572,308.384229,2381.867229
eval,4,0.295108,72.185,16.269193,0.458152,16.269193,88.454193
train,5,6.060335,2053.204,308.232396,8.385934,308.232396,2361.436396
eval,5,0.293104,71.871,15.958663,0.441322,15.958663,87.829663
train,6,6.066858,2074.306,307.814892,7.633883,307.814892,2382.120892
eval,6,0.292298,92.593,15.961348,0.567017,15.961348,108.554348
train,7,6.069455,2077.063,307.851038,7.670166,307.851038,2384.914038
eval,7,0.293163,93.008,16.56175,0.597336,16.56175,109.56975
train,8,6.071636,2090.114,312.017296,6.384207,312.017296,2402.131296
eval,8,0.293017,91.988,16.289838,0.517124,16.289838,108.277838
train,9,6.07831,2087.429,311.518116,6.262708,311.518116,2398.947116
eval,9,0.293128,84.604,16.592968,0.403132,16.592968,101.196968
train,10,6.078008,2091.101,311.442161,5.967968,311.442161,2402.543161
eval,10,0.293472,84.356,16.865705,0.541491,16.865705,101.221705
train,11,6.078471,2080.147,309.791489,7.634081,309.791489,2389.938489
eval,11,0.291859,81.218,16.06469,0.487966,16.06469,97.28269
train,12,6.079355,2071.105,310.184795,8.147666,310.184795,2381.289795
eval,12,0.292755,77.448,16.06614,0.399653,16.06614,93.51414
train,13,6.077269,2075.712,312.207609,7.759151,312.207609,2387.919609
eval,13,0.292826,74.614,16.69242,0.615508,16.69242,91.30642
train,14,6.082067,2075.708,310.005193,7.782221,310.005193,2385.713193
eval,14,0.293459,88.622,16.153461,0.47048,16.153461,104.775461
train,15,6.075803,2070.376,310.030827,8.198337,310.030827,2380.406827
eval,15,0.293358,87.485,16.144139,0.55533,16.144139,103.629139
train,16,6.07642,2086.719,313.672149,7.809701,313.672149,2400.391149
eval,16,0.294419,84.906,16.328882,0.408198,16.328882,101.234882
train,17,6.077361,2070.073,310.397904,6.767488,310.397904,2380.470904
eval,17,0.292865,79.646,16.366997,0.463263,16.366997,96.012997
train,18,6.072003,2086.659,310.49554,7.973037,310.49554,2397.15454
eval,18,0.294411,77.322,16.440984,0.48197,16.440984,93.762984
train,19,6.073924,2087.655,315.337178,7.29845,315.337178,2402.992178
eval,19,0.293396,76.59,16.412024,0.447395,16.412024,93.002024
train,20,6.074415,2083.536,312.371923,6.120548,312.371923,2395.907923
eval,20,0.293584,75.016,16.686469,0.443169,16.686469,91.702469
train,21,6.074747,2065.05,312.949453,6.480469,312.949453,2377.999453
eval,21,0.293045,75.115,16.193071,0.556139,16.193071,91.308071
train,22,6.073212,2065.011,313.335298,7.852987,313.335298,2378.346298
eval,22,0.293974,73.656,16.367027,0.479833,16.367027,90.023027
train,23,6.076019,2071.043,311.98118,7.65146,311.98118,2383.02418
eval,23,0.293488,68.088,16.623026,0.521961,16.623026,84.711026
train,24,6.075074,2051.68,310.808847,7.483805,310.808847,2362.488847
eval,24,0.292995,93.416,16.47243,0.500341,16.47243,109.88843
train,25,6.077413,2078.86,312.208952,8.035367,312.208952,2391.068952
eval,25,0.292938,89.818,16.183519,0.518329,16.183519,106.001519
train,26,6.073881,2062.961,311.792652,7.52967,311.792652,2374.753652
eval,26,0.296079,72.888,16.533859,0.647062,16.533859,89.421859
train,27,6.073634,2066.589,311.070125,7.739071,311.070125,2377.659125
eval,27,0.292423,71.68,16.978965,0.397181,16.978965,88.658965
train,28,6.073122,2044.533,310.922688,7.528389,310.922688,2355.455688
eval,28,0.291725,73.554,16.30357,0.449562,16.30357,89.85757
train,29,6.072465,2052.894,311.889052,7.883091,311.889052,2364.783052
eval,29,0.293327,70.179,16.344506,0.520725,16.344506,86.523506
train,30,6.072004,2053.215,312.17659,8.099328,312.17659,2365.39159
eval,30,0.293653,98.153,16.697974,0.393687,16.697974,114.850974
