ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,cifar100,1,1001,1,3.811552,,3.379679,20.13
Rust/tch,resnet18,cifar100,1,1001,2,3.06255,,3.089573,25.68
Rust/tch,resnet18,cifar100,1,1001,3,2.637201,,2.956816,27.24
Rust/tch,resnet18,cifar100,1,1001,4,2.26065,,2.908176,28.98
Rust/tch,resnet18,cifar100,1,1001,5,1.888924,,2.905181,30.02
Rust/tch,resnet18,cifar100,1,1001,6,1.518217,,2.916174,30.54
Rust/tch,resnet18,cifar100,1,1001,7,1.139078,,3.055966,30.03
Rust/tch,resnet18,cifar100,1,1001,8,0.788556,,3.244361,29.12
Rust/tch,resnet18,cifar100,1,1001,9,0.514444,,3.348223,29.64
Rust/tch,resnet18,cifar100,1,1001,10,0.315751,,3.449377,30.1
Rust/tch,resnet18,cifar100,1,1001,11,0.195737,,3.589881,29.76
Rust/tch,resnet18,cifar100,1,1001,12,0.128346,,3.722956,29.51
Rust/tch,resnet18,cifar100,1,1001,13,0.107971,,3.909363,28.61
Rust/tch,resnet18,cifar100,1,1001,14,0.136899,,4.027084,28.23
Rust/tch,resnet18,cifar100,1,1001,15,0.192094,,4.116858,28.08
Rust/tch,resnet18,cifar100,1,1001,16,0.180672,,4.209355,28.14
Rust/tch,resnet18,cifar100,1,1001,17,0.111163,,4.212035,29.34
Rust/tch,resnet18,cifar100,1,1001,18,0.069952,,4.316634,28.97
Rust/tch,resnet18,cifar100,1,1001,19,0.08464,,4.495035,28.51
Rust/tch,resnet18,cifar100,1,1001,20,0.172437,,4.48956,28.81
Rust/tch,resnet18,cifar100,1,1001,21,0.138388,,4.472768,29.16
Rust/tch,resnet18,cifar100,1,1001,22,0.083785,,4.519562,29.79
Rust/tch,resnet18,cifar100,1,1001,23,0.065514,,4.565856,28.94
Rust/tch,resnet18,cifar100,1,1001,24,0.076769,,4.698417,29.02
Rust/tch,resnet18,cifar100,1,1001,25,0.117346,,4.762064,28.68
Rust/tch,resnet18,cifar100,1,1001,26,0.131483,,4.820683,28.65
Rust/tch,resnet18,cifar100,1,1001,27,0.084359,,4.729087,30.01
Rust/tch,resnet18,cifar100,1,1001,28,0.066449,,4.763362,30.04
Rust/tch,resnet18,cifar100,1,1001,29,0.058403,,4.827583,30.11
Rust/tch,resnet18,cifar100,1,1001,30,0.097628,,5.075622,28.07
