phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,5.042124,1010.75,249.455636,6.090826,249.455636,1260.205636
eval,1,0.588664,84.624,29.194367,0.706873,29.194367,113.818367
train,2,4.553453,952.022,224.682091,5.253955,224.682091,1176.704091
eval,2,0.546176,68.159,27.029242,0.587265,27.029242,95.188242
train,3,4.547088,970.116,224.319271,4.930195,224.319271,1194.435271
eval,3,0.546563,71.853,27.010627,0.601882,27.010627,98.863627
train,4,4.551432,960.563,228.361161,4.931325,228.361161,1188.924161
eval,4,0.54716,75.204,27.04569,0.609541,27.04569,102.24969
train,5,4.552067,952.591,224.658426,5.03392,224.658426,1177.249426
eval,5,0.545229,79.925,26.866973,0.680598,26.866973,106.791973
train,6,4.545637,970.357,223.976225,4.954166,223.976225,1194.333225
eval,6,0.54844,69.627,27.3021,0.637265,27.3021,96.9291
train,7,4.547367,972.744,224.173496,5.052747,224.173496,1196.917496
eval,7,0.545471,75.511,26.913205,0.708307,26.913205,102.424205
train,8,4.555013,962.053,224.570891,6.364097,224.570891,1186.623891
eval,8,0.546948,65.795,27.435776,0.774343,27.435776,93.230776
train,9,4.552543,979.717,224.416922,5.320877,224.416922,1204.133922
eval,9,0.544952,69.648,26.955332,0.698573,26.955332,96.603332
train,10,4.552135,982.078,224.003461,5.200064,224.003461,1206.081461
eval,10,0.546103,75.88,26.901624,0.802403,26.901624,102.781624
train,11,4.556035,966.411,224.28755,5.613129,224.28755,1190.69855
eval,11,0.546644,78.713,26.927441,0.636213,26.927441,105.640441
train,12,4.583071,974.39,249.257801,5.775031,249.257801,1223.647801
eval,12,0.548484,77.413,29.752779,0.730446,29.752779,107.165779
train,13,4.590002,991.27,247.495318,5.724893,247.495318,1238.765318
eval,13,0.547617,75.537,27.054571,0.588928,27.054571,102.591571
train,14,4.552646,975.968,224.229554,5.076779,224.229554,1200.197554
eval,14,0.54752,79.147,27.682635,0.599914,27.682635,106.829635
train,15,4.558731,975.26,224.938944,5.241016,224.938944,1200.198944
eval,15,0.545909,66.461,26.917554,0.599747,26.917554,93.378554
train,16,4.56131,991.636,224.475925,5.633268,224.475925,1216.111925
eval,16,0.547322,69.683,26.984963,0.572892,26.984963,96.667963
train,17,4.55467,976.509,224.951975,4.99196,224.951975,1201.460975
eval,17,0.546198,74.426,27.029791,0.590973,27.029791,101.455791
train,18,4.552494,965.716,223.969359,5.207204,223.969359,1189.685359
eval,18,0.545597,77.959,26.898755,0.61566,26.898755,104.857755
train,19,4.552354,974.739,224.418722,5.228383,224.418722,1199.157722
eval,19,0.555649,68.669,27.391741,0.953686,27.391741,96.060741
train,20,4.56054,967.051,226.851687,5.422449,226.851687,1193.902687
eval,20,0.547148,70.505,26.923519,0.592941,26.923519,97.428519
train,21,4.555972,974.208,224.648447,5.009248,224.648447,1198.856447
eval,21,0.545684,73.318,26.894529,0.589402,26.894529,100.212529
train,22,4.550982,966.792,224.265899,5.11825,224.265899,1191.057899
eval,22,0.545551,78.247,27.230053,0.585968,27.230053,105.477053
train,23,4.556946,967.406,224.672692,4.411882,224.672692,1192.078692
eval,23,0.548865,68.209,27.182325,0.461158,27.182325,95.391325
train,24,4.549125,983.792,224.899686,3.921809,224.899686,1208.691686
eval,24,0.547139,73.47,27.149887,0.484502,27.149887,100.619887
train,25,4.549926,985.529,225.496334,5.181662,225.496334,1211.025334
eval,25,0.546193,75.239,27.11226,0.595504,27.11226,102.35126
train,26,4.556854,963.11,224.917995,5.041228,224.917995,1188.027995
eval,26,0.54819,80.03,27.068714,0.915709,27.068714,107.098714
train,27,4.556805,978.62,224.531449,6.095526,224.531449,1203.151449
eval,27,0.547703,69.037,27.082828,0.906691,27.082828,96.119828
train,28,4.547537,981.243,225.870216,4.988542,225.870216,1207.113216
eval,28,0.546651,74.372,27.168349,0.744515,27.168349,101.540349
train,29,4.546605,964.323,224.037746,5.327788,224.037746,1188.360746
eval,29,0.545407,78.242,26.934978,0.659176,26.934978,105.176978
train,30,4.546696,978.519,223.912523,5.441491,223.912523,1202.431523
eval,30,0.546251,68.193,27.35767,0.590256,27.35767,95.55067
