phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,58.053797,7936.931,3149.908667,65.385275,3149.908667,11086.839667
eval,1,13.235854,1611.049,701.315584,13.207859,701.315584,2312.364584
train,2,57.590107,7973.275,3124.8198,64.500128,3124.8198,11098.0948
eval,2,13.377612,1668.116,708.65012,15.377546,708.65012,2376.76612
train,3,57.933335,8071.003,3152.689514,61.783471,3152.689514,11223.692514
eval,3,13.30981,1633.33,702.567854,16.249907,702.567854,2335.897854
train,4,57.731296,8100.513,3126.823847,69.536443,3126.823847,11227.336847
eval,4,13.3117,1656.377,708.731293,15.292925,708.731293,2365.108293
train,5,58.023458,8105.005,3158.919248,65.04226,3158.919248,11263.924248
eval,5,13.314393,1673.772,715.383643,13.994882,715.383643,2389.155643
train,6,57.570108,8021.372,3133.544813,63.34998,3133.544813,11154.916813
eval,6,13.436943,1681.887,715.147007,16.637766,715.147007,2397.034007
train,7,57.701668,8036.403,3147.855642,61.073089,3147.855642,11184.258642
eval,7,13.347585,1628.586,713.282586,15.255925,713.282586,2341.868586
train,8,57.67113,8008.925,3131.300087,70.866163,3131.300087,11140.225087
eval,8,13.548697,1680.462,721.13716,16.671837,721.13716,2401.59916
train,9,57.752659,8042.56,3131.082568,71.6005,3131.082568,11173.642568
eval,9,13.379601,1648.641,708.897497,16.712835,708.897497,2357.538497
train,10,57.715093,8057.565,3145.919982,63.371799,3145.919982,11203.484982
eval,10,13.394521,1628.28,709.140619,16.808197,709.140619,2337.420619
train,11,58.247799,8094.509,3171.426078,62.387063,3171.426078,11265.935078
eval,11,13.329628,1643.383,708.701173,13.259736,708.701173,2352.084173
train,12,58.646899,8141.755,3165.526695,73.722841,3165.526695,11307.281695
eval,12,13.383826,1629.871,704.829181,16.47243,704.829181,2334.700181
train,13,57.656214,7980.114,3135.492894,66.610874,3135.492894,11115.606894
eval,13,13.413123,1662.69,709.12173,15.501152,709.12173,2371.81173
train,14,57.478931,7966.189,3128.98203,63.972949,3128.98203,11095.17103
eval,14,13.364178,1637.305,709.336059,13.82744,709.336059,2346.641059
train,15,58.16402,8048.88,3148.162236,69.334518,3148.162236,11197.042236
eval,15,13.322948,1643.634,703.712082,16.276181,703.712082,2347.346082
train,16,58.197202,8051.814,3144.778333,71.667955,3144.778333,11196.592333
eval,16,13.397653,1644.872,708.3855,15.843694,708.3855,2353.2575
train,17,57.613145,8007.335,3116.00884,71.34116,3116.00884,11123.34384
eval,17,13.372251,1667.834,713.746963,14.593529,713.746963,2381.580963
train,18,57.729444,7990.568,3128.143023,69.565678,3128.143023,11118.711023
eval,18,13.369909,1649.702,716.063265,14.007897,716.063265,2365.765265
train,19,58.169214,8061.466,3158.732964,62.829911,3158.732964,11220.198964
eval,19,13.419768,1659.121,716.477367,16.379524,716.477367,2375.598367
train,20,57.604592,7990.329,3113.524837,71.426955,3113.524837,11103.853837
eval,20,13.313659,1639.404,704.871431,15.135494,704.871431,2344.275431
train,21,57.67598,7980.521,3122.116739,68.815961,3122.116739,11102.637739
eval,21,13.503029,1699.46,710.47397,16.423253,710.47397,2409.93397
train,22,57.729383,7981.756,3120.169253,71.236444,3120.169253,11101.925253
eval,22,13.552672,1668.429,712.10894,16.896816,712.10894,2380.53794
train,23,58.109364,8030.381,3153.634152,67.19904,3153.634152,11184.015152
eval,23,13.339445,1637.301,707.742162,13.035428,707.742162,2345.043162
train,24,57.785708,8005.353,3130.736578,67.071071,3130.736578,11136.089578
eval,24,13.31781,1658.295,703.09839,15.906037,703.09839,2361.39339
train,25,57.84111,8009.621,3138.180025,67.627377,3138.180025,11147.801025
eval,25,13.301969,1656.463,707.758427,13.950526,707.758427,2364.221427
train,26,57.969202,8046.158,3150.093121,65.483369,3150.093121,11196.251121
eval,26,13.316741,1654.233,709.464684,13.66682,709.464684,2363.697684
train,27,57.781766,8019.045,3151.396566,59.128854,3151.396566,11170.441566
eval,27,13.302883,1648.345,708.942235,16.438649,708.942235,2357.287235
train,28,57.755552,8010.129,3130.694786,69.729929,3130.694786,11140.823786
eval,28,13.407818,1658.42,711.255057,16.605007,711.255057,2369.675057
train,29,57.752336,8011.355,3129.537284,66.170529,3129.537284,11140.892284
eval,29,13.381494,1669.908,712.008512,16.084083,712.008512,2381.916512
train,30,57.785384,8010.228,3126.942203,69.244252,3126.942203,11137.170203
eval,30,13.268809,1651.974,704.753059,15.353043,704.753059,2356.727059
