phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,12.714817,4206.083,664.518171,16.494478,664.518171,4870.601171
eval,1,0.523736,162.116,30.151761,0.6257,30.151761,192.267761
train,2,12.357998,4179.208,648.166156,15.68318,648.166156,4827.374156
eval,2,0.510159,166.6,29.207398,0.684504,29.207398,195.807398
train,3,12.394292,4201.702,646.249584,16.513428,646.249584,4847.951584
eval,3,0.512875,167.616,29.521682,0.601638,29.521682,197.137682
train,4,12.415388,4236.56,646.27064,14.672642,646.27064,4882.83064
eval,4,0.515156,156.849,29.471697,0.597503,29.471697,186.320697
train,5,12.425235,4228.447,648.915355,15.781212,648.915355,4877.362355
eval,5,0.513512,145.967,29.864651,0.609129,29.864651,175.831651
train,6,12.432668,4250.525,651.529417,15.636261,651.529417,4902.054417
eval,6,0.515109,158.914,29.612666,0.656491,29.612666,188.526666
train,7,12.436241,4237.528,650.081448,16.469135,650.081448,4887.609448
eval,7,0.515527,141.526,29.769503,0.623472,29.769503,171.295503
train,8,12.439002,4253.633,651.813887,15.669065,651.813887,4905.446887
eval,8,0.516227,159.195,29.907282,0.667507,29.907282,189.102282
train,9,12.441552,4230.876,650.198614,15.716671,650.198614,4881.074614
eval,9,0.514381,172.133,29.581829,0.721536,29.581829,201.714829
train,10,12.452776,4235.21,650.969631,16.925363,650.969631,4886.179631
eval,10,0.514963,144.417,29.595912,0.627805,29.595912,174.012912
train,11,12.443257,4255.196,658.331982,16.396385,658.331982,4913.527982
eval,11,0.515136,163.171,29.691046,0.614958,29.691046,192.862046
train,12,12.442931,4222.231,657.799768,16.923304,657.799768,4880.030768
eval,12,0.515425,166.982,29.647225,0.625501,29.647225,196.629225
train,13,12.438443,4234.163,662.013433,14.402865,662.013433,4896.176433
eval,13,0.515258,139.856,29.669608,0.636396,29.669608,169.525608
train,14,12.435686,4244.988,659.858011,15.348023,659.858011,4904.846011
eval,14,0.516123,154.86,29.728992,0.681179,29.728992,184.588992
train,15,12.442254,4220.379,661.323054,15.458047,661.323054,4881.702054
eval,15,0.514754,170.712,29.955192,0.635373,29.955192,200.667192
train,16,12.444691,4249.471,662.3048,18.005798,662.3048,4911.7758
eval,16,0.514185,140.629,29.783494,0.965664,29.783494,170.412494
train,17,12.43891,4255.185,662.55352,15.484963,662.55352,4917.73852
eval,17,0.515462,157.551,29.744098,0.646314,29.744098,187.295098
train,18,12.441598,4239.3,661.185503,15.299059,661.185503,4900.485503
eval,18,0.515304,141.853,29.749041,0.66563,29.749041,171.602041
train,19,12.445732,4258.567,663.013137,16.749836,663.013137,4921.580137
eval,19,0.515828,157.205,29.79776,0.6434,29.79776,187.00276
train,20,12.44468,4259.384,659.644185,16.87251,659.644185,4919.028185
eval,20,0.513727,165.963,29.639611,0.612441,29.639611,195.602611
train,21,12.443971,4240.553,661.915095,17.089265,661.915095,4902.468095
eval,21,0.514526,144.257,29.677588,0.623121,29.677588,173.934588
train,22,12.442858,4269.734,660.182122,16.756046,660.182122,4929.916122
eval,22,0.515437,167.031,29.889949,0.619567,29.889949,196.920949
train,23,12.442807,4249.373,661.471285,16.632822,661.471285,4910.844285
eval,23,0.51657,139.93,29.995733,0.638394,29.995733,169.925733
train,24,12.444942,4254.349,662.061679,16.994269,662.061679,4916.410679
eval,24,0.516056,152.902,30.207804,0.639112,30.207804,183.109804
train,25,12.440774,4238.015,661.157932,16.160312,661.157932,4899.172932
eval,25,0.514768,139.392,29.714879,0.694284,29.714879,169.106879
train,26,12.437329,4258.758,660.413265,15.025575,660.413265,4919.171265
eval,26,0.515125,156.042,29.883113,0.646405,29.883113,185.925113
train,27,12.436281,4255.94,660.638962,15.948119,660.638962,4916.578962
eval,27,0.515014,155.318,30.009099,0.660382,30.009099,185.327099
train,28,12.43827,4237.375,662.836999,15.503287,662.836999,4900.211999
eval,28,0.515642,138.044,29.974463,0.629743,29.974463,168.018463
train,29,12.439393,4256.349,661.046228,16.085426,661.046228,4917.395228
eval,29,0.51614,156.583,29.760301,0.653653,29.760301,186.343301
train,30,12.443492,4238.111,664.735338,16.25656,664.735338,4902.846338
eval,30,0.514734,172.144,29.813949,0.939817,29.813949,201.957949
