ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,fashionmnist,2,1002,1,0.663666,,0.459363,83.58
Rust/tch,vgg16,fashionmnist,2,1002,2,0.333045,,0.30411,88.78
Rust/tch,vgg16,fashionmnist,2,1002,3,0.269097,,0.281951,89.95
Rust/tch,vgg16,fashionmnist,2,1002,4,0.227134,,0.259059,90.84
Rust/tch,vgg16,fashionmnist,2,1002,5,0.200578,,0.232338,91.78
Rust/tch,vgg16,fashionmnist,2,1002,6,0.175715,,0.242686,91.48
Rust/tch,vgg16,fashionmnist,2,1002,7,0.15297,,0.261753,91.21
Rust/tch,vgg16,fashionmnist,2,1002,8,0.135791,,0.252651,91.81
Rust/tch,vgg16,fashionmnist,2,1002,9,0.12115,,0.251624,91.66
Rust/tch,vgg16,fashionmnist,2,1002,10,0.103639,,0.269931,92.12
Rust/tch,vgg16,fashionmnist,2,1002,11,0.09506,,0.277673,92.22
Rust/tch,vgg16,fashionmnist,2,1002,12,0.079989,,0.268898,91.78
Rust/tch,vgg16,fashionmnist,2,1002,13,0.071124,,0.289393,92.05
Rust/tch,vgg16,fashionmnist,2,1002,14,0.060547,,0.287368,92.2
Rust/tch,vgg16,fashionmnist,2,1002,15,0.054604,,0.319753,92.07
Rust/tch,vgg16,fashionmnist,2,1002,16,0.050112,,0.350002,91.82
Rust/tch,vgg16,fashionmnist,2,1002,17,0.045711,,0.339672,92.16
Rust/tch,vgg16,fashionmnist,2,1002,18,0.048179,,0.331937,92.61
Rust/tch,vgg16,fashionmnist,2,1002,19,0.034955,,0.406225,92.56
Rust/tch,vgg16,fashionmnist,2,1002,20,0.035454,,0.332535,92.07
Rust/tch,vgg16,fashionmnist,2,1002,21,0.032189,,0.366716,92.36
Rust/tch,vgg16,fashionmnist,2,1002,22,0.030813,,0.372453,92.42
Rust/tch,vgg16,fashionmnist,2,1002,23,0.02959,,0.437943,92.53
Rust/tch,vgg16,fashionmnist,2,1002,24,0.029181,,0.397556,92.49
Rust/tch,vgg16,fashionmnist,2,1002,25,0.02608,,0.403182,91.92
Rust/tch,vgg16,fashionmnist,2,1002,26,0.021984,,0.423505,92.45
Rust/tch,vgg16,fashionmnist,2,1002,27,0.024106,,0.376055,92.28
Rust/tch,vgg16,fashionmnist,2,1002,28,0.024548,,0.412444,92.57
Rust/tch,vgg16,fashionmnist,2,1002,29,0.020201,,0.425095,92.97
Rust/tch,vgg16,fashionmnist,2,1002,30,0.02151,,0.554461,92.3
