timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-21T15:47:08,Java-DL4J_vgg16_cifar100_rep4,5535d7c5-4e58-4c05-ab2f-18e39464737e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.72132268099813,2.90696674770045e-05,7.138684493313213e-07,52.35208330236936,329.90711370881473,20.0,0.0006043040251095004,0.003803298320413262,0.0002250465588223758,0.004632648904345138,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,4.675,89.225,29.4,8.899991989135742,N,1.0,0.0
