ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,vgg16,cifar100,4,1004,1,4.605659,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,2,4.605009,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,3,4.605468,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,4,4.605294,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,5,4.605389,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,6,4.605374,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,7,4.605155,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,8,4.605323,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,9,4.60531,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,10,4.605386,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,11,4.60531,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,12,4.605287,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,13,4.605441,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,14,4.605342,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,15,4.605368,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,16,4.605246,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,17,4.60538,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,18,4.605273,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,19,4.605194,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,20,4.605304,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,21,4.605352,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,22,4.6053,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,23,4.605249,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,24,4.605152,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,25,4.605437,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,26,4.605116,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,27,4.605217,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,28,4.605367,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,29,4.605274,,nan,1.0
Java/DL4J,vgg16,cifar100,4,1004,30,4.60533,,nan,1.0
