ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,vgg16,tinyimagenet,4,1004,1,5.237157,,5.105425,0.97
C++/LibTorch,vgg16,tinyimagenet,4,1004,2,5.021637,,4.876794,2.8
C++/LibTorch,vgg16,tinyimagenet,4,1004,3,4.77481,,4.608266,4.61
C++/LibTorch,vgg16,tinyimagenet,4,1004,4,4.502356,,4.387903,6.59
C++/LibTorch,vgg16,tinyimagenet,4,1004,5,4.29235,,4.214377,8.6
C++/LibTorch,vgg16,tinyimagenet,4,1004,6,4.088717,,4.007272,12.41
C++/LibTorch,vgg16,tinyimagenet,4,1004,7,3.885045,,3.941424,12.79
C++/LibTorch,vgg16,tinyimagenet,4,1004,8,3.697375,,3.844445,14.85
C++/LibTorch,vgg16,tinyimagenet,4,1004,9,3.496902,,3.864536,15.82
C++/LibTorch,vgg16,tinyimagenet,4,1004,10,3.266622,,3.830894,16.76
C++/LibTorch,vgg16,tinyimagenet,4,1004,11,3.009846,,3.909083,18.07
C++/LibTorch,vgg16,tinyimagenet,4,1004,12,2.719221,,4.00593,17.35
C++/LibTorch,vgg16,tinyimagenet,4,1004,13,2.407319,,4.228232,17.78
C++/LibTorch,vgg16,tinyimagenet,4,1004,14,2.098879,,4.629814,17.01
C++/LibTorch,vgg16,tinyimagenet,4,1004,15,1.807865,,5.024314,16.68
C++/LibTorch,vgg16,tinyimagenet,4,1004,16,1.541782,,5.375639,16.44
C++/LibTorch,vgg16,tinyimagenet,4,1004,17,1.319975,,6.104616,16.61
C++/LibTorch,vgg16,tinyimagenet,4,1004,18,1.12305,,6.496792,16.33
C++/LibTorch,vgg16,tinyimagenet,4,1004,19,0.985088,,6.555616,16.31
C++/LibTorch,vgg16,tinyimagenet,4,1004,20,0.84716,,7.12487,15.62
C++/LibTorch,vgg16,tinyimagenet,4,1004,21,0.753747,,7.61579,16.34
C++/LibTorch,vgg16,tinyimagenet,4,1004,22,0.670425,,7.927645,15.9
C++/LibTorch,vgg16,tinyimagenet,4,1004,23,0.608185,,8.157036,15.96
C++/LibTorch,vgg16,tinyimagenet,4,1004,24,0.547661,,8.503999,15.72
C++/LibTorch,vgg16,tinyimagenet,4,1004,25,0.511743,,8.862519,16.25
C++/LibTorch,vgg16,tinyimagenet,4,1004,26,0.468674,,8.771156,16.26
C++/LibTorch,vgg16,tinyimagenet,4,1004,27,0.446957,,9.0011,15.99
C++/LibTorch,vgg16,tinyimagenet,4,1004,28,0.417542,,9.03109,16.36
C++/LibTorch,vgg16,tinyimagenet,4,1004,29,0.392347,,9.20353,15.64
C++/LibTorch,vgg16,tinyimagenet,4,1004,30,0.38102,,9.206117,16.65
