ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,vgg16,cifar100,2,1002,1,4.605404,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,2,4.605298,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,3,4.605519,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,4,4.605256,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,5,4.605233,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,6,4.60521,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,7,4.605238,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,8,4.605209,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,9,4.605462,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,10,4.605339,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,11,4.605293,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,12,4.605316,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,13,4.605383,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,14,4.605383,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,15,4.605331,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,16,4.605244,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,17,4.60531,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,18,4.605292,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,19,4.605339,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,20,4.605337,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,21,4.605276,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,22,4.605302,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,23,4.605171,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,24,4.605196,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,25,4.605337,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,26,4.605167,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,27,4.605215,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,28,4.605254,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,29,4.605276,,nan,1.0
Java/DL4J,vgg16,cifar100,2,1002,30,4.605228,,nan,1.0
