phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,24.175321,3346.977,1192.54047,25.71034,1192.54047,4539.51747
eval,1,2.013733,260.533,99.518093,2.20437,99.518093,360.051093
train,2,23.886648,3341.861,1193.169772,27.118928,1193.169772,4535.030772
eval,2,1.982605,249.512,98.103738,2.104933,98.103738,347.615738
train,3,23.795393,3337.044,1179.099118,25.439465,1179.099118,4516.143118
eval,3,1.983264,252.212,98.714164,1.649344,98.714164,350.926164
train,4,23.826798,3369.979,1177.834093,19.451646,1177.834093,4547.813093
eval,4,1.976775,253.767,97.265508,1.698795,97.265508,351.032508
train,5,23.769694,3351.923,1173.97301,19.684209,1173.97301,4525.89601
eval,5,1.977108,252.695,98.1184,1.571253,98.1184,350.8134
train,6,23.766876,3347.273,1170.574687,19.08875,1170.574687,4517.847687
eval,6,1.980297,254.908,97.928819,1.940955,97.928819,352.836819
train,7,23.761206,3369.879,1167.439352,24.497131,1167.439352,4537.318352
eval,7,1.977024,250.917,97.592686,2.023805,97.592686,348.509686
train,8,23.764911,3377.254,1169.20632,24.488648,1169.20632,4546.46032
eval,8,1.97142,242.19,96.942573,2.042634,96.942573,339.132573
train,9,23.781293,3374.841,1170.55325,25.44656,1170.55325,4545.39425
eval,9,1.975946,255.121,96.797637,2.151042,96.797637,351.918637
train,10,23.755582,3382.169,1167.972436,24.572017,1167.972436,4550.141436
eval,10,1.97312,255.27,97.311801,2.02849,97.311801,352.581801
train,11,23.758367,3364.449,1167.494433,25.654664,1167.494433,4531.943433
eval,11,1.975233,254.597,97.141705,2.227958,97.141705,351.738705
train,12,23.763155,3387.935,1169.813466,26.63287,1169.813466,4557.748466
eval,12,1.976242,254.973,97.251563,2.032243,97.251563,352.224563
train,13,23.737519,3380.941,1168.507397,25.90134,1168.507397,4549.448397
eval,13,1.970033,255.25,96.879633,2.041307,96.879633,352.129633
train,14,23.704573,3376.409,1167.40995,25.081467,1167.40995,4543.81895
eval,14,1.973844,242.421,97.51931,2.250112,97.51931,339.94031
train,15,23.737247,3374.869,1167.716193,25.473154,1167.716193,4542.585193
eval,15,1.977598,244.829,97.010684,2.026583,97.010684,341.839684
train,16,23.695633,3361.763,1164.697519,24.894175,1164.697519,4526.460519
eval,16,1.969657,255.71,96.695607,2.116514,96.695607,352.405607
train,17,23.710496,3390.567,1165.759827,24.954749,1165.759827,4556.326827
eval,17,1.966792,249.82,96.611153,2.009799,96.611153,346.431153
train,18,23.713178,3366.046,1167.139807,24.624932,1167.139807,4533.185807
eval,18,1.966322,254.021,96.544949,2.191171,96.544949,350.565949
train,19,23.714261,3354.043,1166.513847,26.605757,1166.513847,4520.556847
eval,19,1.967239,254.488,96.747332,2.123471,96.747332,351.235332
train,20,23.71304,3376.279,1165.774872,25.313998,1165.774872,4542.053872
eval,20,1.978291,244.833,97.992918,2.073669,97.992918,342.825918
train,21,23.695332,3348.492,1164.807103,24.609522,1164.807103,4513.299103
eval,21,1.968059,253.94,96.660452,2.195718,96.660452,350.600452
train,22,23.704662,3383.403,1165.201248,25.808557,1165.201248,4548.604248
eval,22,1.96604,254.55,96.603387,2.154734,96.603387,351.153387
train,23,23.704337,3374.606,1164.916441,25.770671,1164.916441,4539.522441
eval,23,1.97048,253.042,96.884455,2.09564,96.884455,349.926455
train,24,23.747512,3374.273,1169.478645,25.084274,1169.478645,4543.751645
eval,24,1.965453,253.368,96.524138,2.141476,96.524138,349.892138
train,25,23.735438,3373.331,1166.694914,25.325503,1166.694914,4540.025914
eval,25,1.969869,241.773,97.539527,2.04062,97.539527,339.312527
train,26,23.702662,3368.062,1165.142137,26.618344,1165.142137,4533.204137
eval,26,1.968291,255.258,96.642769,2.186197,96.642769,351.900769
train,27,23.717766,3352.261,1168.534022,26.302549,1168.534022,4520.795022
eval,27,1.969296,250.363,96.78128,2.019152,96.78128,347.14428
train,28,23.722581,3355.603,1168.112138,24.514098,1168.112138,4523.715138
eval,28,1.966816,254.106,96.628517,2.016787,96.628517,350.734517
train,29,23.720329,3378.583,1166.42291,26.381219,1166.42291,4545.00591
eval,29,1.972339,254.227,96.78836,2.125516,96.78836,351.01536
train,30,23.745289,3359.34,1165.561397,25.55036,1165.561397,4524.901397
eval,30,1.972498,254.767,97.829856,2.143948,97.829856,352.596856
