ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,resnet18,tinyimagenet,3,1003,1,4.786216,,4.402478,9.14
Rust/tch,resnet18,tinyimagenet,3,1003,2,4.151518,,4.175207,12.07
Rust/tch,resnet18,tinyimagenet,3,1003,3,3.794368,,4.093917,13.36
Rust/tch,resnet18,tinyimagenet,3,1003,4,3.489303,,3.93501,15.93
Rust/tch,resnet18,tinyimagenet,3,1003,5,3.196206,,3.892108,17.18
Rust/tch,resnet18,tinyimagenet,3,1003,6,2.89026,,3.968003,17.05
Rust/tch,resnet18,tinyimagenet,3,1003,7,2.552923,,4.004263,17.41
Rust/tch,resnet18,tinyimagenet,3,1003,8,2.201294,,4.225341,16.29
Rust/tch,resnet18,tinyimagenet,3,1003,9,1.841842,,4.282414,16.41
Rust/tch,resnet18,tinyimagenet,3,1003,10,1.479952,,4.498467,16.82
Rust/tch,resnet18,tinyimagenet,3,1003,11,1.152132,,4.805494,14.43
Rust/tch,resnet18,tinyimagenet,3,1003,12,0.86908,,4.950715,15.0
Rust/tch,resnet18,tinyimagenet,3,1003,13,0.643878,,5.207536,14.96
Rust/tch,resnet18,tinyimagenet,3,1003,14,0.482769,,5.424009,14.79
Rust/tch,resnet18,tinyimagenet,3,1003,15,0.372134,,5.719803,14.14
Rust/tch,resnet18,tinyimagenet,3,1003,16,0.3188,,5.976786,13.81
Rust/tch,resnet18,tinyimagenet,3,1003,17,0.285947,,6.094378,14.12
Rust/tch,resnet18,tinyimagenet,3,1003,18,0.257931,,6.330854,13.82
Rust/tch,resnet18,tinyimagenet,3,1003,19,0.248268,,6.458697,13.79
Rust/tch,resnet18,tinyimagenet,3,1003,20,0.218223,,6.643725,13.91
Rust/tch,resnet18,tinyimagenet,3,1003,21,0.219274,,6.739966,13.72
Rust/tch,resnet18,tinyimagenet,3,1003,22,0.199727,,6.838487,13.83
Rust/tch,resnet18,tinyimagenet,3,1003,23,0.19147,,6.932882,14.02
Rust/tch,resnet18,tinyimagenet,3,1003,24,0.200337,,7.041023,14.01
Rust/tch,resnet18,tinyimagenet,3,1003,25,0.182389,,7.073629,13.83
Rust/tch,resnet18,tinyimagenet,3,1003,26,0.179656,,7.315696,13.19
Rust/tch,resnet18,tinyimagenet,3,1003,27,0.165753,,7.236608,14.19
Rust/tch,resnet18,tinyimagenet,3,1003,28,0.170572,,7.435741,13.78
Rust/tch,resnet18,tinyimagenet,3,1003,29,0.17631,,7.383231,13.85
Rust/tch,resnet18,tinyimagenet,3,1003,30,0.152589,,7.409415,14.41
