ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,vgg16,fashionmnist,1,1001,fp32,1,0.7266687154769897,71.89169311523438,0.4713834226131439,81.89102172851562
Python/JAX,vgg16,fashionmnist,1,1001,fp32,2,0.4055049419403076,84.99266052246094,0.38566863536834717,85.52684020996094
Python/JAX,vgg16,fashionmnist,1,1001,fp32,3,0.3159636855125427,88.37641143798828,0.32669416069984436,88.39142608642578
Python/JAX,vgg16,fashionmnist,1,1001,fp32,4,0.2715916633605957,90.0040054321289,0.29971733689308167,89.2528076171875
Python/JAX,vgg16,fashionmnist,1,1001,fp32,5,0.23850560188293457,91.31610870361328,0.2558307349681854,90.89543151855469
Python/JAX,vgg16,fashionmnist,1,1001,fp32,6,0.21578817069530487,92.11739349365234,0.2361336499452591,91.48637390136719
Python/JAX,vgg16,fashionmnist,1,1001,fp32,7,0.1980474889278412,92.72169494628906,0.23602569103240967,91.5665054321289
Python/JAX,vgg16,fashionmnist,1,1001,fp32,8,0.17783544957637787,93.43115997314453,0.24174025654792786,92.00721740722656
Python/JAX,vgg16,fashionmnist,1,1001,fp32,9,0.1656222641468048,93.86518859863281,0.2322133481502533,92.22756958007812
Python/JAX,vgg16,fashionmnist,1,1001,fp32,10,0.14682643115520477,94.63809204101562,0.23570170998573303,92.15745544433594
Python/JAX,vgg16,fashionmnist,1,1001,fp32,11,0.13060106337070465,95.20733642578125,0.2345384955406189,92.00721740722656
Python/JAX,vgg16,fashionmnist,1,1001,fp32,12,0.1211906224489212,95.48611450195312,0.2107539027929306,92.85857391357422
Python/JAX,vgg16,fashionmnist,1,1001,fp32,13,0.10025925934314728,96.3141098022461,0.22031241655349731,92.86859130859375
Python/JAX,vgg16,fashionmnist,1,1001,fp32,14,0.08758537471294403,96.80489349365234,0.2456909567117691,92.91867065429688
Python/JAX,vgg16,fashionmnist,1,1001,fp32,15,0.07640254497528076,97.2305679321289,0.2555381655693054,92.9286880493164
Python/JAX,vgg16,fashionmnist,1,1001,fp32,16,0.06421405076980591,97.59949493408203,0.25881722569465637,92.69831848144531
Python/JAX,vgg16,fashionmnist,1,1001,fp32,17,0.05047692358493805,98.08527374267578,0.25919458270072937,92.96875
Python/JAX,vgg16,fashionmnist,1,1001,fp32,18,0.046949602663517,98.32064819335938,0.2815176546573639,92.60816955566406
Python/JAX,vgg16,fashionmnist,1,1001,fp32,19,0.03955316171050072,98.51596069335938,0.309129923582077,92.61819458007812
Python/JAX,vgg16,fashionmnist,1,1001,fp32,20,0.036340005695819855,98.6628646850586,0.33103877305984497,92.94871520996094
Python/JAX,vgg16,fashionmnist,1,1001,fp32,21,0.031962402164936066,98.90325164794922,0.2889907658100128,92.78846740722656
Python/JAX,vgg16,fashionmnist,1,1001,fp32,22,0.028425997123122215,98.96334075927734,0.3174166977405548,92.99879455566406
Python/JAX,vgg16,fashionmnist,1,1001,fp32,23,0.024805959314107895,99.13027954101562,0.2926217019557953,92.96875
Python/JAX,vgg16,fashionmnist,1,1001,fp32,24,0.021918529644608498,99.24546813964844,0.35951218008995056,92.58814239501953
Python/JAX,vgg16,fashionmnist,1,1001,fp32,25,0.02296713925898075,99.19371795654297,0.3648695945739746,92.81851196289062
Python/JAX,vgg16,fashionmnist,1,1001,fp32,26,0.02159264124929905,99.24713134765625,0.337837278842926,92.90865325927734
Python/JAX,vgg16,fashionmnist,1,1001,fp32,27,0.0190163254737854,99.35897827148438,0.36512258648872375,93.26923370361328
Python/JAX,vgg16,fashionmnist,1,1001,fp32,28,0.017081737518310547,99.41072845458984,0.40827426314353943,92.70833587646484
Python/JAX,vgg16,fashionmnist,1,1001,fp32,29,0.017313562333583832,99.41740417480469,0.37762829661369324,93.30929565429688
Python/JAX,vgg16,fashionmnist,1,1001,fp32,30,0.014526398852467537,99.49586486816406,0.41853225231170654,92.83854675292969
