modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,model,language
resnet,cifar100,train,1,2025-09-29T17:08:05,codecarbon,f7a4de97-883d-4ff5-8c94-dd0a83b1c84d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.645462532062084,0.0002036883295161,3.0650737782868e-05,42.5,112.34439530014168,188.83806037902832,7.814244056903085e-05,0.0001908270971071,0.0003469277812363,0.0006158973189125,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,1,2025-09-29T17:08:14,codecarbon,54a6c6ae-1f0a-4830-a0b9-4d8a09cab883,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.438412460964173,0.0001398185059029,3.1501918114342834e-05,42.5,108.4350476800147,188.83806037902832,5.21439152401096e-05,0.0001390892779369,0.0002315393982844,0.0004227725914615,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,2,2025-09-29T17:08:24,codecarbon,787a6491-6a1e-4d1b-b81e-aa2c9c4e256e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.530993617605418,0.0001692613788712,3.0602345721838564e-05,42.5,100.75161371554252,188.83806037902832,6.504727241149844e-05,0.0001579806819478,0.0002887717628355,0.0005117997171948,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,2,2025-09-29T17:08:33,codecarbon,227c8de8-7b4a-4d6c-8000-cf40364d51cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.500845848117024,0.0001423766088661,3.1633300421891235e-05,42.5,116.4792861096685,188.83806037902832,5.2952923633145285e-05,0.0001424317806097,0.0002351228848997,0.0004305075891427,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,3,2025-09-29T17:08:44,codecarbon,e95332ad-8acb-42ab-9ab1-ddb90d313ca1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.159118068404496,0.0001888569722566,3.0662989434398046e-05,42.5,142.67945737124165,188.83806037902832,7.234021879881362e-05,0.0001775612531602,0.0003211499139851,0.0005710513859442,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,3,2025-09-29T17:08:54,codecarbon,d0c583fb-5855-442e-8b74-0348ac2ad065,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.27387064602226,0.0001652103185379,3.132619846536619e-05,42.5,88.02405497249198,188.83806037902832,6.184920760925808e-05,0.000163060130454,0.0002746410902107,0.0004995504282741,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,4,2025-09-29T17:09:05,codecarbon,c7b3d81e-e990-48f4-beea-2023dc59ebaa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.292329757008702,0.0001923354087527,3.0566644816812425e-05,42.5,112.63537222392338,188.83806037902832,7.379236913046852e-05,0.0001801898663771,0.0003275869828377,0.0005815692183453,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,4,2025-09-29T17:09:14,codecarbon,503cb233-064a-4465-bdff-0e86ea2ecbfd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.014212986920029,0.0001792613720921,3.575064971508219e-05,42.5,0.0,188.83806037902832,7.056156917274671e-05,0.0001581517931867,0.0003133235757333,0.0005420369380928,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,train,5,2025-09-29T17:09:23,codecarbon,4d0fb6b4-c467-4e30-9bbf-4df50cb81e84,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.276911246124655,0.0001324786812469,3.09753169105318e-05,42.5,121.18939259339412,188.83806037902832,5.027842107067247e-05,0.0001271070461328,0.0002231935192651,0.0004005789864686,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
resnet,cifar100,eval,5,2025-09-29T17:09:33,codecarbon,b5bd83f9-d9bb-4c04-bbd4-ff5d4e503406,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.961497323587537,0.0001573395242441,3.171210503252272e-05,42.5,120.4132862351206,188.83806037902832,5.829988690093161e-05,0.0001585606824008,0.0002588907482684,0.0004757513175702,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,2.8.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,resnet,Rust
