timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-20T15:42:08,Python-JAX_vgg16_cifar100_rep2,474b3e9e-5306-4539-b4e0-e0ab05254f90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.354493143997388,2.2839222026911862e-06,2.733765128926055e-07,47.19821071395544,295.75694583689136,20.0,7.373583565528814e-05,0.00047824843815380547,2.8080817416614284e-05,0.0005800650912257079,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,4.62,100.0,30.24,9.145149230957031,N,1.0,0.0
