ecosystem,model,dataset,repetition,seed,precision,epoch,train_loss,train_acc,test_loss,test_acc
Python/JAX,vgg16,cifar100,2,1002,fp32,1,4.316775798797607,3.1690704822540283,4.085654258728027,5.598958492279053
Python/JAX,vgg16,cifar100,2,1002,fp32,2,3.967257022857666,6.716746807098389,3.882269859313965,7.692307949066162
Python/JAX,vgg16,cifar100,2,1002,fp32,3,3.719254970550537,10.274438858032227,3.652858018875122,11.748798370361328
Python/JAX,vgg16,cifar100,2,1002,fp32,4,3.4651193618774414,14.715544700622559,3.3647258281707764,17.027244567871094
Python/JAX,vgg16,cifar100,2,1002,fp32,5,3.237588882446289,18.83213233947754,3.2062695026397705,20.042068481445312
Python/JAX,vgg16,cifar100,2,1002,fp32,6,2.98374342918396,23.61979103088379,3.052835464477539,23.637821197509766
Python/JAX,vgg16,cifar100,2,1002,fp32,7,2.7541792392730713,28.431489944458008,2.8639020919799805,26.54246711730957
Python/JAX,vgg16,cifar100,2,1002,fp32,8,2.5655431747436523,31.93109130859375,2.723813772201538,30.268430709838867
Python/JAX,vgg16,cifar100,2,1002,fp32,9,2.368218183517456,36.15985870361328,2.6285197734832764,31.62059211730957
Python/JAX,vgg16,cifar100,2,1002,fp32,10,2.17859148979187,40.038063049316406,2.709874153137207,31.480369567871094
Python/JAX,vgg16,cifar100,2,1002,fp32,11,1.9827640056610107,44.28084945678711,2.6288790702819824,34.19470977783203
Python/JAX,vgg16,cifar100,2,1002,fp32,12,1.7764813899993896,48.9603385925293,2.63663387298584,34.75560760498047
Python/JAX,vgg16,cifar100,2,1002,fp32,13,1.571537971496582,53.88621520996094,2.7785966396331787,34.715545654296875
Python/JAX,vgg16,cifar100,2,1002,fp32,14,1.3652018308639526,59.346954345703125,2.930353879928589,34.7455940246582
Python/JAX,vgg16,cifar100,2,1002,fp32,15,1.1778193712234497,64.20472717285156,3.1702568531036377,34.244789123535156
Python/JAX,vgg16,cifar100,2,1002,fp32,16,1.0039700269699097,68.7840576171875,3.3792223930358887,33.86418151855469
Python/JAX,vgg16,cifar100,2,1002,fp32,17,0.8615044355392456,73.04086303710938,3.4444799423217773,34.88581848144531
Python/JAX,vgg16,cifar100,2,1002,fp32,18,0.706607460975647,77.7644271850586,3.8363828659057617,33.5737190246582
Python/JAX,vgg16,cifar100,2,1002,fp32,19,0.629653811454773,79.79767608642578,4.067753791809082,34.38501739501953
Python/JAX,vgg16,cifar100,2,1002,fp32,20,0.5146323442459106,83.39543151855469,4.427202224731445,33.76402282714844
Python/JAX,vgg16,cifar100,2,1002,fp32,21,0.4635818898677826,84.90785217285156,4.49241304397583,33.97435760498047
Python/JAX,vgg16,cifar100,2,1002,fp32,22,0.4007217288017273,86.9471206665039,4.744210243225098,33.19310760498047
Python/JAX,vgg16,cifar100,2,1002,fp32,23,0.35776862502098083,88.271240234375,4.941115379333496,33.723960876464844
Python/JAX,vgg16,cifar100,2,1002,fp32,24,0.32401394844055176,89.30488586425781,4.927622318267822,34.034454345703125
Python/JAX,vgg16,cifar100,2,1002,fp32,25,0.2921113967895508,90.3846206665039,5.185549259185791,33.76402282714844
Python/JAX,vgg16,cifar100,2,1002,fp32,26,0.2609241008758545,91.31010437011719,5.121227264404297,33.77404022216797
Python/JAX,vgg16,cifar100,2,1002,fp32,27,0.23810361325740814,92.15144348144531,5.505133628845215,33.463539123535156
Python/JAX,vgg16,cifar100,2,1002,fp32,28,0.23792646825313568,92.20152282714844,5.357397079467773,33.754005432128906
Python/JAX,vgg16,cifar100,2,1002,fp32,29,0.22313286364078522,92.4939956665039,5.51491117477417,33.89423370361328
Python/JAX,vgg16,cifar100,2,1002,fp32,30,0.19579151272773743,93.42748260498047,5.769213676452637,33.95432662963867
