phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,42.537785,11254.874,2083.358065,43.654877,2083.358065,13338.232065
eval,1,2.31298,446.892,113.709513,2.353501,113.709513,560.601513
train,2,42.209799,11535.142,2062.386204,43.294925,2062.386204,13597.528204
eval,2,2.277887,432.264,111.633417,2.334626,111.633417,543.897417
train,3,42.281522,11662.72,2075.045537,44.09974,2075.045537,13737.765537
eval,3,2.288423,452.17,112.105211,2.343354,112.105211,564.275211
train,4,42.244698,11694.315,2078.177852,44.367258,2078.177852,13772.492852
eval,4,2.283127,448.92,112.193554,2.391371,112.193554,561.113554
train,5,42.261571,11705.174,2081.974378,45.504788,2081.974378,13787.148378
eval,5,2.283385,454.103,112.579017,2.426831,112.579017,566.682017
train,6,42.267662,11734.879,2086.128338,46.667798,2086.128338,13821.007338
eval,6,2.278998,463.271,112.760618,2.444378,112.760618,576.031618
train,7,42.262616,11714.085,2090.549206,46.642226,2090.549206,13804.634206
eval,7,2.283306,459.211,113.335463,2.495218,113.335463,572.546463
train,8,42.26738,11731.88,2097.92593,45.710222,2097.92593,13829.80593
eval,8,2.285246,447.315,115.323123,2.512001,115.323123,562.638123
train,9,42.288081,11732.866,2100.007732,47.783249,2100.007732,13832.873732
eval,9,2.28904,459.075,113.721643,2.489464,113.721643,572.796643
train,10,42.280714,11746.863,2102.076778,46.31334,2102.076778,13848.939778
eval,10,2.286161,455.108,114.00036,2.540976,114.00036,569.10836
train,11,42.348505,11745.282,2109.272588,46.348907,2109.272588,13854.554588
eval,11,2.282833,456.283,114.265682,2.514305,114.265682,570.548682
train,12,42.267011,11761.224,2107.351133,46.563006,2107.351133,13868.575133
eval,12,2.280892,456.451,114.191619,2.492562,114.191619,570.642619
train,13,42.255077,11765.011,2108.932777,48.208688,2108.932777,13873.943777
eval,13,2.28195,463.525,114.2301,2.503258,114.2301,577.7551
train,14,42.277284,11722.192,2111.827525,47.82144,2111.827525,13834.019525
eval,14,2.283507,465.372,114.756227,2.532889,114.756227,580.128227
train,15,42.283053,11753.257,2117.431879,47.246031,2117.431879,13870.688879
eval,15,2.283429,455.898,115.892413,2.519019,115.892413,571.790413
train,16,42.253859,11719.071,2113.85246,48.654924,2113.85246,13832.92346
eval,16,2.280941,466.085,114.644782,2.540746,114.644782,580.729782
train,17,42.244973,11744.578,2116.53831,48.20196,2116.53831,13861.11631
eval,17,2.283758,455.407,114.763688,2.723751,114.763688,570.170688
train,18,42.262873,11730.071,2128.464573,48.010029,2128.464573,13858.535573
eval,18,2.275557,447.45,115.110715,2.52761,115.110715,562.560715
train,19,42.25277,11739.33,2129.338903,47.831526,2129.338903,13868.668903
eval,19,2.282657,444.417,115.80703,2.531363,115.80703,560.22403
train,20,42.233324,11693.851,2124.756834,49.501895,2124.756834,13818.607834
eval,20,2.275825,462.997,115.773036,2.64023,115.773036,578.770036
train,21,42.250744,11735.082,2132.076447,49.071437,2132.076447,13867.158447
eval,21,2.284258,453.837,116.114219,2.720517,116.114219,569.951219
train,22,42.259516,11737.655,2131.224181,48.08371,2131.224181,13868.879181
eval,22,2.281088,464.637,116.901913,2.533301,116.901913,581.538913
train,23,42.254027,11723.749,2127.133679,47.617319,2127.133679,13850.882679
eval,23,2.279291,442.625,114.821363,2.709272,114.821363,557.446363
train,24,42.250746,11739.54,2121.243419,49.628431,2121.243419,13860.783419
eval,24,2.2794,444.547,114.80107,2.698789,114.80107,559.34807
train,25,42.244176,11707.18,2125.418665,49.900572,2125.418665,13832.598665
eval,25,2.280736,452.503,115.182123,2.67607,115.182123,567.685123
train,26,42.263281,11714.428,2133.971353,49.248185,2133.971353,13848.399353
eval,26,2.292056,457.602,116.812426,2.614886,116.812426,574.414426
train,27,42.242915,11725.017,2127.976821,49.55449,2127.976821,13852.993821
eval,27,2.281487,448.81,115.071015,2.663818,115.071015,563.881015
train,28,42.241364,11718.15,2128.108314,47.946601,2128.108314,13846.258314
eval,28,2.276438,462.133,114.656119,2.662704,114.656119,576.789119
train,29,42.242566,11727.458,2124.331333,49.240694,2124.331333,13851.789333
eval,29,2.282675,459.212,115.886402,2.542287,115.886402,575.098402
train,30,42.244793,11725.71,2125.158073,50.02909,2125.158073,13850.868073
eval,30,2.285292,457.805,114.675557,2.755457,114.675557,572.480557
