ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,tinyimagenet,4,1004,1,5.153932,,5.034488,1.23
Rust/tch,vgg16,tinyimagenet,4,1004,2,4.93905,,4.81578,2.65
Rust/tch,vgg16,tinyimagenet,4,1004,3,4.717294,,4.598503,4.56
Rust/tch,vgg16,tinyimagenet,4,1004,4,4.4873,,4.384494,7.09
Rust/tch,vgg16,tinyimagenet,4,1004,5,4.263151,,4.151308,10.22
Rust/tch,vgg16,tinyimagenet,4,1004,6,4.042675,,4.107392,10.79
Rust/tch,vgg16,tinyimagenet,4,1004,7,3.842816,,3.954139,13.61
Rust/tch,vgg16,tinyimagenet,4,1004,8,3.65158,,3.943143,14.56
Rust/tch,vgg16,tinyimagenet,4,1004,9,3.429042,,3.927057,15.51
Rust/tch,vgg16,tinyimagenet,4,1004,10,3.178685,,4.040454,14.62
Rust/tch,vgg16,tinyimagenet,4,1004,11,2.89573,,4.162499,16.29
Rust/tch,vgg16,tinyimagenet,4,1004,12,2.583201,,4.294625,16.37
Rust/tch,vgg16,tinyimagenet,4,1004,13,2.272675,,4.61953,16.03
Rust/tch,vgg16,tinyimagenet,4,1004,14,1.981031,,5.059697,15.57
Rust/tch,vgg16,tinyimagenet,4,1004,15,1.701738,,5.384354,15.46
Rust/tch,vgg16,tinyimagenet,4,1004,16,1.465976,,5.99627,15.61
Rust/tch,vgg16,tinyimagenet,4,1004,17,1.267503,,6.487375,14.89
Rust/tch,vgg16,tinyimagenet,4,1004,18,1.091155,,6.977557,14.11
Rust/tch,vgg16,tinyimagenet,4,1004,19,0.955513,,7.135826,14.7
Rust/tch,vgg16,tinyimagenet,4,1004,20,0.842657,,7.664635,14.89
Rust/tch,vgg16,tinyimagenet,4,1004,21,0.751109,,7.716724,15.4
Rust/tch,vgg16,tinyimagenet,4,1004,22,0.671601,,8.147012,15.17
Rust/tch,vgg16,tinyimagenet,4,1004,23,0.598129,,8.325386,15.03
Rust/tch,vgg16,tinyimagenet,4,1004,24,0.558956,,8.863648,14.54
Rust/tch,vgg16,tinyimagenet,4,1004,25,0.516967,,9.293043,14.72
Rust/tch,vgg16,tinyimagenet,4,1004,26,0.47473,,9.344518,14.98
Rust/tch,vgg16,tinyimagenet,4,1004,27,0.454374,,9.339045,14.51
Rust/tch,vgg16,tinyimagenet,4,1004,28,0.42865,,9.148201,14.98
Rust/tch,vgg16,tinyimagenet,4,1004,29,0.405756,,9.539357,14.81
Rust/tch,vgg16,tinyimagenet,4,1004,30,0.382813,,9.306942,15.18
