ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Java/DL4J,resnet18,fashionmnist,1,1001,1,0.402,,nan,85.62
Java/DL4J,resnet18,fashionmnist,1,1001,2,0.25898,,nan,87.38
Java/DL4J,resnet18,fashionmnist,1,1001,3,0.251511,,nan,87.49
Java/DL4J,resnet18,fashionmnist,1,1001,4,0.137,,nan,87.91
Java/DL4J,resnet18,fashionmnist,1,1001,5,0.151965,,nan,87.79
Java/DL4J,resnet18,fashionmnist,1,1001,6,0.285955,,nan,87.71
Java/DL4J,resnet18,fashionmnist,1,1001,7,0.057534,,nan,88.23
Java/DL4J,resnet18,fashionmnist,1,1001,8,0.107657,,nan,88.64
Java/DL4J,resnet18,fashionmnist,1,1001,9,0.115052,,nan,88.22
Java/DL4J,resnet18,fashionmnist,1,1001,10,0.090447,,nan,88.71
Java/DL4J,resnet18,fashionmnist,1,1001,11,0.22999,,nan,88.53
Java/DL4J,resnet18,fashionmnist,1,1001,12,0.108247,,nan,88.89
Java/DL4J,resnet18,fashionmnist,1,1001,13,0.143781,,nan,88.86
Java/DL4J,resnet18,fashionmnist,1,1001,14,0.06309,,nan,88.86
Java/DL4J,resnet18,fashionmnist,1,1001,15,0.007242,,nan,88.43
Java/DL4J,resnet18,fashionmnist,1,1001,16,0.093545,,nan,88.78
Java/DL4J,resnet18,fashionmnist,1,1001,17,0.03603,,nan,89.41
Java/DL4J,resnet18,fashionmnist,1,1001,18,0.016385,,nan,89.07
Java/DL4J,resnet18,fashionmnist,1,1001,19,0.036823,,nan,89.31
Java/DL4J,resnet18,fashionmnist,1,1001,20,0.019092,,nan,89.32
Java/DL4J,resnet18,fashionmnist,1,1001,21,0.074853,,nan,88.83
Java/DL4J,resnet18,fashionmnist,1,1001,22,0.103535,,nan,89.34
Java/DL4J,resnet18,fashionmnist,1,1001,23,0.043702,,nan,88.88
Java/DL4J,resnet18,fashionmnist,1,1001,24,0.007005,,nan,89.55
Java/DL4J,resnet18,fashionmnist,1,1001,25,0.048289,,nan,89.75
Java/DL4J,resnet18,fashionmnist,1,1001,26,0.098458,,nan,89.06
Java/DL4J,resnet18,fashionmnist,1,1001,27,0.034734,,nan,89.12
Java/DL4J,resnet18,fashionmnist,1,1001,28,0.009343,,nan,89.05
Java/DL4J,resnet18,fashionmnist,1,1001,29,0.015584,,nan,89.83
Java/DL4J,resnet18,fashionmnist,1,1001,30,0.013352,,nan,89.24
