timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-19T15:03:24,Python-PyTorch_vgg16_tinyimagenet_rep0,ad1b3e0b-ab6e-4518-a01f-9fd7761d7dea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.7909261790046,2.2944243499789013e-05,8.564184510265219e-07,53.93698656122259,327.9202466042501,20.0,0.0004131488469077023,0.002516478957625967,0.00014785645728908196,0.003077484261822751,0.0,Canada,CAN,quebec,,,Linux-7.0.0-29-generic-x86_64-with-glibc2.43,3.11.15,3.3.0,24,AMD Ryzen 9 5900X 12-Core Processor,1,1 x NVIDIA GeForce RTX 3090,-71.2,46.8,30.241161346435547,machine,8.173076923076922,96.65384615384616,39.83076923076922,12.045223822960487,N,1.0,0.0
