phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,8.739886,2600.604,490.781,13.128471,490.781,3091.385
eval,1,0.9408,218.585,60.721148,2.228995,60.721148,279.306148
train,2,6.05781,2076.741,305.171123,7.30553,305.171123,2381.912123
eval,2,0.292297,97.352,16.200991,0.513875,16.200991,113.552991
train,3,6.070466,2080.854,305.44418,7.271108,305.44418,2386.29818
eval,3,0.292478,91.356,15.871799,0.493795,15.871799,107.227799
train,4,6.071795,2075.889,304.509277,7.776728,304.509277,2380.398277
eval,4,0.293057,88.218,16.137898,0.633344,16.137898,104.355898
train,5,6.079596,2061.399,308.625321,7.753719,308.625321,2370.024321
eval,5,0.297019,86.485,16.128164,0.536929,16.128164,102.613164
train,6,6.083974,2060.357,305.247505,7.775675,305.247505,2365.604505
eval,6,0.292806,68.938,16.09362,0.450202,16.09362,85.03162
train,7,6.079239,2095.877,304.655524,7.995009,304.655524,2400.532524
eval,7,0.292995,98.227,15.82305,0.52959,15.82305,114.05005
train,8,6.082425,2077.487,308.836262,7.568654,308.836262,2386.323262
eval,8,0.292737,88.772,16.411764,0.485769,16.411764,105.183764
train,9,6.087242,2088.565,305.247916,7.052782,305.247916,2393.812916
eval,9,0.293396,79.337,15.884707,0.583893,15.884707,95.221707
train,10,6.095674,2089.232,306.840684,7.178645,306.840684,2396.072684
eval,10,0.292505,71.998,16.501649,0.575807,16.501649,88.499649
train,11,6.100599,2071.93,308.113094,7.93117,308.113094,2380.043094
eval,11,0.292985,77.971,16.061364,0.405801,16.061364,94.032364
train,12,6.093304,2071.943,308.710292,6.435214,308.710292,2380.653292
eval,12,0.292955,98.167,16.260924,0.530566,16.260924,114.427924
train,13,6.094759,2085.778,307.856745,6.344154,307.856745,2393.634745
eval,13,0.292876,88.457,17.12056,0.507558,17.12056,105.57756
train,14,6.092553,2087.729,306.336713,7.46841,306.336713,2394.065713
eval,14,0.293042,80.63,16.262022,0.634993,16.262022,96.892022
train,15,6.092873,2061.406,307.231319,7.755687,307.231319,2368.637319
eval,15,0.293301,73.448,16.355157,0.394419,16.355157,89.803157
train,16,6.098691,2106.669,308.12437,7.479624,308.12437,2414.79337
eval,16,0.293283,89.139,16.288098,0.543185,16.288098,105.427098
train,17,6.103237,2090.551,307.813809,7.471247,307.813809,2398.364809
eval,17,0.294183,76.829,16.202608,0.443657,16.202608,93.031608
train,18,6.098499,2106.272,306.610654,7.895496,306.610654,2412.882654
eval,18,0.29311,66.268,15.918748,0.442314,15.918748,82.186748
train,19,6.092702,2085.716,311.285858,8.151541,311.285858,2397.001858
eval,19,0.293056,92.962,15.913666,0.395213,15.913666,108.875666
train,20,6.090871,2084.576,307.88427,7.71655,307.88427,2392.46027
eval,20,0.293356,88.583,16.097388,0.431725,16.097388,104.680388
train,21,6.0895,2090.786,307.885888,7.680206,307.885888,2398.671888
eval,21,0.292724,72.478,15.891482,0.592483,15.891482,88.369482
train,22,6.087157,2073.281,310.680451,7.457088,310.680451,2383.961451
eval,22,0.292986,67.746,16.028301,0.393245,16.028301,83.774301
train,23,6.084722,2096.843,307.522183,7.695556,307.522183,2404.365183
eval,23,0.29282,95.941,15.865711,0.492208,15.865711,111.806711
train,24,6.105191,2066.807,309.101187,7.640092,309.101187,2375.908187
eval,24,0.293927,84.368,15.988019,0.634397,15.988019,100.356019
train,25,6.094545,2092.536,309.926508,7.850745,309.926508,2402.462508
eval,25,0.293796,76.488,15.863483,0.444694,15.863483,92.351483
train,26,6.088928,2082.973,308.592165,7.840934,308.592165,2391.565165
eval,26,0.293771,65.671,16.42629,0.503667,16.42629,82.09729
train,27,6.090751,2087.568,308.359785,7.725537,308.359785,2395.927785
eval,27,0.293238,83.689,16.613993,0.430215,16.613993,100.302993
train,28,6.09606,2060.61,309.966484,7.705885,309.966484,2370.576484
eval,28,0.293305,71.253,15.964964,0.574601,15.964964,87.217964
train,29,6.095881,2082.928,310.498713,6.564099,310.498713,2393.426713
eval,29,0.293205,98.194,16.206498,0.441231,16.206498,114.400498
train,30,6.089114,2083.8,311.278931,5.908798,311.278931,2395.078931
eval,30,0.295437,91.596,16.564344,0.417429,16.564344,108.160344
