ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
C++/LibTorch,resnet18,cifar100,3,1003,1,3.813749,,3.384419,19.67
C++/LibTorch,resnet18,cifar100,3,1003,2,3.071892,,3.066149,25.12
C++/LibTorch,resnet18,cifar100,3,1003,3,2.650758,,2.905466,28.61
C++/LibTorch,resnet18,cifar100,3,1003,4,2.281437,,2.867222,29.45
C++/LibTorch,resnet18,cifar100,3,1003,5,1.911595,,2.867761,30.43
C++/LibTorch,resnet18,cifar100,3,1003,6,1.527846,,3.02538,29.32
C++/LibTorch,resnet18,cifar100,3,1003,7,1.150692,,3.050304,30.26
C++/LibTorch,resnet18,cifar100,3,1003,8,0.804549,,3.192953,29.98
C++/LibTorch,resnet18,cifar100,3,1003,9,0.515154,,3.345413,29.83
C++/LibTorch,resnet18,cifar100,3,1003,10,0.300922,,3.437628,30.21
C++/LibTorch,resnet18,cifar100,3,1003,11,0.179634,,3.572461,30.05
C++/LibTorch,resnet18,cifar100,3,1003,12,0.125516,,3.727165,29.65
C++/LibTorch,resnet18,cifar100,3,1003,13,0.09515,,3.988867,28.27
C++/LibTorch,resnet18,cifar100,3,1003,14,0.126491,,4.043343,28.41
C++/LibTorch,resnet18,cifar100,3,1003,15,0.263563,,4.238546,26.61
C++/LibTorch,resnet18,cifar100,3,1003,16,0.170328,,4.138464,29.22
C++/LibTorch,resnet18,cifar100,3,1003,17,0.083902,,4.219679,29.87
C++/LibTorch,resnet18,cifar100,3,1003,18,0.058719,,4.310886,29.74
C++/LibTorch,resnet18,cifar100,3,1003,19,0.065026,,4.412713,28.48
C++/LibTorch,resnet18,cifar100,3,1003,20,0.17909,,4.603844,27.21
C++/LibTorch,resnet18,cifar100,3,1003,21,0.185803,,4.49359,29.49
C++/LibTorch,resnet18,cifar100,3,1003,22,0.079105,,4.489815,29.77
C++/LibTorch,resnet18,cifar100,3,1003,23,0.043453,,4.512856,30.58
C++/LibTorch,resnet18,cifar100,3,1003,24,0.05238,,4.656328,29.63
C++/LibTorch,resnet18,cifar100,3,1003,25,0.129411,,4.906603,26.77
C++/LibTorch,resnet18,cifar100,3,1003,26,0.163455,,4.752121,29.22
C++/LibTorch,resnet18,cifar100,3,1003,27,0.075098,,4.782298,29.16
C++/LibTorch,resnet18,cifar100,3,1003,28,0.04745,,4.795469,29.92
C++/LibTorch,resnet18,cifar100,3,1003,29,0.050814,,4.878407,29.07
C++/LibTorch,resnet18,cifar100,3,1003,30,0.115541,,4.979436,28.36
