ecosystem,model,dataset,repetition,seed,epoch,train_loss,train_acc,test_loss,test_acc
Rust/tch,vgg16,tinyimagenet,2,1002,1,5.186066,,5.077109,1.17
Rust/tch,vgg16,tinyimagenet,2,1002,2,4.968579,,4.843104,2.48
Rust/tch,vgg16,tinyimagenet,2,1002,3,4.758178,,4.643025,4.3
Rust/tch,vgg16,tinyimagenet,2,1002,4,4.498268,,4.348034,7.53
Rust/tch,vgg16,tinyimagenet,2,1002,5,4.2602,,4.269191,8.75
Rust/tch,vgg16,tinyimagenet,2,1002,6,4.077844,,4.10532,10.82
Rust/tch,vgg16,tinyimagenet,2,1002,7,3.878159,,3.990681,13.15
Rust/tch,vgg16,tinyimagenet,2,1002,8,3.65622,,3.859018,15.52
Rust/tch,vgg16,tinyimagenet,2,1002,9,3.431787,,3.905585,15.43
Rust/tch,vgg16,tinyimagenet,2,1002,10,3.18143,,3.951612,16.12
Rust/tch,vgg16,tinyimagenet,2,1002,11,2.897576,,4.083032,16.71
Rust/tch,vgg16,tinyimagenet,2,1002,12,2.60156,,4.357647,15.68
Rust/tch,vgg16,tinyimagenet,2,1002,13,2.291916,,4.597714,16.3
Rust/tch,vgg16,tinyimagenet,2,1002,14,1.995225,,5.141369,16.06
Rust/tch,vgg16,tinyimagenet,2,1002,15,1.72788,,5.483418,15.72
Rust/tch,vgg16,tinyimagenet,2,1002,16,1.483011,,5.976807,15.47
Rust/tch,vgg16,tinyimagenet,2,1002,17,1.287264,,6.304406,15.05
Rust/tch,vgg16,tinyimagenet,2,1002,18,1.12661,,6.848937,15.46
Rust/tch,vgg16,tinyimagenet,2,1002,19,0.991353,,7.308783,15.1
Rust/tch,vgg16,tinyimagenet,2,1002,20,0.872045,,7.706609,15.42
Rust/tch,vgg16,tinyimagenet,2,1002,21,0.789463,,7.754841,15.5
Rust/tch,vgg16,tinyimagenet,2,1002,22,0.711038,,8.256747,15.17
Rust/tch,vgg16,tinyimagenet,2,1002,23,0.641156,,8.769573,15.03
Rust/tch,vgg16,tinyimagenet,2,1002,24,0.59094,,8.807784,15.36
Rust/tch,vgg16,tinyimagenet,2,1002,25,0.553631,,8.745485,14.95
Rust/tch,vgg16,tinyimagenet,2,1002,26,0.505346,,8.917251,15.41
Rust/tch,vgg16,tinyimagenet,2,1002,27,0.474832,,9.300836,14.86
Rust/tch,vgg16,tinyimagenet,2,1002,28,0.460187,,9.629207,14.12
Rust/tch,vgg16,tinyimagenet,2,1002,29,0.432357,,9.883325,15.07
Rust/tch,vgg16,tinyimagenet,2,1002,30,0.401809,,9.670851,15.19
