phase,epoch,duration_s,gpu_j,cpu_package-0@intel-rapl:0_j,cpu_core@intel-rapl:0:0_j,cpu_package_total_j,hw_total_j
train,1,10.308597,1813.933,546.032843,16.152286,546.032843,2359.965843
eval,1,0.452411,70.341,25.991286,0.725777,25.991286,96.332286
train,2,3.022885,892.808,168.65029,4.99286,168.65029,1061.45829
eval,2,0.262022,37.969,16.279584,0.450722,16.279584,54.248584
train,3,2.891844,889.908,161.42816,5.472266,161.42816,1051.33616
eval,3,0.268437,42.916,15.962477,0.621061,15.962477,58.878477
train,4,2.905055,895.703,162.71331,4.741958,162.71331,1058.41631
eval,4,0.244415,32.976,14.591394,0.45713,14.591394,47.567394
train,5,2.860323,908.333,160.353707,5.320495,160.353707,1068.686707
eval,5,0.257188,33.749,15.427685,0.568024,15.427685,49.176685
train,6,2.877982,896.301,161.252449,5.668575,161.252449,1057.553449
eval,6,0.264122,46.482,15.928452,0.489018,15.928452,62.410452
train,7,2.8637,887.433,160.447803,5.27379,160.447803,1047.880803
eval,7,0.262237,41.606,15.574512,0.514607,15.574512,57.180512
train,8,2.857074,908.763,159.723475,5.108226,159.723475,1068.486475
eval,8,0.262815,34.342,15.626068,0.466574,15.626068,49.968068
train,9,2.860738,902.74,159.775108,5.497411,159.775108,1062.515108
eval,9,0.261812,31.921,15.547033,0.387309,15.547033,47.468033
train,10,2.872421,893.817,163.433,5.482504,163.433,1057.25
eval,10,0.250409,34.534,15.145701,0.447181,15.145701,49.679701
train,11,2.884043,915.011,159.809713,5.047499,159.809713,1074.820713
eval,11,0.252288,31.586,15.186577,0.492391,15.186577,46.772577
train,12,2.8667,907.196,160.066231,3.974495,160.066231,1067.262231
eval,12,0.236079,32.15,14.219068,0.505391,14.219068,46.369068
train,13,2.883813,917.452,160.413411,4.235209,160.413411,1077.865411
eval,13,0.244278,30.28,14.661534,0.371395,14.661534,44.941534
train,14,2.858214,912.48,164.107159,4.158355,164.107159,1076.587159
eval,14,0.271445,44.623,16.083091,0.416864,16.083091,60.706091
train,15,2.882289,889.177,160.157046,4.524241,160.157046,1049.334046
eval,15,0.234665,40.288,14.097218,0.478476,14.097218,54.385218
train,16,2.862536,895.009,158.423265,4.93784,158.423265,1053.432265
eval,16,0.240734,42.454,14.54948,0.435219,14.54948,57.00348
train,17,2.876522,888.949,158.897361,4.016546,158.897361,1047.846361
eval,17,0.250981,39.953,15.079726,0.361767,15.079726,55.032726
train,18,2.884766,916.813,161.433927,4.28553,161.433927,1078.246927
eval,18,0.262532,31.906,15.586428,0.384868,15.586428,47.492428
train,19,2.873286,907.214,158.797742,3.650095,158.797742,1066.011742
eval,19,0.240718,27.622,14.382877,0.36726,14.382877,42.004877
train,20,2.899248,890.576,160.667015,4.341847,160.667015,1051.243015
eval,20,0.255369,40.992,15.128506,0.469961,15.128506,56.120506
train,21,2.877694,917.068,158.590095,3.88075,158.590095,1075.658095
eval,21,0.267947,30.248,16.340616,0.3699,16.340616,46.588616
train,22,2.873646,904.485,159.079267,3.790118,159.079267,1063.564267
eval,22,0.252621,43.316,15.052643,0.438988,15.052643,58.368643
train,23,2.879408,893.167,159.532216,4.215679,159.532216,1052.699216
eval,23,0.250565,40.761,14.83218,0.471594,14.83218,55.59318
train,24,2.879104,890.129,158.539546,4.694947,158.539546,1048.668546
eval,24,0.259776,33.515,15.363006,0.541735,15.363006,48.878006
train,25,2.885523,898.818,159.732249,5.040786,159.732249,1058.550249
eval,25,0.25569,27.974,15.302309,0.531238,15.302309,43.276309
train,26,2.89081,891.176,159.033264,5.308227,159.033264,1050.209264
eval,26,0.241636,38.972,14.280573,0.547182,14.280573,53.252573
train,27,2.87303,885.116,156.965332,5.66171,156.965332,1042.081332
eval,27,0.237106,32.203,14.025856,0.597382,14.025856,46.228856
train,28,2.845027,920.886,156.648485,5.359739,156.648485,1077.534485
eval,28,0.209304,37.558,12.753552,0.467322,12.753552,50.311552
train,29,2.887637,886.421,160.242415,5.16323,160.242415,1046.663415
eval,29,0.263304,36.877,15.557835,0.569657,15.557835,52.434835
train,30,2.894276,914.889,159.439142,5.236667,159.439142,1074.328142
eval,30,0.2175,29.764,13.055066,0.48792,13.055066,42.819066
